East Germany, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age   Cohort      ASFR
1980   40     1940    0.00348
1980   40     1939    0.00311
1980   41     1939    0.00266
1980   41     1938    0.00228
1980   42     1938    0.00174
1980   42     1937    0.00146
1980   43     1937    0.00100
1980   43     1936    0.00075
1980   44     1936    0.00070
1980   44     1935    0.00052
1980   45     1935    0.00023
1980   45     1934    0.00026
1980   46     1934    0.00023
1980   46     1933    0.00018
1980   47     1933    0.00016
1980   47     1932    0.00011
1980   48     1932    0.00010
1980   48     1931    0.00007
1980   49     1931    0.00006
1980   49     1930    0.00004
1980   50     1930    0.00003
1980   50     1929    0.00002
1980   51     1929    0.00002
1980   51     1928    0.00001
1980   52     1928    0.00001
1980   52     1927    0.00001
1980   53     1927    0.00001
1980   53     1926    0.00000
1980   54     1926    0.00000
1980   54     1925    0.00000
1980   55+       .    0.00000
1981   12-       .    0.00000
1981   13     1968    0.00000
1981   13     1967    0.00000
1981   14     1967    0.00000
1981   14     1966    0.00031
1981   15     1966    0.00131
1981   15     1965    0.00210
1981   16     1965    0.00648
1981   16     1964    0.00989
1981   17     1964    0.02141
1981   17     1963    0.03144
1981   18     1963    0.06140
1981   18     1962    0.08242
1981   19     1962    0.13101
1981   19     1961    0.15183
1981   20     1961    0.17189
1981   20     1960    0.18325
1981   21     1960    0.17949
1981   21     1959    0.19093
1981   22     1959    0.18025
1981   22     1958    0.18797
1981   23     1958    0.17343
1981   23     1957    0.17379
1981   24     1957    0.15894
1981   24     1956    0.16000
1981   25     1956    0.14224
1981   25     1955    0.14354
1981   26     1955    0.12113
1981   26     1954    0.11964
1981   27     1954    0.09801
1981   27     1953    0.09817
1981   28     1953    0.08050
1981   28     1952    0.07796
1981   29     1952    0.06281
1981   29     1951    0.06570
1981   30     1951    0.05223
1981   30     1950    0.05135
1981   31     1950    0.04043
1981   31     1949    0.04121
1981   32     1949    0.03327
1981   32     1948    0.03221
1981   33     1948    0.02601
1981   33     1947    0.02580
1981   34     1947    0.01982
1981   34     1946    0.01953
1981   35     1946    0.01703
1981   35     1945    0.01294
1981   36     1945    0.01257
1981   36     1944    0.01019
1981   37     1944    0.00957
1981   37     1943    0.00696
1981   38     1943    0.00646
1981   38     1942    0.00613
1981   39     1942    0.00526
1981   39     1941    0.00412
1981   40     1941    0.00290
1981   40     1940    0.00291
1981   41     1940    0.00208
1981   41     1939    0.00222
1981   42     1939    0.00156
1981   42     1938    0.00133
1981   43     1938    0.00087
1981   43     1937    0.00091
1981   44     1937    0.00066
1981   44     1936    0.00031
1981   45     1936    0.00030
1981   45     1935    0.00018
1981   46     1935    0.00016
1981   46     1934    0.00012
1981   47     1934    0.00010
1981   47     1933    0.00008
1981   48     1933    0.00006
1981   48     1932    0.00005
1981   49     1932    0.00004
1981   49     1931    0.00003
1981   50     1931    0.00002
1981   50     1930    0.00002
1981   51     1930    0.00001
1981   51     1929    0.00001
1981   52     1929    0.00001
1981   52     1928    0.00000
1981   53     1928    0.00000
1981   53     1927    0.00000
1981   54     1927    0.00000
1981   54     1926    0.00000
1981   55+       .    0.00000
1982   12-       .    0.00000
1982   13     1969    0.00000
1982   13     1968    0.00000
1982   14     1968    0.00000
1982   14     1967    0.00045
1982   15     1967    0.00113
1982   15     1966    0.00228
1982   16     1966    0.00611
1982   16     1965    0.00980
1982   17     1965    0.02162
1982   17     1964    0.03109
1982   18     1964    0.06166
1982   18     1963    0.07822
1982   19     1963    0.12906
1982   19     1962    0.14557
1982   20     1962    0.17233
1982   20     1961    0.17699
1982   21     1961    0.18158
1982   21     1960    0.18766
1982   22     1960    0.18184
1982   22     1959    0.18622
1982   23     1959    0.17292
1982   23     1958    0.17682
1982   24     1958    0.15684
1982   24     1957    0.16204
1982   25     1957    0.14136
1982   25     1956    0.14047
1982   26     1956    0.12164
1982   26     1955    0.11941
1982   27     1955    0.10004
1982   27     1954    0.09870
1982   28     1954    0.08086
1982   28     1953    0.08108
1982   29     1953    0.06566
1982   29     1952    0.06497
1982   30     1952    0.05361
1982   30     1951    0.05042
1982   31     1951    0.04230
1982   31     1950    0.04088
1982   32     1950    0.03483
1982   32     1949    0.03383
1982   33     1949    0.02768
1982   33     1948    0.02547
1982   34     1948    0.02278
1982   34     1947    0.02001
1982   35     1947    0.01632
1982   35     1946    0.01559
1982   36     1946    0.01373
1982   36     1945    0.01117
1982   37     1945    0.00974
1982   37     1944    0.00849
1982   38     1944    0.00662
1982   38     1943    0.00567
1982   39     1943    0.00446
1982   39     1942    0.00436
1982   40     1942    0.00302
1982   40     1941    0.00273
1982   41     1941    0.00221
1982   41     1940    0.00167
1982   42     1940    0.00136
1982   42     1939    0.00108
1982   43     1939    0.00086
1982   43     1938    0.00058
1982   44     1938    0.00031
1982   44     1937    0.00048
1982   45     1937    0.00031
1982   45     1936    0.00009
1982   46     1936    0.00007
1982   46     1935    0.00005
1982   47     1935    0.00004
1982   47     1934    0.00003
1982   48     1934    0.00002
1982   48     1933    0.00002
1982   49     1933    0.00001
1982   49     1932    0.00001
1982   50     1932    0.00001
1982   50     1931    0.00001
1982   51     1931    0.00001
1982   51     1930    0.00000
1982   52     1930    0.00000
1982   52     1929    0.00000
1982   53     1929    0.00000
1982   53     1928    0.00000
1982   54     1928    0.00000
1982   54     1927    0.00000
1982   55+       .    0.00000
1983   12-       .    0.00000
1983   13     1970    0.00000
1983   13     1969    0.00000
1983   14     1969    0.00000
1983   14     1968    0.00021
1983   15     1968    0.00133
1983   15     1967    0.00182
1983   16     1967    0.00544
1983   16     1966    0.00909
1983   17     1966    0.01867
1983   17     1965    0.02807
1983   18     1965    0.05784
1983   18     1964    0.07412
1983   19     1964    0.12016
1983   19     1963    0.14025
1983   20     1963    0.15874
1983   20     1962    0.16962
1983   21     1962    0.17055
1983   21     1961    0.18008
1983   22     1961    0.17292
1983   22     1960    0.17852
1983   23     1960    0.16995
1983   23     1959    0.17234
1983   24     1959    0.15876
1983   24     1958    0.15832
1983   25     1958    0.13899
1983   25     1957    0.14169
1983   26     1957    0.11656
1983   26     1956    0.11726
1983   27     1956    0.09571
1983   27     1955    0.09453
1983   28     1955    0.07868
1983   28     1954    0.07759
1983   29     1954    0.06398
1983   29     1953    0.06162
1983   30     1953    0.05191
1983   30     1952    0.04936
1983   31     1952    0.04089
1983   31     1951    0.04034
1983   32     1951    0.03360
1983   32     1950    0.03196
1983   33     1950    0.02718
1983   33     1949    0.02502
1983   34     1949    0.02074
1983   34     1948    0.02011
1983   35     1948    0.01601
1983   35     1947    0.01564
1983   36     1947    0.01181
1983   36     1946    0.01086
1983   37     1946    0.00994
1983   37     1945    0.00815
1983   38     1945    0.00700
1983   38     1944    0.00521
1983   39     1944    0.00443
1983   39     1943    0.00398
1983   40     1943    0.00293
1983   40     1942    0.00311
1983   41     1942    0.00172
1983   41     1941    0.00158
1983   42     1941    0.00121
1983   42     1940    0.00094
1983   43     1940    0.00078
1983   43     1939    0.00075
1983   44     1939    0.00043
1983   44     1938    0.00042
1983   45     1938    0.00025
1983   45     1937    0.00009
1983   46     1937    0.00007
1983   46     1936    0.00005
1983   47     1936    0.00004
1983   47     1935    0.00003
1983   48     1935    0.00002
1983   48     1934    0.00002
1983   49     1934    0.00001
1983   49     1933    0.00001
1983   50     1933    0.00001
1983   50     1932    0.00001
1983   51     1932    0.00001
1983   51     1931    0.00000
1983   52     1931    0.00000
1983   52     1930    0.00000
1983   53     1930    0.00000
1983   53     1929    0.00000
1983   54     1929    0.00000
1983   54     1928    0.00000
1983   55+       .    0.00000
1984   12-       .    0.00000
1984   13     1971    0.00000
1984   13     1970    0.00000
1984   14     1970    0.00000
1984   14     1969    0.00031
1984   15     1969    0.00097
1984   15     1968    0.00203
1984   16     1968    0.00635
1984   16     1967    0.00887
1984   17     1967    0.01946
1984   17     1966    0.02628
1984   18     1966    0.05426
1984   18     1965    0.07059
1984   19     1965    0.11619
1984   19     1964    0.13262
1984   20     1964    0.15181
1984   20     1963    0.16541
1984   21     1963    0.16526
1984   21     1962    0.17453
1984   22     1962    0.16911
1984   22     1961    0.17342
1984   23     1961    0.16480
1984   23     1960    0.16477
1984   24     1960    0.15119
1984   24     1959    0.15369
1984   25     1959    0.13455
1984   25     1958    0.13758
1984   26     1958    0.11417
1984   26     1957    0.11519
1984   27     1957    0.09264
1984   27     1956    0.09347
1984   28     1956    0.07834
1984   28     1955    0.07572
1984   29     1955    0.06137
1984   29     1954    0.06149
1984   30     1954    0.05136
1984   30     1953    0.04967
1984   31     1953    0.03998
1984   31     1952    0.03861
1984   32     1952    0.03223
1984   32     1951    0.03192
1984   33     1951    0.02536
1984   33     1950    0.02450
1984   34     1950    0.02009
1984   34     1949    0.01909
1984   35     1949    0.01587
1984   35     1948    0.01534
1984   36     1948    0.01178
1984   36     1947    0.01185
1984   37     1947    0.00969
1984   37     1946    0.00862
1984   38     1946    0.00656
1984   38     1945    0.00525
1984   39     1945    0.00535
1984   39     1944    0.00391
1984   40     1944    0.00281
1984   40     1943    0.00246
1984   41     1943    0.00200
1984   41     1942    0.00167
1984   42     1942    0.00125
1984   42     1941    0.00107
1984   43     1941    0.00080
1984   43     1940    0.00056
1984   44     1940    0.00041
1984   44     1939    0.00048
1984   45     1939    0.00022
1984   45     1938    0.00008
1984   46     1938    0.00006
1984   46     1937    0.00004
1984   47     1937    0.00003
1984   47     1936    0.00002
1984   48     1936    0.00002
1984   48     1935    0.00001
1984   49     1935    0.00001
1984   49     1934    0.00001
1984   50     1934    0.00001
1984   50     1933    0.00001
1984   51     1933    0.00000
1984   51     1932    0.00000
1984   52     1932    0.00000
1984   52     1931    0.00000
1984   53     1931    0.00000
1984   53     1930    0.00000
1984   54     1930    0.00000
1984   54     1929    0.00000
1984   55+       .    0.00000
1985   12-       .    0.00000
1985   13     1972    0.00000
1985   13     1971    0.00000
1985   14     1971    0.00000
1985   14     1970    0.00032
1985   15     1970    0.00114
1985   15     1969    0.00231
1985   16     1969    0.00570
1985   16     1968    0.00892
1985   17     1968    0.01791
1985   17     1967    0.02525
1985   18     1967    0.05243
1985   18     1966    0.06782
1985   19     1966    0.10779
1985   19     1965    0.12572
1985   20     1965    0.14396
1985   20     1964    0.15772
1985   21     1964    0.15957
1985   21     1963    0.17010
1985   22     1963    0.16669
1985   22     1962    0.17382
1985   23     1962    0.15977
1985   23     1961    0.16701
1985   24     1961    0.15228
1985   24     1960    0.15466
1985   25     1960    0.13949
1985   25     1959    0.13853
1985   26     1959    0.12143
1985   26     1958    0.11787
1985   27     1958    0.10088
1985   27     1957    0.09617
1985   28     1957    0.07914
1985   28     1956    0.07712
1985   29     1956    0.06276
1985   29     1955    0.06191
1985   30     1955    0.05269
1985   30     1954    0.05224
1985   31     1954    0.04041
1985   31     1953    0.04002
1985   32     1953    0.03352
1985   32     1952    0.03263
1985   33     1952    0.02759
1985   33     1951    0.02601
1985   34     1951    0.02100
1985   34     1950    0.01925
1985   35     1950    0.01670
1985   35     1949    0.01565
1985   36     1949    0.01302
1985   36     1948    0.01221
1985   37     1948    0.00943
1985   37     1947    0.00874
1985   38     1947    0.00668
1985   38     1946    0.00606
1985   39     1946    0.00419
1985   39     1945    0.00345
1985   40     1945    0.00330
1985   40     1944    0.00246
1985   41     1944    0.00217
1985   41     1943    0.00161
1985   42     1943    0.00100
1985   42     1942    0.00110
1985   43     1942    0.00077
1985   43     1941    0.00076
1985   44     1941    0.00043
1985   44     1940    0.00026
1985   45     1940    0.00021
1985   45     1939    0.00007
1985   46     1939    0.00005
1985   46     1938    0.00004
1985   47     1938    0.00003
1985   47     1937    0.00002
1985   48     1937    0.00002
1985   48     1936    0.00001
1985   49     1936    0.00001
1985   49     1935    0.00001
1985   50     1935    0.00001
1985   50     1934    0.00001
1985   51     1934    0.00000
1985   51     1933    0.00000
1985   52     1933    0.00000
1985   52     1932    0.00000
1985   53     1932    0.00000
1985   53     1931    0.00000
1985   54     1931    0.00000
1985   54     1930    0.00000
1985   55+       .    0.00000
1986   12-       .    0.00000
1986   13     1973    0.00000
1986   13     1972    0.00000
1986   14     1972    0.00000
1986   14     1971    0.00020
1986   15     1971    0.00097
1986   15     1970    0.00189
1986   16     1970    0.00505
1986   16     1969    0.00769
1986   17     1969    0.01654
1986   17     1968    0.02385
1986   18     1968    0.04748
1986   18     1967    0.06566
1986   19     1967    0.10536
1986   19     1966    0.12064
1986   20     1966    0.13718
1986   20     1965    0.14947
1986   21     1965    0.15527
1986   21     1964    0.16385
1986   22     1964    0.16225
1986   22     1963    0.16576
1986   23     1963    0.16270
1986   23     1962    0.16222
1986   24     1962    0.15194
1986   24     1961    0.15495
1986   25     1961    0.13607
1986   25     1960    0.13688
1986   26     1960    0.11857
1986   26     1959    0.11605
1986   27     1959    0.09698
1986   27     1958    0.09604
1986   28     1958    0.07924
1986   28     1957    0.07791
1986   29     1957    0.06372
1986   29     1956    0.06202
1986   30     1956    0.05280
1986   30     1955    0.05026
1986   31     1955    0.04244
1986   31     1954    0.04171
1986   32     1954    0.03285
1986   32     1953    0.03146
1986   33     1953    0.02711
1986   33     1952    0.02604
1986   34     1952    0.02125
1986   34     1951    0.01965
1986   35     1951    0.01685
1986   35     1950    0.01534
1986   36     1950    0.01277
1986   36     1949    0.01217
1986   37     1949    0.01015
1986   37     1948    0.00864
1986   38     1948    0.00664
1986   38     1947    0.00601
1986   39     1947    0.00462
1986   39     1946    0.00405
1986   40     1946    0.00304
1986   40     1945    0.00237
1986   41     1945    0.00219
1986   41     1944    0.00144
1986   42     1944    0.00142
1986   42     1943    0.00125
1986   43     1943    0.00053
1986   43     1942    0.00069
1986   44     1942    0.00053
1986   44     1941    0.00030
1986   45     1941    0.00016
1986   45     1940    0.00006
1986   46     1940    0.00004
1986   46     1939    0.00003
1986   47     1939    0.00003
1986   47     1938    0.00002
1986   48     1938    0.00002
1986   48     1937    0.00001
1986   49     1937    0.00001
1986   49     1936    0.00001
1986   50     1936    0.00001
1986   50     1935    0.00000
1986   51     1935    0.00000
1986   51     1934    0.00000
1986   52     1934    0.00000
1986   52     1933    0.00000
1986   53     1933    0.00000
1986   53     1932    0.00000
1986   54     1932    0.00000
1986   54     1931    0.00000
1986   55+       .    0.00000
1987   12-       .    0.00000
1987   13     1974    0.00000
1987   13     1973    0.00000
1987   14     1973    0.00000
1987   14     1972    0.00031
1987   15     1972    0.00104
1987   15     1971    0.00191
1987   16     1971    0.00431
1987   16     1970    0.00704
1987   17     1970    0.01510
1987   17     1969    0.02079
1987   18     1969    0.04331
1987   18     1968    0.05917
1987   19     1968    0.09872
1987   19     1967    0.11456
1987   20     1967    0.13458
1987   20     1966    0.14785
1987   21     1966    0.14957
1987   21     1965    0.16058
1987   22     1965    0.15935
1987   22     1964    0.16827
1987   23     1964    0.16285
1987   23     1963    0.17014
1987   24     1963    0.16043
1987   24     1962    0.15971
1987   25     1962    0.14162
1987   25     1961    0.14152
1987   26     1961    0.12157
1987   26     1960    0.12253
1987   27     1960    0.10503
1987   27     1959    0.10027
1987   28     1959    0.08629
1987   28     1958    0.08304
1987   29     1958    0.06832
1987   29     1957    0.06820
1987   30     1957    0.05693
1987   30     1956    0.05394
1987   31     1956    0.04503
1987   31     1955    0.04411
1987   32     1955    0.03739
1987   32     1954    0.03343
1987   33     1954    0.02902
1987   33     1953    0.02792
1987   34     1953    0.02393
1987   34     1952    0.02269
1987   35     1952    0.01906
1987   35     1951    0.01725
1987   36     1951    0.01338
1987   36     1950    0.01274
1987   37     1950    0.01103
1987   37     1949    0.01005
1987   38     1949    0.00729
1987   38     1948    0.00654
1987   39     1948    0.00489
1987   39     1947    0.00454
1987   40     1947    0.00328
1987   40     1946    0.00282
1987   41     1946    0.00251
1987   41     1945    0.00140
1987   42     1945    0.00167
1987   42     1944    0.00086
1987   43     1944    0.00090
1987   43     1943    0.00049
1987   44     1943    0.00036
1987   44     1942    0.00036
1987   45     1942    0.00021
1987   45     1941    0.00006
1987   46     1941    0.00004
1987   46     1940    0.00003
1987   47     1940    0.00003
1987   47     1939    0.00002
1987   48     1939    0.00002
1987   48     1938    0.00001
1987   49     1938    0.00001
1987   49     1937    0.00001
1987   50     1937    0.00001
1987   50     1936    0.00000
1987   51     1936    0.00000
1987   51     1935    0.00000
1987   52     1935    0.00000
1987   52     1934    0.00000
1987   53     1934    0.00000
1987   53     1933    0.00000
1987   54     1933    0.00000
1987   54     1932    0.00000
1987   55+       .    0.00000
1988   12-       .    0.00000
1988   13     1975    0.00000
1988   13     1974    0.00000
1988   14     1974    0.00000
1988   14     1973    0.00037
1988   15     1973    0.00104
1988   15     1972    0.00182
1988   16     1972    0.00492
1988   16     1971    0.00648
1988   17     1971    0.01362
1988   17     1970    0.01848
1988   18     1970    0.03909
1988   18     1969    0.05357
1988   19     1969    0.09090
1988   19     1968    0.10558
1988   20     1968    0.12627
1988   20     1967    0.13915
1988   21     1967    0.14297
1988   21     1966    0.15413
1988   22     1966    0.15114
1988   22     1965    0.16302
1988   23     1965    0.15628
1988   23     1964    0.16065
1988   24     1964    0.15462
1988   24     1963    0.15563
1988   25     1963    0.14135
1988   25     1962    0.14157
1988   26     1962    0.12239
1988   26     1961    0.11974
1988   27     1961    0.09918
1988   27     1960    0.09903
1988   28     1960    0.08058
1988   28     1959    0.08134
1988   29     1959    0.06736
1988   29     1958    0.06636
1988   30     1958    0.05451
1988   30     1957    0.05354
1988   31     1957    0.04437
1988   31     1956    0.04195
1988   32     1956    0.03501
1988   32     1955    0.03424
1988   33     1955    0.02845
1988   33     1954    0.02739
1988   34     1954    0.02306
1988   34     1953    0.02154
1988   35     1953    0.01722
1988   35     1952    0.01706
1988   36     1952    0.01359
1988   36     1951    0.01199
1988   37     1951    0.01051
1988   37     1950    0.00925
1988   38     1950    0.00728
1988   38     1949    0.00623
1988   39     1949    0.00472
1988   39     1948    0.00465
1988   40     1948    0.00340
1988   40     1947    0.00320
1988   41     1947    0.00227
1988   41     1946    0.00187
1988   42     1946    0.00117
1988   42     1945    0.00096
1988   43     1945    0.00075
1988   43     1944    0.00045
1988   44     1944    0.00045
1988   44     1943    0.00024
1988   45     1943    0.00020
1988   45     1942    0.00005
1988   46     1942    0.00003
1988   46     1941    0.00002
1988   47     1941    0.00002
1988   47     1940    0.00002
1988   48     1940    0.00001
1988   48     1939    0.00001
1988   49     1939    0.00001
1988   49     1938    0.00001
1988   50     1938    0.00001
1988   50     1937    0.00000
1988   51     1937    0.00000
1988   51     1936    0.00000
1988   52     1936    0.00000
1988   52     1935    0.00000
1988   53     1935    0.00000
1988   53     1934    0.00000
1988   54     1934    0.00000
1988   54     1933    0.00000
1988   55+       .    0.00000
1989   12-       .    0.00000
1989   13     1976    0.00000
1989   13     1975    0.00000
1989   14     1975    0.00000
1989   14     1974    0.00032
1989   15     1974    0.00128
1989   15     1973    0.00191
1989   16     1973    0.00438
1989   16     1972    0.00636
1989   17     1972    0.01220
1989   17     1971    0.01845
1989   18     1971    0.03716
1989   18     1970    0.04729
1989   19     1970    0.08082
1989   19     1969    0.09280
1989   20     1969    0.11595
1989   20     1968    0.12396
1989   21     1968    0.13443
1989   21     1967    0.13996
1989   22     1967    0.14604
1989   22     1966    0.15197
1989   23     1966    0.14924
1989   23     1965    0.15499
1989   24     1965    0.14973
1989   24     1964    0.15060
1989   25     1964    0.13780
1989   25     1963    0.13500
1989   26     1963    0.11710
1989   26     1962    0.11349
1989   27     1962    0.09917
1989   27     1961    0.09446
1989   28     1961    0.08065
1989   28     1960    0.07468
1989   29     1960    0.06475
1989   29     1959    0.06043
1989   30     1959    0.05366
1989   30     1958    0.04957
1989   31     1958    0.04247
1989   31     1957    0.04096
1989   32     1957    0.03453
1989   32     1956    0.03150
1989   33     1956    0.02666
1989   33     1955    0.02547
1989   34     1955    0.02164
1989   34     1954    0.02092
1989   35     1954    0.01747
1989   35     1953    0.01640
1989   36     1953    0.01271
1989   36     1952    0.01235
1989   37     1952    0.00951
1989   37     1951    0.00927
1989   38     1951    0.00692
1989   38     1950    0.00690
1989   39     1950    0.00466
1989   39     1949    0.00443
1989   40     1949    0.00319
1989   40     1948    0.00255
1989   41     1948    0.00210
1989   41     1947    0.00182
1989   42     1947    0.00104
1989   42     1946    0.00131
1989   43     1946    0.00088
1989   43     1945    0.00053
1989   44     1945    0.00034
1989   44     1944    0.00009
1989   45     1944    0.00015
1989   45     1943    0.00006
1989   46     1943    0.00005
1989   46     1942    0.00004
1989   47     1942    0.00003
1989   47     1941    0.00002
1989   48     1941    0.00002
1989   48     1940    0.00002
1989   49     1940    0.00001
1989   49     1939    0.00001
1989   50     1939    0.00001
1989   50     1938    0.00001
1989   51     1938    0.00001
1989   51     1937    0.00000
1989   52     1937    0.00000
1989   52     1936    0.00000
1989   53     1936    0.00000
1989   53     1935    0.00000
1989   54     1935    0.00000
1989   54     1934    0.00000
1989   55+       .    0.00000
1990   12-       .    0.00000
1990   13     1977    0.00002
1990   13     1976    0.00036
1990   14     1976    0.00076
1990   14     1975    0.00074
1990   15     1975    0.00086
1990   15     1974    0.00265
1990   16     1974    0.00412
1990   16     1973    0.00818
1990   17     1973    0.01157
1990   17     1972    0.02337
1990   18     1972    0.03206
1990   18     1971    0.05611
1990   19     1971    0.07029
1990   19     1970    0.09882
1990   20     1970    0.11142
1990   20     1969    0.12603
1990   21     1969    0.13181
1990   21     1968    0.13946
1990   22     1968    0.14241
1990   22     1967    0.14782
1990   23     1967    0.14888
1990   23     1966    0.14896
1990   24     1966    0.14683
1990   24     1965    0.13908
1990   25     1965    0.13427
1990   25     1964    0.12376
1990   26     1964    0.11686
1990   26     1963    0.10066
1990   27     1963    0.09430
1990   27     1962    0.08433
1990   28     1962    0.07840
1990   28     1961    0.06565
1990   29     1961    0.06094
1990   29     1960    0.05361
1990   30     1960    0.05016
1990   30     1959    0.04411
1990   31     1959    0.04071
1990   31     1958    0.03345
1990   32     1958    0.03108
1990   32     1957    0.02793
1990   33     1957    0.02599
1990   33     1956    0.02189
1990   34     1956    0.02021
1990   34     1955    0.01736
1990   35     1955    0.01590
1990   35     1954    0.01303
1990   36     1954    0.01192
1990   36     1953    0.01003
1990   37     1953    0.00927
1990   37     1952    0.00813
1990   38     1952    0.00725
1990   38     1951    0.00523
1990   39     1951    0.00471
1990   39     1950    0.00422
1990   40     1950    0.00365
1990   40     1949    0.00237
1990   41     1949    0.00205
1990   41     1948    0.00169
1990   42     1948    0.00143
1990   42     1947    0.00088
1990   43     1947    0.00078
1990   43     1946    0.00074
1990   44     1946    0.00056
1990   44     1945    0.00024
1990   45     1945    0.00016
1990   45     1944    0.00006
1990   46     1944    0.00005
1990   46     1943    0.00003
1990   47     1943    0.00003
1990   47     1942    0.00002
1990   48     1942    0.00002
1990   48     1941    0.00002
1990   49     1941    0.00001
1990   49     1940    0.00001
1990   50     1940    0.00000
1990   50     1939    0.00000
1990   51     1939    0.00000
1990   51     1938    0.00000
1990   52     1938    0.00000
1990   52     1937    0.00000
1990   53     1937    0.00000
1990   53     1936    0.00000
1990   54     1936    0.00000
1990   54     1935    0.00000
1990   55+       .    0.00000
1991   12-       .    0.00000
1991   13     1978    0.00002
1991   13     1977    0.00040
1991   14     1977    0.00091
1991   14     1976    0.00105
1991   15     1976    0.00124
1991   15     1975    0.00320
1991   16     1975    0.00471
1991   16     1974    0.00907
1991   17     1974    0.01219
1991   17     1973    0.01977
1991   18     1973    0.02553
1991   18     1972    0.04589
1991   19     1972    0.05700
1991   19     1971    0.07304
1991   20     1971    0.08024
1991   20     1970    0.09071
1991   21     1970    0.09421
1991   21     1969    0.09750
1991   22     1969    0.09799
1991   22     1968    0.09689
1991   23     1968    0.09616
1991   23     1967    0.09511
1991   24     1967    0.09318
1991   24     1966    0.08753
1991   25     1966    0.08396
1991   25     1965    0.07608
1991   26     1965    0.07131
1991   26     1964    0.06087
1991   27     1964    0.05621
1991   27     1963    0.04763
1991   28     1963    0.04406
1991   28     1962    0.03802
1991   29     1962    0.03532
1991   29     1961    0.03044
1991   30     1961    0.02849
1991   30     1960    0.02544
1991   31     1960    0.02372
1991   31     1959    0.02009
1991   32     1959    0.01882
1991   32     1958    0.01711
1991   33     1958    0.01590
1991   33     1957    0.01306
1991   34     1957    0.01217
1991   34     1956    0.01096
1991   35     1956    0.01033
1991   35     1955    0.00912
1991   36     1955    0.00849
1991   36     1954    0.00721
1991   37     1954    0.00667
1991   37     1953    0.00569
1991   38     1953    0.00525
1991   38     1952    0.00446
1991   39     1952    0.00404
1991   39     1951    0.00321
1991   40     1951    0.00288
1991   40     1950    0.00231
1991   41     1950    0.00201
1991   41     1949    0.00148
1991   42     1949    0.00122
1991   42     1948    0.00077
1991   43     1948    0.00065
1991   43     1947    0.00051
1991   44     1947    0.00043
1991   44     1946    0.00029
1991   45     1946    0.00024
1991   45     1945    0.00016
1991   46     1945    0.00012
1991   46     1944    0.00005
1991   47     1944    0.00004
1991   47     1943    0.00002
1991   48     1943    0.00002
1991   48     1942    0.00004
1991   49     1942    0.00003
1991   49     1941    0.00001
1991   50     1941    0.00001
1991   50     1940    0.00000
1991   51     1940    0.00000
1991   51     1939    0.00000
1991   52     1939    0.00000
1991   52     1938    0.00000
1991   53     1938    0.00000
1991   53     1937    0.00000
1991   54     1937    0.00000
1991   54     1936    0.00000
1991   55+       .    0.00000
1992   12-       .    0.00000
1992   13     1979    0.00001
1992   13     1978    0.00023
1992   14     1978    0.00053
1992   14     1977    0.00070
1992   15     1977    0.00088
1992   15     1976    0.00260
1992   16     1976    0.00394
1992   16     1975    0.00689
1992   17     1975    0.00917
1992   17     1974    0.01702
1992   18     1974    0.02193
1992   18     1973    0.03201
1992   19     1973    0.03798
1992   19     1972    0.05153
1992   20     1972    0.05791
1992   20     1971    0.06831
1992   21     1971    0.07177
1992   21     1970    0.07376
1992   22     1970    0.07516
1992   22     1969    0.07936
1992   23     1969    0.08007
1992   23     1968    0.07936
1992   24     1968    0.07824
1992   24     1967    0.07469
1992   25     1967    0.07235
1992   25     1966    0.06697
1992   26     1966    0.06385
1992   26     1965    0.05722
1992   27     1965    0.05372
1992   27     1964    0.04667
1992   28     1964    0.04329
1992   28     1963    0.03667
1992   29     1963    0.03421
1992   29     1962    0.03053
1992   30     1962    0.02852
1992   30     1961    0.02431
1992   31     1961    0.02292
1992   31     1960    0.02127
1992   32     1960    0.01981
1992   32     1959    0.01609
1992   33     1959    0.01501
1992   33     1958    0.01374
1992   34     1958    0.01295
1992   34     1957    0.01137
1992   35     1957    0.01051
1992   35     1956    0.00876
1992   36     1956    0.00800
1992   36     1955    0.00660
1992   37     1955    0.00613
1992   37     1954    0.00548
1992   38     1954    0.00510
1992   38     1953    0.00435
1992   39     1953    0.00396
1992   39     1952    0.00324
1992   40     1952    0.00283
1992   40     1951    0.00204
1992   41     1951    0.00174
1992   41     1950    0.00126
1992   42     1950    0.00109
1992   42     1949    0.00085
1992   43     1949    0.00071
1992   43     1948    0.00048
1992   44     1948    0.00038
1992   44     1947    0.00022
1992   45     1947    0.00018
1992   45     1946    0.00014
1992   46     1946    0.00010
1992   46     1945    0.00004
1992   47     1945    0.00003
1992   47     1944    0.00002
1992   48     1944    0.00002
1992   48     1943    0.00004
1992   49     1943    0.00003
1992   49     1942    0.00001
1992   50     1942    0.00001
1992   50     1941    0.00000
1992   51     1941    0.00000
1992   51     1940    0.00000
1992   52     1940    0.00000
1992   52     1939    0.00000
1992   53     1939    0.00000
1992   53     1938    0.00000
1992   54     1938    0.00000
1992   54     1937    0.00000
1992   55+       .    0.00000
1993   12-       .    0.00000
1993   13     1980    0.00001
1993   13     1979    0.00016
1993   14     1979    0.00040
1993   14     1978    0.00075
1993   15     1978    0.00097
1993   15     1977    0.00197
1993   16     1977    0.00272
1993   16     1976    0.00547
