West Germany, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age   Cohort      ASFR
1980   45     1935    0.00068
1980   45     1934    0.00044
1980   46     1934    0.00037
1980   46     1933    0.00028
1980   47     1933    0.00022
1980   47     1932    0.00010
1980   48     1932    0.00008
1980   48     1931    0.00007
1980   49     1931    0.00007
1980   49     1930    0.00006
1980   50     1930    0.00005
1980   50     1929    0.00004
1980   51     1929    0.00003
1980   51     1928    0.00002
1980   52     1928    0.00002
1980   52     1927    0.00001
1980   53     1927    0.00001
1980   53     1926    0.00001
1980   54     1926    0.00000
1980   54     1925    0.00000
1980   55+       .    0.00000
1981   12-       .    0.00001
1981   13     1968    0.00006
1981   13     1967    0.00007
1981   14     1967    0.00009
1981   14     1966    0.00039
1981   15     1966    0.00074
1981   15     1965    0.00233
1981   16     1965    0.00380
1981   16     1964    0.00793
1981   17     1964    0.01081
1981   17     1963    0.01796
1981   18     1963    0.02240
1981   18     1962    0.03363
1981   19     1962    0.03934
1981   19     1961    0.04886
1981   20     1961    0.05387
1981   20     1960    0.06453
1981   21     1960    0.06949
1981   21     1959    0.07860
1981   22     1959    0.08273
1981   22     1958    0.08992
1981   23     1958    0.09339
1981   23     1957    0.10014
1981   24     1957    0.10326
1981   24     1956    0.10934
1981   25     1956    0.11127
1981   25     1955    0.11301
1981   26     1955    0.11269
1981   26     1954    0.10926
1981   27     1954    0.10779
1981   27     1953    0.10512
1981   28     1953    0.10318
1981   28     1952    0.09861
1981   29     1952    0.09543
1981   29     1951    0.08756
1981   30     1951    0.08387
1981   30     1950    0.07678
1981   31     1950    0.07299
1981   31     1949    0.06534
1981   32     1949    0.06126
1981   32     1948    0.05282
1981   33     1948    0.04910
1981   33     1947    0.04227
1981   34     1947    0.03931
1981   34     1946    0.03401
1981   35     1946    0.03156
1981   35     1945    0.02715
1981   36     1945    0.02481
1981   36     1944    0.02015
1981   37     1944    0.01829
1981   37     1943    0.01516
1981   38     1943    0.01375
1981   38     1942    0.01125
1981   39     1942    0.01009
1981   39     1941    0.00797
1981   40     1941    0.00708
1981   40     1940    0.00555
1981   41     1940    0.00485
1981   41     1939    0.00363
1981   42     1939    0.00314
1981   42     1938    0.00237
1981   43     1938    0.00199
1981   43     1937    0.00130
1981   44     1937    0.00110
1981   44     1936    0.00084
1981   45     1936    0.00070
1981   45     1935    0.00048
1981   46     1935    0.00037
1981   46     1934    0.00019
1981   47     1934    0.00016
1981   47     1933    0.00016
1981   48     1933    0.00014
1981   48     1932    0.00010
1981   49     1932    0.00008
1981   49     1931    0.00005
1981   50     1931    0.00004
1981   50     1930    0.00003
1981   51     1930    0.00003
1981   51     1929    0.00002
1981   52     1929    0.00001
1981   52     1928    0.00001
1981   53     1928    0.00001
1981   53     1927    0.00000
1981   54     1927    0.00000
1981   54     1926    0.00000
1981   55+       .    0.00000
1982   12-       .    0.00001
1982   13     1969    0.00005
1982   13     1968    0.00008
1982   14     1968    0.00010
1982   14     1967    0.00042
1982   15     1967    0.00076
1982   15     1966    0.00209
1982   16     1966    0.00325
1982   16     1965    0.00679
1982   17     1965    0.00933
1982   17     1964    0.01612
1982   18     1964    0.02026
1982   18     1963    0.02929
1982   19     1963    0.03428
1982   19     1962    0.04491
1982   20     1962    0.05012
1982   20     1961    0.05945
1982   21     1961    0.06432
1982   21     1960    0.07488
1982   22     1960    0.07953
1982   22     1959    0.08709
1982   23     1959    0.09088
1982   23     1958    0.09857
1982   24     1958    0.10180
1982   24     1957    0.10706
1982   25     1957    0.10903
1982   25     1956    0.11162
1982   26     1956    0.11196
1982   26     1955    0.11074
1982   27     1955    0.10934
1982   27     1954    0.10488
1982   28     1954    0.10253
1982   28     1953    0.09747
1982   29     1953    0.09468
1982   29     1952    0.08904
1982   30     1952    0.08520
1982   30     1951    0.07593
1982   31     1951    0.07202
1982   31     1950    0.06529
1982   32     1950    0.06134
1982   32     1949    0.05289
1982   33     1949    0.04921
1982   33     1948    0.04247
1982   34     1948    0.03953
1982   34     1947    0.03441
1982   35     1947    0.03172
1982   35     1946    0.02619
1982   36     1946    0.02411
1982   36     1945    0.02086
1982   37     1945    0.01901
1982   37     1944    0.01527
1982   38     1944    0.01377
1982   38     1943    0.01119
1982   39     1943    0.01009
1982   39     1942    0.00825
1982   40     1942    0.00721
1982   40     1941    0.00517
1982   41     1941    0.00451
1982   41     1940    0.00358
1982   42     1940    0.00309
1982   42     1939    0.00220
1982   43     1939    0.00187
1982   43     1938    0.00135
1982   44     1938    0.00113
1982   44     1937    0.00079
1982   45     1937    0.00062
1982   45     1936    0.00036
1982   46     1936    0.00029
1982   46     1935    0.00020
1982   47     1935    0.00016
1982   47     1934    0.00010
1982   48     1934    0.00010
1982   48     1933    0.00010
1982   49     1933    0.00009
1982   49     1932    0.00006
1982   50     1932    0.00005
1982   50     1931    0.00004
1982   51     1931    0.00003
1982   51     1930    0.00002
1982   52     1930    0.00002
1982   52     1929    0.00001
1982   53     1929    0.00001
1982   53     1928    0.00000
1982   54     1928    0.00000
1982   54     1927    0.00000
1982   55+       .    0.00000
1983   12-       .    0.00000
1983   13     1970    0.00001
1983   13     1969    0.00007
1983   14     1969    0.00013
1983   14     1968    0.00041
1983   15     1968    0.00066
1983   15     1967    0.00169
1983   16     1967    0.00256
1983   16     1966    0.00551
1983   17     1966    0.00760
1983   17     1965    0.01271
1983   18     1965    0.01600
1983   18     1964    0.02448
1983   19     1964    0.02911
1983   19     1963    0.03798
1983   20     1963    0.04266
1983   20     1962    0.05221
1983   21     1962    0.05700
1983   21     1961    0.06649
1983   22     1961    0.07131
1983   22     1960    0.08127
1983   23     1960    0.08567
1983   23     1959    0.09282
1983   24     1959    0.09613
1983   24     1958    0.10210
1983   25     1958    0.10428
1983   25     1957    0.10701
1983   26     1957    0.10745
1983   26     1956    0.10635
1983   27     1956    0.10532
1983   27     1955    0.10243
1983   28     1955    0.10002
1983   28     1954    0.09332
1983   29     1954    0.09043
1983   29     1953    0.08543
1983   30     1953    0.08206
1983   30     1952    0.07427
1983   31     1952    0.07035
1983   31     1951    0.06232
1983   32     1951    0.05878
1983   32     1950    0.05254
1983   33     1950    0.04913
1983   33     1949    0.04209
1983   34     1949    0.03909
1983   34     1948    0.03381
1983   35     1948    0.03118
1983   35     1947    0.02605
1983   36     1947    0.02390
1983   36     1946    0.02009
1983   37     1946    0.01838
1983   37     1945    0.01542
1983   38     1945    0.01382
1983   38     1944    0.01067
1983   39     1944    0.00952
1983   39     1943    0.00768
1983   40     1943    0.00685
1983   40     1942    0.00538
1983   41     1942    0.00467
1983   41     1941    0.00341
1983   42     1941    0.00291
1983   42     1940    0.00212
1983   43     1940    0.00177
1983   43     1939    0.00120
1983   44     1939    0.00100
1983   44     1938    0.00072
1983   45     1938    0.00058
1983   45     1937    0.00036
1983   46     1937    0.00029
1983   46     1936    0.00020
1983   47     1936    0.00016
1983   47     1935    0.00009
1983   48     1935    0.00007
1983   48     1934    0.00005
1983   49     1934    0.00004
1983   49     1933    0.00005
1983   50     1933    0.00005
1983   50     1932    0.00004
1983   51     1932    0.00003
1983   51     1931    0.00002
1983   52     1931    0.00002
1983   52     1930    0.00001
1983   53     1930    0.00001
1983   53     1929    0.00001
1983   54     1929    0.00000
1983   54     1928    0.00000
1983   55+       .    0.00000
1984   12-       .    0.00000
1984   13     1971    0.00004
1984   13     1970    0.00009
1984   14     1970    0.00012
1984   14     1969    0.00040
1984   15     1969    0.00066
1984   15     1968    0.00165
1984   16     1968    0.00246
1984   16     1967    0.00490
1984   17     1967    0.00660
1984   17     1966    0.01083
1984   18     1966    0.01364
1984   18     1965    0.02143
1984   19     1965    0.02571
1984   19     1964    0.03366
1984   20     1964    0.03775
1984   20     1963    0.04532
1984   21     1963    0.04953
1984   21     1962    0.05947
1984   22     1962    0.06429
1984   22     1961    0.07352
1984   23     1961    0.07816
1984   23     1960    0.08731
1984   24     1960    0.09148
1984   24     1959    0.09889
1984   25     1959    0.10168
1984   25     1958    0.10511
1984   26     1958    0.10598
1984   26     1957    0.10583
1984   27     1957    0.10507
1984   27     1956    0.10219
1984   28     1956    0.10020
1984   28     1955    0.09536
1984   29     1955    0.09223
1984   29     1954    0.08465
1984   30     1954    0.08137
1984   30     1953    0.07581
1984   31     1953    0.07206
1984   31     1952    0.06340
1984   32     1952    0.05948
1984   32     1951    0.05204
1984   33     1951    0.04880
1984   33     1950    0.04305
1984   34     1950    0.04021
1984   34     1949    0.03477
1984   35     1949    0.03213
1984   35     1948    0.02710
1984   36     1948    0.02477
1984   36     1947    0.02050
1984   37     1947    0.01853
1984   37     1946    0.01485
1984   38     1946    0.01344
1984   38     1945    0.01123
1984   39     1945    0.00999
1984   39     1944    0.00754
1984   40     1944    0.00667
1984   40     1943    0.00535
1984   41     1943    0.00463
1984   41     1942    0.00331
1984   42     1942    0.00280
1984   42     1941    0.00198
1984   43     1941    0.00165
1984   43     1940    0.00113
1984   44     1940    0.00093
1984   44     1939    0.00063
1984   45     1939    0.00051
1984   45     1938    0.00033
1984   46     1938    0.00027
1984   46     1937    0.00019
1984   47     1937    0.00014
1984   47     1936    0.00006
1984   48     1936    0.00005
1984   48     1935    0.00005
1984   49     1935    0.00004
1984   49     1934    0.00003
1984   50     1934    0.00002
1984   50     1933    0.00002
1984   51     1933    0.00002
1984   51     1932    0.00001
1984   52     1932    0.00001
1984   52     1931    0.00001
1984   53     1931    0.00000
1984   53     1930    0.00000
1984   54     1930    0.00000
1984   54     1929    0.00000
1984   55+       .    0.00000
1985   12-       .    0.00001
1985   13     1972    0.00004
1985   13     1971    0.00010
1985   14     1971    0.00014
1985   14     1970    0.00044
1985   15     1970    0.00072
1985   15     1969    0.00169
1985   16     1969    0.00247
1985   16     1968    0.00475
1985   17     1968    0.00632
1985   17     1967    0.01039
1985   18     1967    0.01296
1985   18     1966    0.01947
1985   19     1966    0.02309
1985   19     1965    0.03041
1985   20     1965    0.03425
1985   20     1964    0.04175
1985   21     1964    0.04573
1985   21     1963    0.05413
1985   22     1963    0.05871
1985   22     1962    0.06917
1985   23     1962    0.07414
1985   23     1961    0.08321
1985   24     1961    0.08757
1985   24     1960    0.09572
1985   25     1960    0.09896
1985   25     1959    0.10346
1985   26     1959    0.10483
1985   26     1958    0.10562
1985   27     1958    0.10511
1985   27     1957    0.10220
1985   28     1957    0.10047
1985   28     1956    0.09647
1985   29     1956    0.09393
1985   29     1955    0.08819
1985   30     1955    0.08465
1985   30     1954    0.07661
1985   31     1954    0.07272
1985   31     1953    0.06513
1985   32     1953    0.06140
1985   32     1952    0.05416
1985   33     1952    0.05069
1985   33     1951    0.04394
1985   34     1951    0.04114
1985   34     1950    0.03651
1985   35     1950    0.03379
1985   35     1949    0.02809
1985   36     1949    0.02559
1985   36     1948    0.02111
1985   37     1948    0.01906
1985   37     1947    0.01535
1985   38     1947    0.01379
1985   38     1946    0.01102
1985   39     1946    0.00991
1985   39     1945    0.00809
1985   40     1945    0.00713
1985   40     1944    0.00529
1985   41     1944    0.00461
1985   41     1943    0.00352
1985   42     1943    0.00300
1985   42     1942    0.00209
1985   43     1942    0.00173
1985   43     1941    0.00115
1985   44     1941    0.00094
1985   44     1940    0.00065
1985   45     1940    0.00052
1985   45     1939    0.00031
1985   46     1939    0.00025
1985   46     1938    0.00015
1985   47     1938    0.00012
1985   47     1937    0.00007
1985   48     1937    0.00006
1985   48     1936    0.00004
1985   49     1936    0.00004
1985   49     1935    0.00004
1985   50     1935    0.00003
1985   50     1934    0.00003
1985   51     1934    0.00002
1985   51     1933    0.00002
1985   52     1933    0.00001
1985   52     1932    0.00001
1985   53     1932    0.00001
1985   53     1931    0.00000
1985   54     1931    0.00000
1985   54     1930    0.00000
1985   55+       .    0.00000
1986   12-       .    0.00001
1986   13     1973    0.00006
1986   13     1972    0.00011
1986   14     1972    0.00015
1986   14     1971    0.00043
1986   15     1971    0.00069
1986   15     1970    0.00175
1986   16     1970    0.00263
1986   16     1969    0.00509
1986   17     1969    0.00673
1986   17     1968    0.01044
1986   18     1968    0.01276
1986   18     1967    0.01869
1986   19     1967    0.02208
1986   19     1966    0.02973
1986   20     1966    0.03367
1986   20     1965    0.04089
1986   21     1965    0.04492
1986   21     1964    0.05409
1986   22     1964    0.05879
1986   22     1963    0.06837
1986   23     1963    0.07331
1986   23     1962    0.08330
1986   24     1962    0.08841
1986   24     1961    0.09918
1986   25     1961    0.10326
1986   25     1960    0.10805
1986   26     1960    0.10982
1986   26     1959    0.11164
1986   27     1959    0.11171
1986   27     1958    0.11027
1986   28     1958    0.10857
1986   28     1957    0.10322
1986   29     1957    0.10054
1986   29     1956    0.09520
1986   30     1956    0.09174
1986   30     1955    0.08382
1986   31     1955    0.07962
1986   31     1954    0.07088
1986   32     1954    0.06673
1986   32     1953    0.05885
1986   33     1953    0.05498
1986   33     1952    0.04740
1986   34     1952    0.04417
1986   34     1951    0.03855
1986   35     1951    0.03572
1986   35     1950    0.03023
1986   36     1950    0.02775
1986   36     1949    0.02328
1986   37     1949    0.02107
1986   37     1948    0.01685
1986   38     1948    0.01510
1986   38     1947    0.01208
1986   39     1947    0.01080
1986   39     1946    0.00858
1986   40     1946    0.00753
1986   40     1945    0.00560
1986   41     1945    0.00487
1986   41     1944    0.00374
1986   42     1944    0.00313
1986   42     1943    0.00201
1986   43     1943    0.00169
1986   43     1942    0.00126
1986   44     1942    0.00100
1986   44     1941    0.00055
1986   45     1941    0.00045
1986   45     1940    0.00032
1986   46     1940    0.00025
1986   46     1939    0.00015
1986   47     1939    0.00011
1986   47     1938    0.00007
1986   48     1938    0.00006
1986   48     1937    0.00006
1986   49     1937    0.00005
1986   49     1936    0.00003
1986   50     1936    0.00002
1986   50     1935    0.00002
1986   51     1935    0.00001
1986   51     1934    0.00001
1986   52     1934    0.00001
1986   52     1933    0.00001
1986   53     1933    0.00000
1986   53     1932    0.00000
1986   54     1932    0.00000
1986   54     1931    0.00000
1986   55+       .    0.00000
1987   12-       .    0.00000
1987   13     1974    0.00003
1987   13     1973    0.00010
1987   14     1973    0.00016
1987   14     1972    0.00045
1987   15     1972    0.00072
1987   15     1971    0.00192
1987   16     1971    0.00291
1987   16     1970    0.00563
1987   17     1970    0.00741
1987   17     1969    0.01135
1987   18     1969    0.01373
1987   18     1968    0.01953
1987   19     1968    0.02267
1987   19     1967    0.02921
1987   20     1967    0.03272
1987   20     1966    0.04020
1987   21     1966    0.04415
1987   21     1965    0.05247
1987   22     1965    0.05687
1987   22     1964    0.06623
1987   23     1964    0.07103
1987   23     1963    0.08075
1987   24     1963    0.08568
1987   24     1962    0.09577
1987   25     1962    0.09998
1987   25     1961    0.10616
1987   26     1961    0.10860
1987   26     1960    0.11174
1987   27     1960    0.11239
1987   27     1959    0.11182
1987   28     1959    0.11053
1987   28     1958    0.10600
1987   29     1958    0.10327
1987   29     1957    0.09689
1987   30     1957    0.09348
1987   30     1956    0.08638
1987   31     1956    0.08253
1987   31     1955    0.07454
1987   32     1955    0.07031
1987   32     1954    0.06152
1987   33     1954    0.05773
1987   33     1953    0.05105
1987   34     1953    0.04763
1987   34     1952    0.04094
1987   35     1952    0.03778
1987   35     1951    0.03179
1987   36     1951    0.02918
1987   36     1950    0.02460
1987   37     1950    0.02229
1987   37     1949    0.01787
1987   38     1949    0.01602
1987   38     1948    0.01280
1987   39     1948    0.01141
1987   39     1947    0.00895
1987   40     1947    0.00792
1987   40     1946    0.00613
1987   41     1946    0.00535
1987   41     1945    0.00402
1987   42     1945    0.00337
1987   42     1944    0.00226
1987   43     1944    0.00183
1987   43     1943    0.00114
1987   44     1943    0.00094
1987   44     1942    0.00067
1987   45     1942    0.00054
1987   45     1941    0.00033
1987   46     1941    0.00027
1987   46     1940    0.00018
1987   47     1940    0.00014
1987   47     1939    0.00008
1987   48     1939    0.00006
1987   48     1938    0.00004
1987   49     1938    0.00004
1987   49     1937    0.00003
1987   50     1937    0.00003
1987   50     1936    0.00002
1987   51     1936    0.00002
1987   51     1935    0.00001
1987   52     1935    0.00001
1987   52     1934    0.00001
1987   53     1934    0.00001
1987   53     1933    0.00000
1987   54     1933    0.00000
1987   54     1932    0.00000
1987   55+       .    0.00000
1988   12-       .    0.00000
1988   13     1975    0.00005
1988   13     1974    0.00014
1988   14     1974    0.00021
1988   14     1973    0.00061
1988   15     1973    0.00096
1988   15     1972    0.00227
1988   16     1972    0.00330
1988   16     1971    0.00624
1988   17     1971    0.00819
1988   17     1970    0.01280
1988   18     1970    0.01551
1988   18     1969    0.02166
1988   19     1969    0.02484
1988   19     1968    0.03082
1988   20     1968    0.03386
1988   20     1967    0.03971
1988   21     1967    0.04320
1988   21     1966    0.05222
1988   22     1966    0.05674
1988   22     1965    0.06569
1988   23     1965    0.07058
1988   23     1964    0.08127
1988   24     1964    0.08652
1988   24     1963    0.09657
1988   25     1963    0.10125
1988   25     1962    0.10974
1988   26     1962    0.11262
1988   26     1961    0.11496
1988   27     1961    0.11560
1988   27     1960    0.11551
1988   28     1960    0.11443
1988   28     1959    0.11017
1988   29     1959    0.10794
1988   29     1958    0.10337
1988   30     1958    0.09995
1988   30     1957    0.09130
1988   31     1957    0.08724
1988   31     1956    0.07956
1988   32     1956    0.07521
1988   32     1955    0.06592
1988   33     1955    0.06175
1988   33     1954    0.05401
1988   34     1954    0.05045
1988   34     1953    0.04398
1988   35     1953    0.04060
1988   35     1952    0.03394
1988   36     1952    0.03092
1988   36     1951    0.02528
1988   37     1951    0.02304
1988   37     1950    0.01938
1988   38     1950    0.01746
1988   38     1949    0.01379
1988   39     1949    0.01223
1988   39     1948    0.00955
1988   40     1948    0.00831
1988   40     1947    0.00610
1988   41     1947    0.00530
1988   41     1946    0.00406
1988   42     1946    0.00348
1988   42     1945    0.00248
1988   43     1945    0.00202
1988   43     1944    0.00126
1988   44     1944    0.00102
1988   44     1943    0.00068
1988   45     1943    0.00055
1988   45     1942    0.00035
1988   46     1942    0.00027
1988   46     1941    0.00013
1988   47     1941    0.00011
1988   47     1940    0.00008
1988   48     1940    0.00007
1988   48     1939    0.00005
1988   49     1939    0.00004
1988   49     1938    0.00004
1988   50     1938    0.00003
1988   50     1937    0.00003
1988   51     1937    0.00002
1988   51     1936    0.00002
1988   52     1936    0.00001
1988   52     1935    0.00001
1988   53     1935    0.00001
1988   53     1934    0.00000
1988   54     1934    0.00000
1988   54     1933    0.00000
1988   55+       .    0.00000
1989   12-       .    0.00001
1989   13     1976    0.00005
1989   13     1975    0.00013
1989   14     1975    0.00019
1989   14     1974    0.00063
1989   15     1974    0.00105
1989   15     1973    0.00268
1989   16     1973    0.00393
1989   16     1972    0.00682
1989   17     1972    0.00868
1989   17     1971    0.01323
1989   18     1971    0.01606
1989   18     1970    0.02379
1989   19     1970    0.02753
1989   19     1969    0.03290
1989   20     1969    0.03563
1989   20     1968    0.04086
1989   21     1968    0.04354
1989   21     1967    0.04913
1989   22     1967    0.05262
1989   22     1966    0.06200
1989   23     1966    0.06680
1989   23     1965    0.07688
1989   24     1965    0.08186
1989   24     1964    0.09122
1989   25     1964    0.09584
1989   25     1963    0.10500
1989   26     1963    0.10809
1989   26     1962    0.11051
1989   27     1962    0.11136
1989   27     1961    0.11182
1989   28     1961    0.11131
1989   28     1960    0.10897
1989   29     1960    0.10695
1989   29     1959    0.10142
1989   30     1959    0.09816
1989   30     1958    0.09090
1989   31     1958    0.08680
1989   31     1957    0.07775
1989   32     1957    0.07383
1989   32     1956    0.06701
1989   33     1956    0.06302
1989   33     1955    0.05443
1989   34     1955    0.05069
1989   34     1954    0.04389
1989   35     1954    0.04078
1989   35     1953    0.03515
1989   36     1953    0.03236
1989   36     1952    0.02705
1989   37     1952    0.02453
1989   37     1951    0.01985
1989   38     1951    0.01769
1989   38     1950    0.01368
1989   39     1950    0.01222
1989   39     1949    0.00998
1989   40     1949    0.00879
1989   40     1948    0.00657
1989   41     1948    0.00560
1989   41     1947    0.00392
1989   42     1947    0.00334
1989   42     1946    0.00243
1989   43     1946    0.00206
1989   43     1945    0.00148
1989   44     1945    0.00119
1989   44     1944    0.00072
1989   45     1944    0.00055
1989   45     1943    0.00032
1989   46     1943    0.00025
1989   46     1942    0.00014
1989   47     1942    0.00012
1989   47     1941    0.00010
1989   48     1941    0.00009
1989   48     1940    0.00006
1989   49     1940    0.00005
1989   49     1939    0.00005
1989   50     1939    0.00004
1989   50     1938    0.00003
1989   51     1938    0.00003
1989   51     1937    0.00002
1989   52     1937    0.00002
1989   52     1936    0.00001
1989   53     1936    0.00001
1989   53     1935    0.00000
1989   54     1935    0.00000
1989   54     1934    0.00000
1989   55+       .    0.00000
1990   12-       .    0.00000
1990   13     1977    0.00001
1990   13     1976    0.00019
1990   14     1976    0.00045
1990   14     1975    0.00065
1990   15     1975    0.00084
1990   15     1974    0.00249
1990   16     1974    0.00381
1990   16     1973    0.00694
1990   17     1973    0.00910
1990   17     1972    0.01465
1990   18     1972    0.01792
1990   18     1971    0.02506
1990   19     1971    0.02873
1990   19     1970    0.03566
1990   20     1970    0.03884
1990   20     1969    0.04404
1990   21     1969    0.04668
1990   21     1968    0.05206
1990   22     1968    0.05507
1990   22     1967    0.06207
1990   23     1967    0.06625
1990   23     1966    0.07691
1990   24     1966    0.08222
1990   24     1965    0.09297
1990   25     1965    0.09794
1990   25     1964    0.10662
1990   26     1964    0.11006
1990   26     1963    0.11437
1990   27     1963    0.11595
1990   27     1962    0.11769
1990   28     1962    0.11742
1990   28     1961    0.11460
1990   29     1961    0.11252
1990   29     1960    0.10707
1990   30     1960    0.10377
1990   30     1959    0.09623
1990   31     1959    0.09220
1990   31     1958    0.08377
1990   32     1958    0.07943
1990   32     1957    0.07062
1990   33     1957    0.06640
1990   33     1956    0.05817
1990   34     1956    0.05448
1990   34     1955    0.04793
1990   35     1955    0.04430
1990   35     1954    0.03697
1990   36     1954    0.03361
1990   36     1953    0.02729
1990   37     1953    0.02485
1990   37     1952    0.02099
1990   38     1952    0.01885
1990   38     1951    0.01456
1990   39     1951    0.01306
1990   39     1950    0.01085
1990   40     1950    0.00951
1990   40     1949    0.00688
1990   41     1949    0.00589
1990   41     1948    0.00431
1990   42     1948    0.00362
1990   42     1947    0.00248
1990   43     1947    0.00207
1990   43     1946    0.00144
1990   44     1946    0.00120
1990   44     1945    0.00084
1990   45     1945    0.00066
1990   45     1944    0.00036
1990   46     1944    0.00028
1990   46     1943    0.00018
1990   47     1943    0.00015
1990   47     1942    0.00014
1990   48     1942    0.00011
1990   48     1941    0.00007
1990   49     1941    0.00004
1990   49     1940    0.00001
1990   50     1940    0.00001
1990   50     1939    0.00001
1990   51     1939    0.00001
1990   51     1938    0.00000
1990   52     1938    0.00000
1990   52     1937    0.00000
1990   53     1937    0.00000
1990   53     1936    0.00000
1990   54     1936    0.00000
1990   54     1935    0.00000
1990   55+       .    0.00000
1991   12-       .    0.00000
1991   13     1978    0.00001
1991   13     1977    0.00030
1991   14     1977    0.00064
1991   14     1976    0.00070
1991   15     1976    0.00083
1991   15     1975    0.00250
1991   16     1975    0.00383
1991   16     1974    0.00712
1991   17     1974    0.00949
1991   17     1973    0.01589
1991   18     1973    0.01960
1991   18     1972    0.02679
1991   19     1972    0.03045
1991   19     1971    0.03725
1991   20     1971    0.04041
1991   20     1970    0.04604
1991   21     1970    0.04856
1991   21     1969    0.05283
1991   22     1969    0.05521
1991   22     1968    0.06067
1991   23     1968    0.06375
1991   23     1967    0.07093
1991   24     1967    0.07509
1991   24     1966    0.08523
1991   25     1966    0.09017
1991   25     1965    0.09996
1991   26     1965    0.10397
1991   26     1964    0.10953
1991   27     1964    0.11151
1991   27     1963    0.11338
1991   28     1963    0.11327
1991   28     1962    0.11062
1991   29     1962    0.10908
1991   29     1961    0.10563
1991   30     1961    0.10269
1991   30     1960    0.09484
1991   31     1960    0.09086
1991   31     1959    0.08265
1991   32     1959    0.07851
1991   32     1958    0.07026
1991   33     1958    0.06609
1991   33     1957    0.05774
1991   34     1957    0.05401
1991   34     1956    0.04725
1991   35     1956    0.04384
1991   35     1955    0.03718
1991   36     1955    0.03421
1991   36     1954    0.02895
1991   37     1954    0.02623
1991   37     1953    0.02091
1991   38     1953    0.01877
1991   38     1952    0.01517
1991   39     1952    0.01349
1991   39     1951    0.01040
1991   40     1951    0.00921
1991   40     1950    0.00734
1991   41     1950    0.00629
1991   41     1949    0.00431
1991   42     1949    0.00363
1991   42     1948    0.00261
1991   43     1948    0.00214
1991   43     1947    0.00137
1991   44     1947    0.00109
1991   44     1946    0.00067
1991   45     1946    0.00053
1991   45     1945    0.00035
1991   46     1945    0.00027
1991   46     1944    0.00015
1991   47     1944    0.00012
1991   47     1943    0.00009
1991   48     1943    0.00008
1991   48     1942    0.00008
1991   49     1942    0.00005
1991   49     1941    0.00002
1991   50     1941    0.00001
1991   50     1940    0.00001
1991   51     1940    0.00001
1991   51     1939    0.00001
1991   52     1939    0.00000
1991   52     1938    0.00000
1991   53     1938    0.00000
1991   53     1937    0.00000
1991   54     1937    0.00000
1991   54     1936    0.00000
1991   55+       .    0.00000
1992   12-       .    0.00000
1992   13     1979    0.00001
1992   13     1978    0.00027
1992   14     1978    0.00061
1992   14     1977    0.00074
1992   15     1977    0.00091
1992   15     1976    0.00265
1992   16     1976    0.00401
1992   16     1975    0.00732
1992   17     1975    0.00967
1992   17     1974    0.01584
1992   18     1974    0.01959
1992   18     1973    0.02823
1992   19     1973    0.03244
1992   19     1972    0.03889
1992   20     1972    0.04183
1992   20     1971    0.04659
1992   21     1971    0.04904
1992   21     1970    0.05457
1992   22     1970    0.05700
1992   22     1969    0.06113
1992   23     1969    0.06358
1992   23     1968    0.06933
1992   24     1968    0.07263
1992   24     1967    0.08047
1992   25     1967    0.08465
1992   25     1966    0.09400
1992   26     1966    0.09800
1992   26     1965    0.10436
1992   27     1965    0.10679
1992   27     1964    0.10971
1992   28     1964    0.11012
1992   28     1963    0.10851
1992   29     1963    0.10727
1992   29     1962    0.10381
1992   30     1962    0.10126
1992   30     1961    0.09478
1992   31     1961    0.09124
1992   31     1960    0.08382
1992   32     1960    0.07939
1992   32     1959    0.06938
1992   33     1959    0.06542
1992   33     1958    0.05897
1992   34     1958    0.05527
1992   34     1957    0.04748
1992   35     1957    0.04407
1992   35     1956    0.03798
1992   36     1956    0.03488
1992   36     1955    0.02884
1992   37     1955    0.02622
1992   37     1954    0.02162
1992   38     1954    0.01946
1992   38     1953    0.01547
1992   39     1953    0.01388
1992   39     1952    0.01126
1992   40     1952    0.00985
1992   40     1951    0.00716
1992   41     1951    0.00618
1992   41     1950    0.00468
1992   42     1950    0.00394
1992   42     1949    0.00267
1992   43     1949    0.00219
1992   43     1948    0.00146
1992   44     1948    0.00116
1992   44     1947    0.00070
1992   45     1947    0.00055
1992   45     1946    0.00033
1992   46     1946    0.00027
1992   46     1945    0.00020
1992   47     1945    0.00016
1992   47     1944    0.00008
1992   48     1944    0.00007
1992   48     1943    0.00005
1992   49     1943    0.00004
1992   49     1942    0.00001
1992   50     1942    0.00001
1992   50     1941    0.00001
1992   51     1941    0.00001
1992   51     1940    0.00000
1992   52     1940    0.00000
1992   52     1939    0.00000
1992   53     1939    0.00000
1992   53     1938    0.00000
1992   54     1938    0.00000
1992   54     1937    0.00000
1992   55+       .    0.00000
1993   12-       .    0.00000
1993   13     1980    0.00001
1993   13     1979    0.00017
1993   14     1979    0.00041
1993   14     1978    0.00074
1993   15     1978    0.00098
1993   15     1977    0.00236
1993   16     1977    0.00341
1993   16     1976    0.00653
1993   17     1976    0.00874
1993   17     1975    0.01466
1993   18     1975    0.01831
1993   18     1974    0.02656
1993   19     1974    0.03090
1993   19     1973    0.03910
1993   20     1973    0.04258
1993   20     1972    0.04706
1993   21     1972    0.04917
1993   21     1971    0.05300
