West Germany, Cohort fertility rates by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        ASFR
1938     41     0.00433
1938     42     0.00281
1938     43     0.00167
1938     44     0.00092
1938     45     0.00045
1938     46     0.00021
1938     47     0.00009
1938     48     0.00005
1938     49     0.00004
1938     50     0.00003
1938     51     0.00002
1938     52     0.00000
1938     53     0.00000
1938     54     0.00000
1938     55+    0.00000
1939     12-          .
1939     13           .
1939     14           .
1939     15           .
1939     16           .
1939     17     0.01767
1939     18     0.03951
1939     19     0.06790
1939     20     0.09691
1939     21     0.12437
1939     22     0.14979
1939     23     0.16671
1939     24     0.17532
1939     25     0.17421
1939     26     0.16722
1939     27     0.15544
1939     28     0.13832
1939     29     0.11831
1939     30     0.09637
1939     31     0.07699
1939     32     0.06158
1939     33     0.04756
1939     34     0.03693
1939     35     0.02901
1939     36     0.02244
1939     37     0.01696
1939     38     0.01232
1939     39     0.00877
1939     40     0.00612
1939     41     0.00417
1939     42     0.00267
1939     43     0.00154
1939     44     0.00082
1939     45     0.00041
1939     46     0.00020
1939     47     0.00009
1939     48     0.00006
1939     49     0.00005
1939     50     0.00002
1939     51     0.00001
1939     52     0.00000
1939     53     0.00000
1939     54     0.00000
1939     55+    0.00000
1940     12-          .
1940     13           .
1940     14           .
1940     15           .
1940     16     0.00564
1940     17     0.01859
1940     18     0.04197
1940     19     0.07167
1940     20     0.10220
1940     21     0.13071
1940     22     0.15398
1940     23     0.16901
1940     24     0.17312
1940     25     0.17085
1940     26     0.16281
1940     27     0.14729
1940     28     0.12761
1940     29     0.10536
1940     30     0.08608
1940     31     0.06952
1940     32     0.05387
1940     33     0.04277
1940     34     0.03460
1940     35     0.02732
1940     36     0.02122
1940     37     0.01591
1940     38     0.01184
1940     39     0.00884
1940     40     0.00632
1940     41     0.00422
1940     42     0.00261
1940     43     0.00145
1940     44     0.00079
1940     45     0.00042
1940     46     0.00022
1940     47     0.00011
1940     48     0.00006
1940     49     0.00003
1940     50     0.00001
1940     51     0.00001
1940     52     0.00000
1940     53     0.00000
1940     54     0.00000
1940     55+    0.00000
1941     12-          .
1941     13           .
1941     14           .
1941     15     0.00119
1941     16     0.00561
1941     17     0.01944
1941     18     0.04407
1941     19     0.07526
1941     20     0.10511
1941     21     0.13226
1941     22     0.15552
1941     23     0.16586
1941     24     0.16968
1941     25     0.16695
1941     26     0.15441
1941     27     0.13562
1941     28     0.11385
1941     29     0.09567
1941     30     0.07908
1941     31     0.06215
1941     32     0.04975
1941     33     0.04092
1941     34     0.03323
1941     35     0.02603
1941     36     0.01979
1941     37     0.01514
1941     38     0.01160
1941     39     0.00876
1941     40     0.00613
1941     41     0.00396
1941     42     0.00245
1941     43     0.00140
1941     44     0.00075
1941     45     0.00039
1941     46     0.00020
1941     47     0.00010
1941     48     0.00008
1941     49     0.00003
1941     50     0.00001
1941     51     0.00000
1941     52     0.00000
1941     53     0.00000
1941     54     0.00000
1941     55+    0.00000
1942     12-          .
1942     13           .
1942     14     0.00026
1942     15     0.00129
1942     16     0.00653
1942     17     0.02154
1942     18     0.04719
1942     19     0.07885
1942     20     0.10876
1942     21     0.13540
1942     22     0.15369
1942     23     0.16348
1942     24     0.16641
1942     25     0.15820
1942     26     0.14170
1942     27     0.12052
1942     28     0.10363
1942     29     0.08828
1942     30     0.07141
1942     31     0.05862
1942     32     0.04924
1942     33     0.04114
1942     34     0.03349
1942     35     0.02621
1942     36     0.02037
1942     37     0.01635
1942     38     0.01259
1942     39     0.00917
1942     40     0.00629
1942     41     0.00399
1942     42     0.00244
1942     43     0.00150
1942     44     0.00084
1942     45     0.00045
1942     46     0.00020
1942     47     0.00013
1942     48     0.00009
1942     49     0.00003
1942     50     0.00001
1942     51     0.00000
1942     52     0.00000
1942     53     0.00000
1942     54     0.00000
1942     55+    0.00000
1943     12-          .
1943     13     0.00004
1943     14     0.00034
1943     15     0.00145
1943     16     0.00750
1943     17     0.02450
1943     18     0.05119
1943     19     0.08324
1943     20     0.11312
1943     21     0.13787
1943     22     0.15618
1943     23     0.16387
1943     24     0.15911
1943     25     0.14558
1943     26     0.12679
1943     27     0.11143
1943     28     0.09769
1943     29     0.08093
1943     30     0.06804
1943     31     0.05775
1943     32     0.04880
1943     33     0.04044
1943     34     0.03240
1943     35     0.02577
1943     36     0.02094
1943     37     0.01674
1943     38     0.01247
1943     39     0.00889
1943     40     0.00610
1943     41     0.00408
1943     42     0.00251
1943     43     0.00141
1943     44     0.00081
1943     45     0.00044
1943     46     0.00021
1943     47     0.00012
1943     48     0.00007
1943     49     0.00002
1943     50     0.00000
1943     51     0.00000
1943     52     0.00000
1943     53     0.00000
1943     54     0.00000
1943     55+    0.00000
1944     12-    0.00000
1944     13     0.00003
1944     14     0.00035
1944     15     0.00185
1944     16     0.00940
1944     17     0.02759
1944     18     0.05658
1944     19     0.09055
1944     20     0.11916
1944     21     0.14390
1944     22     0.15986
1944     23     0.15927
1944     24     0.14700
1944     25     0.13009
1944     26     0.11665
1944     27     0.10415
1944     28     0.08825
1944     29     0.07602
1944     30     0.06677
1944     31     0.05763
1944     32     0.04818
1944     33     0.03903
1944     34     0.03214
1944     35     0.02691
1944     36     0.02190
1944     37     0.01678
1944     38     0.01222
1944     39     0.00853
1944     40     0.00598
1944     41     0.00417
1944     42     0.00269
1944     43     0.00155
1944     44     0.00087
1944     45     0.00046
1944     46     0.00021
1944     47     0.00010
1944     48     0.00007
1944     49     0.00002
1944     50     0.00000
1944     51     0.00000
1944     52     0.00000
1944     53     0.00000
1944     54     0.00000
1944     55+    0.00000
1945     12-    0.00000
1945     13     0.00003
1945     14     0.00044
1945     15     0.00237
1945     16     0.01091
1945     17     0.03194
1945     18     0.06452
1945     19     0.09850
1945     20     0.12774
1945     21     0.15104
1945     22     0.15876
1945     23     0.14753
1945     24     0.13070
1945     25     0.12104
1945     26     0.11087
1945     27     0.09576
1945     28     0.08483
1945     29     0.07684
1945     30     0.06829
1945     31     0.05842
1945     32     0.04902
1945     33     0.04121
1945     34     0.03509
1945     35     0.02927
1945     36     0.02284
1945     37     0.01721
1945     38     0.01252
1945     39     0.00904
1945     40     0.00636
1945     41     0.00444
1945     42     0.00293
1945     43     0.00175
1945     44     0.00102
1945     45     0.00050
1945     46     0.00023
1945     47     0.00011
1945     48     0.00005
1945     49     0.00002
1945     50     0.00000
1945     51     0.00000
1945     52     0.00000
1945     53     0.00000
1945     54     0.00000
1945     55+    0.00000
1946     12-    0.00000
1946     13     0.00008
1946     14     0.00045
1946     15     0.00256
1946     16     0.01182
1946     17     0.03502
1946     18     0.06910
1946     19     0.10699
1946     20     0.13813
1946     21     0.15496
1946     22     0.15191
1946     23     0.13617
1946     24     0.12708
1946     25     0.11786
1946     26     0.10376
1946     27     0.09500
1946     28     0.08682
1946     29     0.07863
1946     30     0.06937
1946     31     0.05862
1946     32     0.04944
1946     33     0.04228
1946     34     0.03595
1946     35     0.02871
1946     36     0.02198
1946     37     0.01651
1946     38     0.01216
1946     39     0.00920
1946     40     0.00679
1946     41     0.00467
1946     42     0.00292
1946     43     0.00173
1946     44     0.00092
1946     45     0.00042
1946     46     0.00023
1946     47     0.00010
1946     48     0.00004
1946     49     0.00001
1946     50     0.00000
1946     51     0.00000
1946     52     0.00000
1946     53     0.00000
1946     54     0.00000
1946     55+    0.00000
1947     12-    0.00001
1947     13     0.00011
1947     14     0.00048
1947     15     0.00252
1947     16     0.01164
1947     17     0.03475
1947     18     0.07040
1947     19     0.10865
1947     20     0.13629
1947     21     0.14530
1947     22     0.13696
1947     23     0.12857
1947     24     0.12132
1947     25     0.10966
1947     26     0.10222
1947     27     0.09644
1947     28     0.08971
1947     29     0.08121
1947     30     0.07028
1947     31     0.06064
1947     32     0.05258
1947     33     0.04482
1947     34     0.03690
1947     35     0.02893
1947     36     0.02223
1947     37     0.01697
1947     38     0.01295
1947     39     0.00989
1947     40     0.00702
1947     41     0.00462
1947     42     0.00292
1947     43     0.00172
1947     44     0.00090
1947     45     0.00044
1947     46     0.00019
1947     47     0.00007
1947     48     0.00004
1947     49     0.00002
1947     50     0.00000
1947     51     0.00000
1947     52     0.00000
1947     53     0.00000
1947     54     0.00000
1947     55+    0.00000
1948     12-    0.00001
1948     13     0.00009
1948     14     0.00044
1948     15     0.00246
1948     16     0.01171
1948     17     0.03561
1948     18     0.07197
1948     19     0.10844
1948     20     0.12976
1948     21     0.13129
1948     22     0.12762
1948     23     0.12192
1948     24     0.11225
1948     25     0.10753
1948     26     0.10383
1948     27     0.09829
1948     28     0.09171
1948     29     0.08271
1948     30     0.07323
1948     31     0.06468
1948     32     0.05588
1948     33     0.04579
1948     34     0.03667
1948     35     0.02914
1948     36     0.02294
1948     37     0.01796
1948     38     0.01395
1948     39     0.01048
1948     40     0.00744
1948     41     0.00497
1948     42     0.00312
1948     43     0.00180
1948     44     0.00099
1948     45     0.00052
1948     46     0.00022
1948     47     0.00008
1948     48     0.00004
1948     49     0.00001
1948     50     0.00000
1948     51     0.00001
1948     52     0.00001
1948     53     0.00001
1948     54     0.00000
1948     55+    0.00000
1949     12-    0.00000
1949     13     0.00008
1949     14     0.00043
1949     15     0.00247
1949     16     0.01222
1949     17     0.03646
1949     18     0.07226
1949     19     0.10580
1949     20     0.12019
1949     21     0.12305
1949     22     0.12065
1949     23     0.11166
1949     24     0.10886
1949     25     0.10911
1949     26     0.10658
1949     27     0.10095
1949     28     0.09287
1949     29     0.08517
1949     30     0.07704
1949     31     0.06816
1949     32     0.05717
1949     33     0.04573
1949     34     0.03698
1949     35     0.03016
1949     36     0.02446
1949     37     0.01951
1949     38     0.01493
1949     39     0.01113
1949     40     0.00787
1949     41     0.00512
1949     42     0.00316
1949     43     0.00180
1949     44     0.00092
1949     45     0.00044
1949     46     0.00020
1949     47     0.00010
1949     48     0.00005
1949     49     0.00002
1949     50     0.00001
1949     51     0.00002
1949     52     0.00001
1949     53     0.00000
1949     54     0.00000
1949     55+    0.00000
1950     12-    0.00000
1950     13     0.00009
1950     14     0.00041
1950     15     0.00254
1950     16     0.01207
1950     17     0.03652
1950     18     0.07217
1950     19     0.10030
1950     20     0.11193
1950     21     0.11310
1950     22     0.10824
1950     23     0.10819
1950     24     0.11041
1950     25     0.11101
1950     26     0.10844
1950     27     0.10169
1950     28     0.09492
1950     29     0.08894
1950     30     0.08057
1950     31     0.06923
1950     32     0.05704
1950     33     0.04616
1950     34     0.03841
1950     35     0.03205
1950     36     0.02621
1950     37     0.02086
1950     38     0.01561
1950     39     0.01156
1950     40     0.00845
1950     41     0.00550
1950     42     0.00341
1950     43     0.00196
1950     44     0.00105
1950     45     0.00050
1950     46     0.00025
1950     47     0.00015
1950     48     0.00008
1950     49     0.00004
1950     50     0.00003
1950     51     0.00002
1950     52     0.00001
1950     53     0.00000
1950     54     0.00000
1950     55+    0.00000
1951     12-    0.00001
1951     13     0.00011
1951     14     0.00040
1951     15     0.00249
1951     16     0.01234
1951     17     0.03854
1951     18     0.07292
1951     19     0.09653
1951     20     0.10158
1951     21     0.09823
1951     22     0.10015
1951     23     0.10442
1951     24     0.10719
1951     25     0.10856
1951     26     0.10552
1951     27     0.10126
1951     28     0.09735
1951     29     0.09058
1951     30     0.08000
1951     31     0.06729
1951     32     0.05550
1951     33     0.04643
1951     34     0.03988
1951     35     0.03381
1951     36     0.02728
1951     37     0.02149
1951     38     0.01620
1951     39     0.01177
1951     40     0.00821
1951     41     0.00533
1951     42     0.00322
1951     43     0.00180
1951     44     0.00093
1951     45     0.00045
1951     46     0.00022
1951     47     0.00012
1951     48     0.00006
1951     49     0.00003
1951     50     0.00002
1951     51     0.00001
1951     52     0.00001
1951     53     0.00001
1951     54     0.00000
1951     55+    0.00000
1952     12-    0.00001
1952     13     0.00008
1952     14     0.00038
1952     15     0.00252
1952     16     0.01309
1952     17     0.03942
1952     18     0.07071
1952     19     0.08739
1952     20     0.08815
1952     21     0.09088
1952     22     0.09718
1952     23     0.10340
1952     24     0.10722
1952     25     0.10742
1952     26     0.10644
1952     27     0.10535
1952     28     0.10136
1952     29     0.09231
1952     30     0.07987
1952     31     0.06696
1952     32     0.05689
1952     33     0.04909
1952     34     0.04259
1952     35     0.03591
1952     36     0.02903
1952     37     0.02283
1952     38     0.01706
1952     39     0.01240
1952     40     0.00853
1952     41     0.00540
1952     42     0.00332
1952     43     0.00191
1952     44     0.00105
1952     45     0.00049
1952     46     0.00019
1952     47     0.00009
1952     48     0.00004
1952     49     0.00002
1952     50     0.00001
1952     51     0.00001
1952     52     0.00001
1952     53     0.00001
1952     54     0.00000
1952     55+    0.00000
1953     12-    0.00000
1953     13     0.00008
1953     14     0.00043
1953     15     0.00269
1953     16     0.01413
1953     17     0.04115
1953     18     0.06616
1953     19     0.07500
1953     20     0.08014
1953     21     0.08763
1953     22     0.09522
1953     23     0.10122
1953     24     0.10403
1953     25     0.10650
1953     26     0.10889
1953     27     0.10737
1953     28     0.10040
1953     29     0.09018
1953     30     0.07902
1953     31     0.06869
1953     32     0.06016
1953     33     0.05307
1953     34     0.04585
1953     35     0.03795
1953     36     0.02994
1953     37     0.02294
1953     38     0.01717
1953     39     0.01248
1953     40     0.00848
1953     41     0.00547
1953     42     0.00336
1953     43     0.00195
1953     44     0.00108
1953     45     0.00053
1953     46     0.00020
1953     47     0.00007
1953     48     0.00005
1953     49     0.00003
1953     50     0.00001
1953     51     0.00001
1953     52     0.00001
1953     53     0.00001
1953     54     0.00000
1953     55+    0.00000
1954     12-    0.00001
1954     13     0.00010
1954     14     0.00046
1954     15     0.00308
1954     16     0.01558
1954     17     0.03948
1954     18     0.05682
1954     19     0.06677
1954     20     0.07446
1954     21     0.08312
1954     22     0.09127
1954     23     0.09628
1954     24     0.10210
1954     25     0.10915
1954     26     0.11101
1954     27     0.10637
1954     28     0.09804
1954     29     0.08761
1954     30     0.07905
1954     31     0.07182
1954     32     0.06419
1954     33     0.05592
1954     34     0.04725
1954     35     0.03896
1954     36     0.03134
1954     37     0.02398
1954     38     0.01761
1954     39     0.01258
1954     40     0.00862
1954     41     0.00570
1954     42     0.00369
1954     43     0.00215
1954     44     0.00106
1954     45     0.00051
1954     46     0.00025
1954     47     0.00011
1954     48     0.00007
1954     49     0.00003
1954     50     0.00001
1954     51     0.00001
1954     52     0.00001
1954     53     0.00001
1954     54     0.00000
1954     55+    0.00000
1955     12-    0.00001
1955     13     0.00009
1955     14     0.00052
1955     15     0.00359
1955     16     0.01597
1955     17     0.03554
1955     18     0.05136
1955     19     0.06309
1955     20     0.07312
1955     21     0.08272
1955     22     0.08983
1955     23     0.09661
1955     24     0.10560
1955     25     0.11254
1955     26     0.11173
1955     27     0.10595
1955     28     0.09773
1955     29     0.09025
1955     30     0.08425
1955     31     0.07713
1955     32     0.06816
1955     33     0.05816
1955     34     0.04936
1955     35     0.04081
1955     36     0.03158
1955     37     0.02390
1955     38     0.01768
1955     39     0.01279
1955     40     0.00889
1955     41     0.00613
1955     42     0.00388
1955     43     0.00215
1955     44     0.00108
1955     45     0.00055
1955     46     0.00026
1955     47     0.00011
1955     48     0.00006
1955     49     0.00002
1955     50     0.00001
1955     51     0.00002
1955     52     0.00001
1955     53     0.00001
1955     54     0.00000
1955     55+    0.00000
1956     12-    0.00001
1956     13     0.00012
1956     14     0.00061
1956     15     0.00374
1956     16     0.01433
1956     17     0.03126
1956     18     0.04599
1956     19     0.05899
1956     20     0.07011
1956     21     0.07851
1956     22     0.08693
1956     23     0.09809
1956     24     0.10785
1956     25     0.11144
1956     26     0.10920
1956     27     0.10378
1956     28     0.09837
1956     29     0.09455
1956     30     0.08911
1956     31     0.08107
1956     32     0.07119
1956     33     0.06068
1956     34     0.05093
1956     35     0.04096
1956     36     0.03224
1956     37     0.02428
1956     38     0.01812
1956     39     0.01355
1956     40     0.00983
1956     41     0.00653
1956     42     0.00395
1956     43     0.00228
1956     44     0.00120
1956     45     0.00058
1956     46     0.00026
1956     47     0.00015
1956     48     0.00009
1956     49     0.00004
1956     50     0.00002
1956     51     0.00002
1956     52     0.00001
1956     53     0.00001
1956     54     0.00000
1956     55+    0.00000
1957     12-    0.00001
1957     13     0.00012
1957     14     0.00067
1957     15     0.00365
1957     16     0.01310
1957     17     0.02713
1957     18     0.04149
1957     19     0.05502
1957     20     0.06437
1957     21     0.07374
1957     22     0.08615
1957     23     0.09789
1957     24     0.10513
1957     25     0.10803
1957     26     0.10665
1957     27     0.10366
1957     28     0.10183
1957     29     0.09874
1957     30     0.09241
1957     31     0.08257
1957     32     0.07228
1957     33     0.06214
1957     34     0.05080
1957     35     0.04109
1957     36     0.03212
1957     37     0.02457
1957     38     0.01888
1957     39     0.01429
1957     40     0.01018
1957     41     0.00676
1957     42     0.00432
1957     43     0.00238
1957     44     0.00122
1957     45     0.00062
1957     46     0.00028
1957     47     0.00015
1957     48     0.00009
1957     49     0.00005
1957     50     0.00003
1957     51     0.00002
1957     52     0.00002
1957     53     0.00001
1957     54     0.00000
1957     55+    0.00000
1958     12-    0.00001
1958     13     0.00013
1958     14     0.00068
1958     15     0.00336
1958     16     0.01108
1958     17     0.02338
1958     18     0.03782
1958     19     0.05122
1958     20     0.06157
1958     21     0.07407
1958     22     0.08684
1958     23     0.09594
1958     24     0.10195
1958     25     0.10469
1958     26     0.10580
1958     27     0.10766
1958     28     0.10730
1958     29     0.10332
1958     30     0.09549
1958     31     0.08533
1958     32     0.07491
1958     33     0.06258
1958     34     0.05184
1958     35     0.04144
1958     36     0.03230
1958     37     0.02550
1958     38     0.02034
1958     39     0.01524
1958     40     0.01040
1958     41     0.00678
1958     42     0.00423
1958     43     0.00246
1958     44     0.00130
1958     45     0.00062
1958     46     0.00030
1958     47     0.00013
1958     48     0.00007
1958     49     0.00005
1958     50     0.00003
1958     51     0.00003
1958     52     0.00002
1958     53     0.00001
1958     54     0.00000
1958     55+    0.00000
1959     12-    0.00001
1959     13     0.00012
1959     14     0.00057
1959     15     0.00284
1959     16     0.00983
1959     17     0.02105
1959     18     0.03456
1959     19     0.04828
1959     20     0.06178
1959     21     0.07507
1959     22     0.08486
1959     23     0.09183
1959     24     0.09748
1959     25     0.10255
1959     26     0.10816
1959     27     0.11177
1959     28     0.11036
1959     29     0.10475
1959     30     0.09724
1959     31     0.08753
1959     32     0.07405
1959     33     0.06240
1959     34     0.05169
1959     35     0.04190
1959     36     0.03404
1959     37     0.02748
1959     38     0.02115
1959     39     0.01542
1959     40     0.01094
1959     41     0.00707
1959     42     0.00430
1959     43     0.00251
1959     44     0.00131
1959     45     0.00066
1959     46     0.00031
1959     47     0.00016
1959     48     0.00010
1959     49     0.00006
1959     50     0.00005
1959     51     0.00004
1959     52     0.00003
1959     53     0.00001
1959     54     0.00000
1959     55+    0.00000
1960     12-    0.00001
1960     13     0.00009
1960     14     0.00048
1960     15     0.00251
1960     16     0.00877
1960     17     0.01946
1960     18     0.03278
1960     19     0.04806
1960     20     0.06151
1960     21     0.07213
1960     22     0.08038
1960     23     0.08647
1960     24     0.09356
1960     25     0.10341
1960     26     0.11076
1960     27     0.11392
1960     28     0.11176
1960     29     0.10701
1960     30     0.09940
1960     31     0.08741
1960     32     0.07543
1960     33     0.06322
1960     34     0.05263
1960     35     0.04445
1960     36     0.03700
1960     37     0.02914
1960     38     0.02185
1960     39     0.01644
1960     40     0.01150
1960     41     0.00739
1960     42     0.00464
1960     43     0.00267
1960     44     0.00138
1960     45     0.00070
1960     46     0.00036
1960     47     0.00019
1960     48     0.00010
1960     49     0.00007
1960     50     0.00006
1960     51     0.00005
1960     52     0.00002
1960     53     0.00001
1960     54     0.00000
1960     55+    0.00000
1961     12-    0.00000
1961     13     0.00007
1961     14     0.00043
1961     15     0.00207
1961     16     0.00728
1961     17     0.01668
1961     18     0.03021
1961     19     0.04538
1961     20     0.05661
1961     21     0.06539
1961     22     0.07239
1961     23     0.08064
1961     24     0.09327
1961     25     0.10469
1961     26     0.11172
1961     27     0.11374
1961     28     0.11289
1961     29     0.10914
1961     30     0.09881
1961     31     0.08726
1961     32     0.07506
1961     33     0.06393
1961     34     0.05483
1961     35     0.04715
1961     36     0.03856
1961     37     0.02937
1961     38     0.02255
1961     39     0.01686
1961     40     0.01179
1961     41     0.00776
1961     42     0.00472
1961     43     0.00277
1961     44     0.00153
1961     45     0.00077
1961     46     0.00037
1961     47     0.00021
1961     48     0.00012
1961     49     0.00007
1961     50     0.00005
1961     51     0.00004
1961     52     0.00002
1961     53     0.00001
1961     54     0.00000
1961     55+    0.00000
1962     12-    0.00000
1962     13     0.00008
1962     14     0.00038
1962     15     0.00185
1962     16     0.00693
1962     17     0.01670
1962     18     0.02924
1962     19     0.04208
1962     20     0.05115
1962     21     0.05821
1962     22     0.06669
1962     23     0.07865
1962     24     0.09203
1962     25     0.10478
1962     26     0.11158
1962     27     0.11441
1962     28     0.11407
1962     29     0.10649
1962     30     0.09879
1962     31     0.08750
1962     32     0.07585
1962     33     0.06649
1962     34     0.05852
1962     35     0.04958
1962     36     0.03921
1962     37     0.03054
1962     38     0.02329
1962     39     0.01713
1962     40     0.01224
1962     41     0.00797
1962     42     0.00506
1962     43     0.00298
1962     44     0.00161
1962     45     0.00083
1962     46     0.00040
1962     47     0.00019
1962     48     0.00011
1962     49     0.00007
1962     50     0.00005
1962     51     0.00004
1962     52     0.00003
1962     53     0.00001
1962     54     0.00001
1962     55+          .
1963     12-    0.00000
1963     13     0.00006
1963     14     0.00031
1963     15     0.00176
1963     16     0.00651
1963     17     0.01506
1963     18     0.02576
1963     19     0.03608
1963     20     0.04396
1963     21     0.05177
1963     22     0.06342
1963     23     0.07694
1963     24     0.09099
1963     25     0.10308
1963     26     0.11109
1963     27     0.11470
1963     28     0.11095
1963     29     0.10668
1963     30     0.09879
1963     31     0.08735
1963     32     0.07903
1963     33     0.07060
1963     34     0.06089
1963     35     0.05048
1963     36     0.04049
1963     37     0.03165
1963     38     0.02407
1963     39     0.01797
1963     40     0.01277
1963     41     0.00847
1963     42     0.00547
1963     43     0.00327
1963     44     0.00177
1963     45     0.00088
1963     46     0.00044
1963     47     0.00023
1963     48     0.00014
1963     49     0.00009
1963     50     0.00006
1963     51     0.00004
1963     52     0.00003
1963     53     0.00001
1963     54           .
1963     55+          .
1964     12-    0.00000
1964     13     0.00005
1964     14     0.00031
1964     15     0.00184
1964     16     0.00610
1964     17     0.01340
1964     18     0.02232
1964     19     0.03133
1964     20     0.03970
1964     21     0.04980
1964     22     0.06241
1964     23     0.07602
1964     24     0.08881
1964     25     0.10099
1964     26     0.10980
1964     27     0.11063
1964     28     0.10889
1964     29     0.10495
1964     30     0.09765
1964     31     0.09065
1964     32     0.08338
1964     33     0.07272
1964     34     0.06170
1964     35     0.05169
1964     36     0.04158
1964     37     0.03228
1964     38     0.02494
1964     39     0.01920
1964     40     0.01365
1964     41     0.00896
1964     42     0.00576
1964     43     0.00345
1964     44     0.00190
1964     45     0.00096
1964     46     0.00046
1964     47     0.00024
1964     48     0.00015
1964     49     0.00008
1964     50     0.00006
1964     51     0.00005
1964     52     0.00003
1964     53           .
1964     54           .
1964     55+          .
1965     12-    0.00000
1965     13     0.00006
1965     14     0.00032
1965     15     0.00161
1965     16     0.00526
1965     17     0.01098
1965     18     0.01865
1965     19     0.02800
1965     20     0.03749
1965     21     0.04860
1965     22     0.06117
1965     23     0.07365
1965     24     0.08717
1965     25     0.09893
1965     26     0.10416
1965     27     0.10752
1965     28     0.10710
1965     29     0.10348
1965     30     0.10018
1965     31     0.09596
1965     32     0.08617
1965     33     0.07419
1965     34     0.06359
1965     35     0.05299
1965     36     0.04315
1965     37     0.03411
1965     38     0.02669
1965     39     0.02050
1965     40     0.01457
1965     41     0.00985
1965     42     0.00630
1965     43     0.00373
1965     44     0.00206
1965     45     0.00105
1965     46     0.00047
1965     47     0.00024
1965     48     0.00012
1965     49     0.00009
1965     50     0.00008
1965     51     0.00006
1965     52           .
1965     53           .
1965     54           .
1965     55+          .
1966     12-    0.00000
1966     13     0.00007
1966     14     0.00026
1966     15     0.00140
1966     16     0.00435
1966     17     0.00918
1966     18     0.01649
1966     19     0.02634
1966     20     0.03686
1966     21     0.04810
1966     22     0.05931
1966     23     0.07165
1966     24     0.08369
1966     25     0.09204
1966     26     0.09953
1966     27     0.10257
1966     28     0.10283
1966     29     0.10421
1966     30     0.10393
1966     31     0.09681
1966     32     0.08538
1966     33     0.07541
1966     34     0.06475
1966     35     0.05408
1966     36     0.04458
1966     37     0.03568
1966     38     0.02811
1966     39     0.02141
1966     40     0.01569
1966     41     0.01076
1966     42     0.00664
1966     43     0.00377
1966     44     0.00206
1966     45     0.00109
1966     46     0.00057
1966     47     0.00031
1966     48     0.00018
1966     49     0.00012
1966     50     0.00010
1966     51           .
1966     52           .
1966     53           .
1966     54           .
1966     55+          .
1967     12-    0.00001
1967     13     0.00006
1967     14     0.00025
1967     15     0.00122
1967     16     0.00370
1967     17     0.00845
1967     18     0.01576
1967     19     0.02556
1967     20     0.03613
1967     21     0.04609
1967     22     0.05715
1967     23     0.06853
1967     24     0.07771
1967     25     0.08726
1967     26     0.09342
1967     27     0.09705
1967     28     0.10233
1967     29     0.10633
1967     30     0.10323
1967     31     0.09493
1967     32     0.08627
1967     33     0.07578
1967     34     0.06539
1967     35     0.05600
1967     36     0.04659
1967     37     0.03759
1967     38     0.02961
1967     39     0.02296
1967     40     0.01696
1967     41     0.01126
1967     42     0.00686
1967     43     0.00395
1967     44     0.00212
1967     45     0.00109
1967     46     0.00055
1967     47     0.00030
1967     48     0.00019
1967     49     0.00014
1967     50           .
1967     51           .
1967     52           .
1967     53           .
1967     54           .
1967     55+          .
1968     12-    0.00001
1968     13     0.00007
1968     14     0.00025
1968     15     0.00114
1968     16     0.00356
1968     17     0.00830
1968     18     0.01602
1968     19     0.02660
1968     20     0.03723
1968     21     0.04758
1968     22     0.05777
1968     23     0.06644
1968     24     0.07585
1968     25     0.08353
1968     26     0.08879
1968     27     0.09642
1968     28     0.10372
1968     29     0.10496
1968     30     0.10067
1968     31     0.09479
1968     32     0.08576
1968     33     0.07536
1968     34     0.06671
1968     35     0.05812
1968     36     0.04809
1968     37     0.03838
1968     38     0.03096
1968     39     0.02467
1968     40     0.01815
1968     41     0.01193
1968     42     0.00730
1968     43     0.00412
1968     44     0.00219
1968     45     0.00117
1968     46     0.00065
1968     47     0.00036
1968     48     0.00022
1968     49           .
1968     50           .
1968     51           .
1968     52           .
1968     53           .
1968     54           .
1968     55+          .
1969     12-    0.00001
1969     13     0.00006
1969     14     0.00026
1969     15     0.00116
1969     16     0.00373
1969     17     0.00894
1969     18     0.01753
1969     19     0.02871
1969     20     0.03960
1969     21     0.04963
1969     22     0.05805
1969     23     0.06599
1969     24     0.07324
1969     25     0.08032
1969     26     0.08950
1969     27     0.09878
1969     28     0.10308
1969     29     0.10235
1969     30     0.09957
1969     31     0.09339
1969     32     0.08510
1969     33     0.07655
1969     34     0.06848
1969     35     0.05994
1969     36     0.04951
1969     37     0.04043
1969     38     0.03288
1969     39     0.02568
1969     40     0.01886
1969     41     0.01248
1969     42     0.00755
1969     43     0.00440
1969     44     0.00236
1969     45     0.00123
1969     46     0.00068
1969     47     0.00038
1969     48           .
1969     49           .
1969     50           .
1969     51           .
1969     52           .
1969     53           .
1969     54           .
1969     55+          .
1970     12-    0.00000
1970     13     0.00005
1970     14     0.00028
1970     15     0.00122
1970     16     0.00409
1970     17     0.01003
1970     18     0.01954
1970     19     0.03143
1970     20     0.04234
1970     21     0.05149
1970     22     0.05882
1970     23     0.06496
1970     24     0.07157
1970     25     0.08189
1970     26     0.09274
1970     27     0.09806
1970     28     0.10017
1970     29     0.10153
1970     30     0.09824
1970     31     0.09178
1970     32     0.08554
1970     33     0.07895
