West Germany, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY   Cohort       Total
2006    48    1958        34.00
2006    49    1957        28.00
2006    50    1956        11.00
2006    51    1955         8.56
2006    52    1954         5.87
2006    53    1953         3.34
2006    54    1952         1.70
2006    55+   1951-        0.52
2007    12-   1995+        0.00
2007    13    1994         0.65
2007    14    1993        39.35
2007    15    1992       228.00
2007    16    1991       778.00
2007    17    1990      1860.00
2007    18    1989      3511.00
2007    19    1988      6507.00
2007    20    1987      9232.00
2007    21    1986     12027.00
2007    22    1985     14292.00
2007    23    1984     17102.00
2007    24    1983     19971.00
2007    25    1982     24611.00
2007    26    1981     28730.00
2007    27    1980     32256.00
2007    28    1979     33420.00
2007    29    1978     35366.00
2007    30    1977     36760.00
2007    31    1976     37005.00
2007    32    1975     34966.00
2007    33    1974     33960.00
2007    34    1973     30791.00
2007    35    1972     29573.00
2007    36    1971     27087.00
2007    37    1970     22762.00
2007    38    1969     18582.00
2007    39    1968     14759.00
2007    40    1967     10889.00
2007    41    1966      7393.00
2007    42    1965      4412.00
2007    43    1964      2507.00
2007    44    1963      1336.00
2007    45    1962       630.00
2007    46    1961       269.00
2007    47    1960       136.00
2007    48    1959        75.00
2007    49    1958        30.00
2007    50    1957        19.00
2007    51    1956         9.53
2007    52    1955         5.52
2007    53    1954         3.04
2007    54    1953         1.47
2007    55+   1952-        0.45
2008    12-   1996+        0.00
2008    13    1995         0.71
2008    14    1994        40.29
2008    15    1993       220.00
2008    16    1992       796.00
2008    17    1991      1802.00
2008    18    1990      3364.00
2008    19    1989      6012.00
2008    20    1988      9157.00
2008    21    1987     11551.00
2008    22    1986     13874.00
2008    23    1985     16286.00
2008    24    1984     19298.00
2008    25    1983     22765.00
2008    26    1982     27585.00
2008    27    1981     31430.00
2008    28    1980     34678.00
2008    29    1979     35409.00
2008    30    1978     36892.00
2008    31    1977     37302.00
2008    32    1976     36446.00
2008    33    1975     33602.00
2008    34    1974     31354.00
2008    35    1973     28104.00
2008    36    1972     26008.00
2008    37    1971     22433.00
2008    38    1970     18544.00
2008    39    1969     14821.00
2008    40    1968     11513.00
2008    41    1967      7718.00
2008    42    1966      4766.00
2008    43    1965      2712.00
2008    44    1964      1462.00
2008    45    1963       695.00
2008    46    1962       314.00
2008    47    1961       142.00
2008    48    1960        68.00
2008    49    1959        32.00
2008    50    1958        15.00
2008    51    1957         9.57
2008    52    1956         5.98
2008    53    1955         3.30
2008    54    1954         1.65
2008    55+   1953-        0.49
2009    12-   1997+        0.00
2009    13    1996         0.69
2009    14    1995        34.31
2009    15    1994       160.00
2009    16    1993       659.00
2009    17    1992      1621.00
2009    18    1991      2927.00
2009    19    1990      5660.00
2009    20    1989      8280.00
2009    21    1988     11053.00
2009    22    1987     13203.00
2009    23    1986     15719.00
2009    24    1985     18225.00
2009    25    1984     21734.00
2009    26    1983     25551.00
2009    27    1982     29885.00
2009    28    1981     33435.00
2009    29    1980     36206.00
2009    30    1979     36656.00
2009    31    1978     36835.00
2009    32    1977     35827.00
2009    33    1976     34132.00
2009    34    1975     30812.00
2009    35    1974     27744.00
2009    36    1973     24072.00
2009    37    1972     21253.00
2009    38    1971     18021.00
2009    39    1970     14272.00
2009    40    1969     11160.00
2009    41    1968      7810.00
2009    42    1967      4729.00
2009    43    1966      2784.00
2009    44    1965      1512.00
2009    45    1964       740.00
2009    46    1963       329.00
2009    47    1962       146.00
2009    48    1961        89.00
2009    49    1960        43.00
2009    50    1959        26.00
2009    51    1958        16.73
2009    52    1957        10.19
2009    53    1956         5.15
2009    54    1955         2.27
2009    55+   1954-        0.66
2010    12-   1998+        0.00
2010    13    1997         0.67
2010    14    1996        35.33
2010    15    1995       162.00
2010    16    1994       600.00
2010    17    1993      1525.00
2010    18    1992      2860.00
2010    19    1991      5345.00
2010    20    1990      8080.00
2010    21    1989     10319.00
2010    22    1988     13246.00
2010    23    1987     15445.00
2010    24    1986     18459.00
2010    25    1985     21543.00
2010    26    1984     25138.00
2010    27    1983     28981.00
2010    28    1982     33604.00
2010    29    1981     36931.00
2010    30    1980     39211.00
2010    31    1979     38666.00
2010    32    1978     37187.00
2010    33    1977     35510.00
2010    34    1976     32534.00
2010    35    1975     28734.00
2010    36    1974     25148.00
2010    37    1973     20831.00
2010    38    1972     17600.00
2010    39    1971     14648.00
2010    40    1970     11148.00
2010    41    1969      7899.00
2010    42    1968      4969.00
2010    43    1967      2866.00
2010    44    1966      1525.00
2010    45    1965       840.00
2010    46    1964       381.00
2010    47    1963       178.00
2010    48    1962        71.00
2010    49    1961        45.00
2010    50    1960        31.00
2010    51    1959        23.68
2010    52    1958        14.44
2010    53    1957         7.11
2010    54    1956         2.97
2010    55+   1955-        0.80
2011    12-   1999+        0.00
2011    13    1998         0.52
2011    14    1997        30.48
2011    15    1996       187.00
2011    16    1995       546.00
2011    17    1994      1338.00
2011    18    1993      2590.00
2011    19    1992      4932.00
2011    20    1991      7161.00
2011    21    1990     10013.00
2011    22    1989     11906.00
2011    23    1988     14749.00
2011    24    1987     17499.00
2011    25    1986     21066.00
2011    26    1985     24099.00
2011    27    1984     27521.00
2011    28    1983     31659.00
2011    29    1982     35969.00
2011    30    1981     38464.00
2011    31    1980     40060.00
2011    32    1979     37825.00
2011    33    1978     35124.00
2011    34    1977     32669.00
2011    35    1976     29490.00
2011    36    1975     24952.00
2011    37    1974     20981.00
2011    38    1973     16432.00
2011    39    1972     13696.00
2011    40    1971     10932.00
2011    41    1970      7619.00
2011    42    1969      4818.00
2011    43    1968      2897.00
2011    44    1967      1557.00
2011    45    1966       813.00
2011    46    1965       366.00
2011    47    1964       160.00
2011    48    1963        89.00
2011    49    1962        54.00
2011    50    1961        35.00
2011    51    1960        29.40
2011    52    1959        18.63
2011    53    1958         8.60
2011    54    1957         3.46
2011    55+   1956-        0.91
2012    12-   2000+        0.00
2012    13    1999         0.57
2012    14    1998        31.44
2012    15    1997       178.00
2012    16    1996       555.00
2012    17    1995      1364.00
2012    18    1994      2482.00
2012    19    1993      4683.00
2012    20    1992      7154.00
2012    21    1991      9415.00
2012    22    1990     12039.00
2012    23    1989     14271.00
2012    24    1988     17774.00
2012    25    1987     20819.00
2012    26    1986     25138.00
2012    27    1985     27729.00
2012    28    1984     31675.00
2012    29    1983     34807.00
2012    30    1982     39543.00
2012    31    1981     40941.00
2012    32    1980     40366.00
2012    33    1979     36933.00
2012    34    1978     33703.00
2012    35    1977     30183.00
2012    36    1976     26376.00
2012    37    1975     21118.00
2012    38    1974     17138.00
2012    39    1973     13272.00
2012    40    1972     10617.00
2012    41    1971      7435.00
2012    42    1970      4832.00
2012    43    1969      2906.00
2012    44    1968      1568.00
2012    45    1967       825.00
2012    46    1966       440.00
2012    47    1965       187.00
2012    48    1964       115.00
2012    49    1963        62.00
2012    50    1962        22.00
2012    51    1961        24.64
2012    52    1960        17.84
2012    53    1959         8.95
2012    54    1958         3.60
2012    55+   1957-        0.98
2013    12-   2001+        0.00
2013    13    2000         0.50
2013    14    1999        28.50
2013    15    1998       188.00
2013    16    1997       570.00
2013    17    1996      1282.00
2013    18    1995      2536.00
2013    19    1994      4421.00
2013    20    1993      6661.00
2013    21    1992      8835.00
2013    22    1991     11107.00
2013    23    1990     14363.00
2013    24    1989     16879.00
2013    25    1988     21320.00
2013    26    1987     24989.00
2013    27    1986     28595.00
2013    28    1985     31717.00
2013    29    1984     35213.00
2013    30    1983     38149.00
2013    31    1982     41645.00
2013    32    1981     41621.00
2013    33    1980     39623.00
2013    34    1979     35639.00
2013    35    1978     31609.00
2013    36    1977     27000.00
2013    37    1976     22671.00
2013    38    1975     17819.00
2013    39    1974     13946.00
2013    40    1973     10319.00
2013    41    1972      7281.00
2013    42    1971      4849.00
2013    43    1970      2885.00
2013    44    1969      1635.00
2013    45    1968       820.00
2013    46    1967       410.00
2013    47    1966       226.00
2013    48    1965        90.00
2013    49    1964        56.00
2013    50    1963        40.00
2013    51    1962        27.00
2013    52    1961        16.21
2013    53    1960         7.71
2013    54    1959         3.21
2013    55+   1958-        0.86
2014    12-   2002+        0.00
2014    13    2001         0.73
2014    14    2000        42.27
2014    15    1999       196.00
2014    16    1998       570.00
2014    17    1997      1377.00
2014    18    1996      2521.00
2014    19    1995      4371.00
2014    20    1994      6528.00
2014    21    1993      8680.00
2014    22    1992     11076.00
2014    23    1991     13798.00
2014    24    1990     17585.00
2014    25    1989     21178.00
2014    26    1988     26295.00
2014    27    1987     29729.00
2014    28    1986     34140.00
2014    29    1985     36957.00
2014    30    1984     40314.00
2014    31    1983     42715.00
2014    32    1982     44003.00
2014    33    1981     42227.00
2014    34    1980     39252.00
2014    35    1979     34109.00
2014    36    1978     28928.00
2014    37    1977     23934.00
2014    38    1976     19340.00
2014    39    1975     14726.00
2014    40    1974     11129.00
2014    41    1973      7377.00
2014    42    1972      4958.00
2014    43    1971      3013.00
2014    44    1970      1623.00
2014    45    1969       839.00
2014    46    1968       467.00
2014    47    1967       216.00
2014    48    1966       135.00
2014    49    1965        53.00
2014    50    1964        38.00
2014    51    1963        30.74
2014    52    1962        19.13
2014    53    1961         9.31
2014    54    1960         3.79
2014    55+   1959-        1.02
2015    12-   2003+        0.00
2015    13    2002         0.95
2015    14    2001        55.05
2015    15    2000       227.00
2015    16    1999       600.00
2015    17    1998      1321.00
2015    18    1997      2522.00
2015    19    1996      4524.00
2015    20    1995      6623.00
2015    21    1994      8738.00
2015    22    1993     11201.00
2015    23    1992     13827.00
2015    24    1991     17308.00
2015    25    1990     22047.00
2015    26    1989     26214.00
2015    27    1988     31600.00
2015    28    1987     35652.00
2015    29    1986     39531.00
2015    30    1985     41679.00
2015    31    1984     43896.00
2015    32    1983     44067.00
2015    33    1982     44183.00
2015    34    1981     40889.00
2015    35    1980     36925.00
2015    36    1979     30932.00
2015    37    1978     24917.00
2015    38    1977     19902.00
2015    39    1976     15545.00
2015    40    1975     11449.00
2015    41    1974      7952.00
2015    42    1973      4618.00
2015    43    1972      2830.00
2015    44    1971      1672.00
2015    45    1970       881.00
2015    46    1969       445.00
2015    47    1968       248.00
2015    48    1967       118.00
2015    49    1966        75.00
2015    50    1965        44.00
2015    51    1964        30.61
2015    52    1963        18.17
2015    53    1962         8.61
2015    54    1961         3.64
2015    55+   1960-        0.99
2016    12-   2004+        0.00
2016    13    2003         0.82
2016    14    2002        47.18
2016    15    2001       218.05
2016    16    2000       685.16
2016    17    1999      1519.37
2016    18    1998      2955.71
2016    19    1997      5543.32
2016    20    1996      7647.82
2016    21    1995     10071.40
2016    22    1994     12393.95
2016    23    1993     14866.54
2016    24    1992     18282.36
2016    25    1991     22447.35
2016    26    1990     28637.83
2016    27    1989     33003.86
2016    28    1988     38742.23
2016    29    1987     42581.15
2016    30    1986     45945.95
2016    31    1985     47080.22
2016    32    1984     47020.21
2016    33    1983     45274.79
2016    34    1982     43619.40
2016    35    1981     39607.44
2016    36    1980     34904.31
2016    37    1979     27503.56
2016    38    1978     21585.14
2016    39    1977     16961.04
2016    40    1976     12595.00
2016    41    1975      8266.97
2016    42    1974      5237.25
2016    43    1973      3046.73
2016    44    1972      1738.41
2016    45    1971       917.22
2016    46    1970       539.13
2016    47    1969       264.06
2016    48    1968       158.04
2016    49    1967        98.02
2016    50    1966        65.01
2016    51    1965        45.26
2016    52    1964        26.72
2016    53    1963        12.10
2016    54    1962         4.69
2016    55+   1961-        1.25
2017    12-   2005+        0.00
2017    13    2004         0.74
2017    14    2003        39.26
2017    15    2002       172.02
2017    16    2001       548.06
2017    17    2000      1272.14
2017    18    1999      2488.28
2017    19    1998      4683.53
2017    20    1997      6925.80
2017    21    1996      9415.07
2017    22    1995     11432.31
2017    23    1994     13987.60
2017    24    1993     17285.98
2017    25    1992     21717.49
2017    26    1991     26876.07
2017    27    1990     33222.80
2017    28    1989     37362.27
2017    29    1988     43502.98
2017    30    1987     46494.32
2017    31    1986     48789.58
2017    32    1985     47541.43
2017    33    1984     45557.20
2017    34    1983     42466.86
2017    35    1982     39688.54
2017    36    1981     35093.02
2017    37    1980     29048.32
2017    38    1979     22232.54
2017    39    1978     17166.97
2017    40    1977     12804.47
2017    41    1976      8557.98
2017    42    1975      5209.59
2017    43    1974      3171.37
2017    44    1973      1653.19
2017    45    1972       982.11
2017    46    1971       498.06
2017    47    1970       250.03
2017    48    1969       135.02
2017    49    1968        82.01
2017    50    1967        60.01
2017    51    1966        44.55
2017    52    1965        26.13
2017    53    1964        12.23
2017    54    1963         4.84
2017    55+   1962-        1.26
