West Germany, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age    Cohort           Total
1971    39      1932         4148.57
1971    39      1931         3557.89
1971    40      1931         3268.13
1971    40      1930         2947.68
1971    41      1930         2656.33
1971    41      1929         2032.84
1971    42      1929         1798.17
1971    42      1928         1422.50
1971    43      1928         1212.50
1971    43      1927          810.34
1971    44      1927          667.67
1971    44      1926          463.46
1971    45      1926          370.54
1971    45      1925          238.99
1971    46      1925          184.02
1971    46      1924          103.49
1971    47      1924           77.51
1971    47      1923           42.85
1971    48      1923           31.15
1971    48      1922           16.97
1971    49      1922           12.03
1971    49      1921            5.97
1971    50      1921            4.70
1971    50      1920            3.52
1971    51      1920            2.97
1971    51      1919            1.60
1971    52      1919            1.34
1971    52      1918            0.62
1971    53      1918            0.52
1971    53      1917            0.33
1971    54      1917            0.24
1971    54      1916            0.15
1971    55+        .            0.05
1972    12-        .            2.44
1972    13      1959           11.56
1972    13      1958           38.70
1972    14      1958           65.30
1972    14      1957          221.17
1972    15      1957          404.84
1972    15      1956         1179.40
1972    16      1956         2022.60
1972    16      1955         4365.38
1972    17      1955         6356.63
1972    17      1954         9177.90
1972    18      1954        11529.13
1972    18      1953        13376.22
1972    19      1953        15779.82
1972    19      1952        17012.62
1972    20      1952        19179.43
1972    20      1951        19199.77
1972    21      1951        21281.29
1972    21      1950        22009.33
1972    22      1950        24043.74
1972    22      1949        23244.01
1972    23      1949        24985.06
1972    23      1948        23137.64
1972    24      1948        23539.42
1972    24      1947        21462.86
1972    25      1947        22239.20
1972    25      1946        20705.60
1972    26      1946        18217.45
1972    26      1945        15737.68
1972    27      1945        15575.36
1972    27      1944        19283.00
1972    28      1944        18975.05
1972    28      1943        18224.22
1972    29      1943        17771.83
1972    29      1942        15933.20
1972    30      1942        15403.85
1972    30      1941        17013.39
1972    31      1941        16364.66
1972    31      1940        16129.67
1972    32      1940        15533.37
1972    32      1939        14139.01
1972    33      1939        13568.03
1972    33      1938        11541.36
1972    34      1938        11026.67
1972    34      1937         9403.73
1972    35      1937         8982.30
1972    35      1936         8032.06
1972    36      1936         7666.97
1972    36      1935         6800.95
1972    37      1935         6462.07
1972    37      1934         5380.60
1972    38      1934         5123.41
1972    38      1933         3871.63
1972    39      1933         3635.38
1972    39      1932         3123.20
1972    40      1932         2860.81
1972    40      1931         2431.04
1972    41      1931         2167.97
1972    41      1930         1778.78
1972    42      1930         1569.22
1972    42      1929         1213.92
1972    43      1929         1029.08
1972    43      1928          698.92
1972    44      1928          581.08
1972    44      1927          398.07
1972    45      1927          320.93
1972    45      1926          205.69
1972    46      1926          161.31
1972    46      1925          103.94
1972    47      1925           77.06
1972    47      1924           37.34
1972    48      1924           29.66
1972    48      1923           22.56
1972    49      1923           15.44
1972    49      1922            5.38
1972    50      1922            4.00
1972    50      1921            3.02
1972    51      1921            2.49
1972    51      1920            1.72
1972    52      1920            1.43
1972    52      1919            0.74
1972    53      1919            0.61
1972    53      1918            0.27
1972    54      1918            0.19
1972    54      1917            0.10
1972    55+        .            0.04
1973    12-        .            3.34
1973    13      1960           15.66
1973    13      1959           42.52
1973    14      1959           68.48
1973    14      1958          228.59
1973    15      1958          415.41
1973    15      1957         1155.11
1973    16      1957         1916.89
1973    16      1956         3923.38
1973    17      1956         5607.62
1973    17      1955         7881.05
1973    18      1955         9823.95
1973    18      1954        11772.63
1973    19      1954        13864.37
1973    19      1953        14390.48
1973    20      1953        16477.52
1973    20      1952        17168.72
1973    21      1952        19168.28
1973    21      1951        18926.90
1973    22      1951        20935.10
1973    22      1950        21615.20
1973    23      1950        23463.80
1973    23      1949        22012.17
1973    24      1949        23466.83
1973    24      1948        21742.89
1973    25      1948        21974.11
1973    25      1947        19721.31
1973    26      1947        20273.69
1973    26      1946        18638.77
1973    27      1946        16238.23
1973    27      1945        13773.09
1973    28      1945        13481.91
1973    28      1944        16345.07
1973    29      1944        15936.93
1973    29      1943        15088.52
1973    30      1943        14592.48
1973    30      1942        12915.38
1973    31      1942        12380.62
1973    31      1941        13421.70
1973    32      1941        12802.30
1973    32      1940        12409.08
1973    33      1940        11887.92
1973    33      1939        10787.49
1973    34      1939        10351.51
1973    34      1938         8868.15
1973    35      1938         8466.85
1973    35      1937         7162.85
1973    36      1937         6815.15
1973    36      1936         6087.91
1973    37      1936         5741.09
1973    37      1935         4849.18
1973    38      1935         4595.82
1973    38      1934         3971.15
1973    39      1934         3748.85
1973    39      1933         2674.53
1973    40      1933         2465.47
1973    40      1932         2070.43
1973    41      1932         1857.57
1973    41      1931         1488.06
1973    42      1931         1310.94
1973    42      1930         1081.36
1973    43      1930          926.64
1973    43      1929          645.91
1973    44      1929          529.09
1973    44      1928          345.06
1973    45      1928          273.94
1973    45      1927          164.39
1973    46      1927          129.61
1973    46      1926           85.81
1973    47      1926           63.19
1973    47      1925           31.59
1973    48      1925           24.41
1973    48      1924           16.74
1973    49      1924           12.26
1973    49      1923            5.44
1973    50      1923            4.23
1973    50      1922            3.19
1973    51      1922            2.65
1973    51      1921            1.93
1973    52      1921            1.60
1973    52      1920            1.10
1973    53      1920            0.90
1973    53      1919            0.46
1973    54      1919            0.33
1973    54      1918            0.12
1973    55+        .            0.04
1974    12-        .            1.04
1974    13      1961            4.96
1974    13      1960           26.99
1974    14      1960           54.01
1974    14      1959          190.71
1974    15      1959          358.29
1974    15      1958         1057.91
1974    16      1958         1777.10
1974    16      1957         3731.20
1974    17      1957         5268.83
1974    17      1956         7518.89
1974    18      1956         9264.16
1974    18      1955        11178.59
1974    19      1955        12888.49
1974    19      1954        14235.58
1974    20      1954        16005.51
1974    20      1953        16599.12
1974    21      1953        18470.99
1974    21      1952        19151.84
1974    22      1952        20893.28
1974    22      1951        20788.79
1974    23      1951        22515.35
1974    23      1950        23022.69
1974    24      1950        24426.46
1974    24      1949        23032.43
1974    25      1949        24047.72
1974    25      1948        21996.09
1974    26      1948        21717.05
1974    26      1947        19317.69
1974    27      1947        19447.43
1974    27      1946        17843.97
1974    28      1946        15240.14
1974    28      1945        12802.00
1974    29      1945        12251.08
1974    29      1944        14690.06
1974    30      1944        14072.03
1974    30      1943        13185.33
1974    31      1943        12552.76
1974    31      1942        11000.76
1974    32      1942        10386.31
1974    32      1941        11127.19
1974    33      1941        10533.88
1974    33      1940        10363.34
1974    34      1940         9810.73
1974    34      1939         8617.87
1974    35      1939         8138.18
1974    35      1938         6901.59
1974    36      1938         6516.45
1974    36      1937         5491.30
1974    37      1937         5155.73
1974    37      1936         4481.03
1974    38      1936         4186.00
1974    38      1935         3565.06
1974    39      1935         3336.96
1974    39      1934         2787.53
1974    40      1934         2584.48
1974    40      1933         1803.99
1974    41      1933         1630.02
1974    41      1932         1320.15
1974    42      1932         1162.86
1974    42      1931          916.17
1974    43      1931          779.83
1974    43      1930          587.58
1974    44      1930          479.42
1974    44      1929          300.20
1974    45      1929          244.80
1974    45      1928          173.16
1974    46      1928          132.84
1974    46      1927           68.21
1974    47      1927           52.79
1974    47      1926           36.79
1974    48      1926           26.21
1974    48      1925           11.34
1974    49      1925            8.66
1974    49      1924            6.02
1974    50      1924            5.09
1974    50      1923            3.83
1974    51      1923            3.25
1974    51      1922            2.42
1974    52      1922            2.03
1974    52      1921            1.46
1974    53      1921            1.20
1974    53      1920            0.80
1974    54      1920            0.57
1974    54      1919            0.24
1974    55+        .            0.09
1975    12-        .            1.78
1975    13      1962            8.22
1975    13      1961           29.80
1975    14      1961           51.20
1975    14      1960          173.32
1975    15      1960          319.68
1975    15      1959          947.25
1975    16      1959         1601.75
1975    16      1958         3095.56
1975    17      1958         4293.44
1975    17      1957         6485.11
1975    18      1957         8059.89
1975    18      1956        10191.57
1975    19      1956        11840.43
1975    19      1955        13151.64
1975    20      1955        14581.36
1975    20      1954        15595.81
1975    21      1954        17178.19
1975    21      1953        17910.74
1975    22      1953        19676.26
1975    22      1952        20286.20
1975    23      1952        21722.80
1975    23      1951        21122.90
1975    24      1951        22503.10
1975    24      1950        23171.92
1975    25      1950        24214.08
1975    25      1949        22636.87
1975    26      1949        23191.13
1975    26      1948        20774.70
1975    27      1948        20140.30
1975    27      1947        17889.40
1975    28      1947        17708.60
1975    28      1946        15874.33
1975    29      1946        13404.67
1975    29      1945        11518.59
1975    30      1945        10891.41
1975    30      1944        12775.75
1975    31      1944        12029.25
1975    31      1943        10988.66
1975    32      1943        10360.34
1975    32      1942         9218.85
1975    33      1942         8632.15
1975    33      1941         9117.95
1975    34      1941         8517.05
1975    34      1940         8166.76
1975    35      1940         7652.24
1975    35      1939         6735.75
1975    36      1939         6303.25
1975    36      1938         5255.41
1975    37      1938         4883.59
1975    37      1937         3966.40
1975    38      1937         3699.60
1975    38      1936         3292.86
1975    39      1936         3039.14
1975    39      1935         2471.17
1975    40      1935         2261.83
1975    40      1934         1813.96
1975    41      1934         1656.04
1975    41      1933         1141.85
1975    42      1933         1011.15
1975    42      1932          785.42
1975    43      1932          663.58
1975    43      1931          469.59
1975    44      1931          388.41
1975    44      1930          289.06
1975    45      1930          229.94
1975    45      1929          136.29
1975    46      1929          105.71
1975    46      1928           65.52
1975    47      1928           49.48
1975    47      1927           26.54
1975    48      1927           20.46
1975    48      1926           13.67
1975    49      1926           10.33
1975    49      1925            5.69
1975    50      1925            4.54
1975    50      1924            3.21
1975    51      1924            2.68
1975    51      1923            1.86
1975    52      1923            1.55
1975    52      1922            1.11
1975    53      1922            0.91
1975    53      1921            0.64
1975    54      1921            0.46
1975    54      1920            0.26
1975    55+        .            0.09
1976    12-        .            1.38
1976    13      1963            6.62
1976    13      1962           29.94
1976    14      1962           54.06
1976    14      1961          158.44
1976    15      1961          276.56
1976    15      1960          865.74
1976    16      1960         1488.26
1976    16      1959         2907.49
1976    17      1959         4125.51
1976    17      1958         5986.95
1976    18      1958         7471.05
1976    18      1957         9921.03
1976    19      1957        11671.97
1976    19      1956        13147.88
1976    20      1956        14744.12
1976    20      1955        15628.25
1976    21      1955        17096.75
1976    21      1954        18028.35
1976    22      1954        19706.65
1976    22      1953        19738.38
1976    23      1953        21494.62
1976    23      1952        21909.17
1976    24      1952        23310.83
1976    24      1951        22050.59
1976    25      1951        23274.41
1976    25      1950        23329.83
1976    26      1950        24182.17
1976    26      1949        22104.02
1976    27      1949        22481.98
1976    27      1948        19759.55
1976    28      1948        19083.45
1976    28      1947        16743.90
1976    29      1947        16496.10
1976    29      1946        14532.96
1976    30      1946        12147.04
1976    30      1945        10043.89
1976    31      1945         9431.11
1976    31      1944        11000.65
1976    32      1944        10344.35
1976    32      1943         9408.35
1976    33      1943         8826.65
1976    33      1942         7643.43
1976    34      1942         7104.57
1976    34      1941         7374.20
1976    35      1941         6844.80
1976    35      1940         6477.43
1976    36      1940         6023.57
1976    36      1939         5154.94
1976    37      1939         4813.06
1976    37      1938         4031.58
1976    38      1938         3759.42
1976    38      1937         3089.19
1976    39      1937         2824.81
1976    39      1936         2278.46
1976    40      1936         2067.54
1976    40      1935         1693.21
1976    41      1935         1525.79
1976    41      1934         1146.92
1976    42      1934         1023.08
1976    42      1933          671.61
1976    43      1933          589.39
1976    43      1932          458.48
1976    44      1932          377.52
1976    44      1931          244.39
1976    45      1931          193.61
1976    45      1930          130.67
1976    46      1930          101.33
1976    46      1929           59.47
1976    47      1929           44.53
1976    47      1928           23.69
1976    48      1928           19.31
1976    48      1927           15.31
1976    49      1927           11.69
1976    49      1926            5.74
1976    50      1926            4.49
1976    50      1925            3.34
1976    51      1925            2.76
1976    51      1924            1.86
1976    52      1924            1.54
1976    52      1923            1.04
1976    53      1923            0.86
1976    53      1922            0.59
1976    54      1922            0.42
1976    54      1921            0.25
1976    55+        .            0.09
1977    12-        .            1.80
1977    13      1964            8.20
1977    13      1963           23.44
1977    14      1963           38.56
1977    14      1962          131.78
1977    15      1962          243.22
1977    15      1961          734.21
1977    16      1961         1249.79
1977    16      1960         2662.94
1977    17      1960         3862.06
1977    17      1959         5554.42
1977    18      1959         7062.58
1977    18      1958         9207.68
1977    19      1958        10843.32
1977    19      1957        12249.72
1977    20      1957        13789.28
1977    20      1956        15084.35
1977    21      1956        16679.65
1977    21      1955        17142.65
1977    22      1955        18569.35
1977    22      1954        18973.66
1977    23      1954        20594.34
1977    23      1953        20365.27
1977    24      1953        22049.73
1977    24      1952        21828.01
1977    25      1952        23094.99
1977    25      1951        21694.97
1977    26      1951        22735.03
1977    26      1950        22083.29
1977    27      1950        22666.71
1977    27      1949        20200.26
1977    28      1949        20492.74
1977    28      1948        17949.20
1977    29      1948        17217.80
1977    29      1947        14502.67
1977    30      1947        14179.33
1977    30      1946        12334.04
1977    31      1946        10275.96
1977    31      1945         8363.89
1977    32      1945         7796.11
1977    32      1944         8822.17
1977    33      1944         8253.83
1977    33      1943         7487.72
1977    34      1943         7035.28
1977    34      1942         6092.09
1977    35      1942         5613.91
1977    35      1941         5565.05
1977    36      1941         5140.95
1977    36      1940         4914.04
1977    37      1940         4558.96
1977    37      1939         3820.11
1977    38      1939         3525.89
1977    38      1938         2848.32
1977    39      1938         2614.68
1977    39      1937         2063.93
1977    40      1937         1869.07
1977    40      1936         1499.92
1977    41      1936         1336.08
1977    41      1935         1015.92
1977    42      1935          907.08
1977    42      1934          694.52
1977    43      1934          611.48
1977    43      1933          379.09
1977    44      1933          320.91
1977    44      1932          227.89
1977    45      1932          181.11
1977    45      1931          108.39
1977    46      1931           87.61
1977    46      1930           67.58
1977    47      1930           51.42
1977    47      1929           25.79
1977    48      1929           19.21
1977    48      1928           11.11
1977    49      1928            8.89
1977    49      1927            6.04
1977    50      1927            5.11
1977    50      1926            3.96
1977    51      1926            3.34
1977    51      1925            2.44
1977    52      1925            2.03
1977    52      1924            1.34
1977    53      1924            1.10
1977    53      1923            0.72
1977    54      1923            0.51
1977    54      1922            0.30
1977    55+        .            0.10
1978    12-        .            1.70
1978    13      1965            7.30
1978    13      1964           15.22
1978    14      1964           23.78
1978    14      1963          117.34
1978    15      1963          244.66
1978    15      1962          665.11
1978    16      1962         1098.89
1978    16      1961         2309.57
1978    17      1961         3341.43
1978    17      1960         5385.98
1978    18      1960         7022.02
1978    18      1959         8910.89
1978    19      1959        10642.11
1978    19      1958        11874.60
1978    20      1958        13308.40
1978    20      1957        14392.30
1978    21      1957        15869.70
1978    21      1956        16876.69
1978    22      1956        18479.31
1978    22      1955        18773.81
1978    23      1955        20199.19
1978    23      1954        20309.81
1978    24      1954        21851.19
1978    24      1953        21034.59
1978    25      1953        22568.41
1978    25      1952        22110.87
1978    26      1952        23139.13
1978    26      1951        20887.61
1978    27      1951        21650.39
1978    27      1950        20644.00
1978    28      1950        21076.00
1978    28      1949        18714.65
1978    29      1949        18850.35
1978    29      1948        16091.46
1978    30      1948        15281.54
1978    30      1947        12563.07
1978    31      1947        12176.93
1978    31      1946        10340.67
1978    32      1946         8604.33
1978    32      1945         7081.76
1978    33      1945         6584.24
1978    33      1944         7228.28
1978    34      1944         6713.72
1978    34      1943         6013.84
1978    35      1943         5597.16
1978    35      1942         4692.86
1978    36      1942         4306.14
1978    36      1941         4280.56
1978    37      1941         3927.44
1978    37      1940         3632.18
1978    38      1940         3334.82
1978    38      1939         2742.20
1978    39      1939         2500.80
1978    39      1938         1966.68
1978    40      1938         1763.32
1978    40      1937         1289.75
1978    41      1937         1151.25
1978    41      1936          922.13
1978    42      1936          817.87
1978    42      1935          620.98
1978    43      1935          530.02
1978    43      1934          340.26
1978    44      1934          293.74
1978    44      1933          191.35
1978    45      1933          159.65
1978    45      1932          104.06
1978    46      1932           80.94
1978    46      1931           48.41
1978    47      1931           35.59
1978    47      1930           19.99
1978    48      1930           14.01
1978    48      1929            6.21
1978    49      1929            4.79
1978    49      1928            3.44
1978    50      1928            2.93
1978    50      1927            2.19
1978    51      1927            1.89
1978    51      1926            1.45
1978    52      1926            1.24
1978    52      1925            0.91
1978    53      1925            0.77
1978    53      1924            0.51
1978    54      1924            0.37
1978    54      1923            0.21
1978    55+        .            0.07
1979    12-        .            2.40
1979    13      1966           10.60
1979    13      1965           22.92
1979    14      1965           35.08
1979    14      1964          138.31
1979    15      1964          262.69
1979    15      1963          653.63
1979    16      1963         1079.37
1979    16      1962         2319.72
1979    17      1962         3352.28
1979    17      1961         4844.60
1979    18      1961         6159.40
1979    18      1960         8660.50
1979    19      1960        10596.50
1979    19      1959        11815.19
1979    20      1959        13515.81
1979    20      1958        14190.33
1979    21      1958        15593.67
1979    21      1957        16554.35
1979    22      1957        18110.65
1979    22      1956        18845.50
1979    23      1956        20444.50
1979    23      1955        20122.84
1979    24      1955        21524.16
1979    24      1954        21644.49
1979    25      1954        23145.51
1979    25      1953        21602.25
1979    26      1953        22888.75
1979    26      1952        21658.99
1979    27      1952        22498.01
1979    27      1951        20195.56
1979    28      1951        20802.44
1979    28      1950        19310.39
1979    29      1950        19565.61
1979    29      1949        17058.90
1979    30      1949        17056.10
1979    30      1948        14165.98
1979    31      1948        13373.02
1979    31      1947        10862.97
1979    32      1947        10485.03
1979    32      1946         8746.58
1979    33      1946         7259.42
1979    33      1945         5912.22
1979    34      1945         5496.78
1979    34      1944         6026.56
1979    35      1944         5557.44
1979    35      1943         4777.61
1979    36      1943         4417.39
1979    36      1942         3703.93
1979    37      1942         3382.07
1979    37      1941         3278.08
1979    38      1941         2992.92
1979    38      1940         2757.94
1979    39      1940         2500.06
1979    39      1939         1954.83
1979    40      1939         1756.17
1979    40      1938         1350.77
1979    41      1938         1186.23
1979    41      1937          820.38
1979    42      1937          709.62
1979    42      1936          527.28
1979    43      1936          451.72
1979    43      1935          318.99
1979    44      1935          267.01
1979    44      1934          169.80
1979    45      1934          143.20
1979    45      1933           88.17
1979    46      1933           70.83
1979    46      1932           41.03
1979    47      1932           33.97
1979    47      1931           26.66
1979    48      1931           23.34
1979    48      1930           20.17
1979    49      1930           15.83
1979    49      1929            7.85
1979    50      1929            6.18
1979    50      1928            4.36
1979    51      1928            3.57
1979    51      1927            2.31
1979    52      1927            1.88
1979    52      1926            1.28
1979    53      1926            1.04
1979    53      1925            0.69
1979    54      1925            0.49
1979    54      1924            0.26
1979    55+        .            0.09
1980    12-        .            2.58
1980    13      1967           11.42
1980    13      1966           24.87
1980    14      1966           37.13
1980    14      1965          129.71
1980    15      1965          242.29
1980    15      1964          693.95
1980    16      1964         1170.05
1980    16      1963         2267.62
1980    17      1963         3272.38
1980    17      1962         4932.57
1980    18      1962         6361.43
1980    18      1961         8777.92
1980    19      1961        10676.08
1980    19      1960        12595.28
1980    20      1960        14594.72
1980    20      1959        15458.35
1980    21      1959        17333.65
1980    21      1958        17697.67
1980    22      1958        19246.33
1980    22      1957        19975.14
1980    23      1957        21646.86
1980    23      1956        21939.45
1980    24      1956        23551.55
1980    24      1955        22784.96
1980    25      1955        24125.04
1980    25      1954        23513.87
1980    26      1954        24820.13
1980    26      1953        22396.99
1980    27      1953        23482.01
1980    27      1952        21923.26
1980    28      1952        22529.74
1980    28      1951        19468.90
1980    29      1951        19866.10
1980    29      1950        18319.11
1980    30      1950        18390.89
1980    30      1949        15466.13
1980    31      1949        15330.87
1980    31      1948        12660.12
1980    32      1948        11893.88
1980    32      1947         9504.41
1980    33      1947         9142.59
1980    33      1946         7592.36
1980    34      1946         6304.64
1980    34      1945         5160.23
1980    35      1945         4780.77
1980    35      1944         5123.93
1980    36      1944         4701.07
1980    36      1943         4021.07
1980    37      1943         3699.93
1980    37      1942         3057.47
1980    38      1942         2748.53
1980    38      1941         2532.41
1980    39      1941         2275.59
1980    39      1940         2054.18
1980    40      1940         1827.82
1980    40      1939         1356.19
1980    41      1939         1197.81
1980    41      1938          895.53
1980    42      1938          782.47
1980    42      1937          546.39
1980    43      1937          463.61
1980    43      1936          319.69
1980    44      1936          267.31
1980    44      1935          182.24
1980    45      1935          149.76
1980    45      1934           91.47
1980    46      1934           76.53
1980    46      1933           48.16
1980    47      1933           36.84
1980    47      1932           16.94
1980    48      1932           14.06
1980    48      1931           13.00
1980    49      1931           12.00
1980    49      1930           11.02
1980    50      1930            9.89
1980    50      1929            7.48
1980    51      1929            6.34
1980    51      1928            4.36
1980    52      1928            3.54
1980    52      1927            2.18
1980    53      1927            1.73
1980    53      1926            1.10
1980    54      1926            0.77
1980    54      1925            0.43
1980    55+        .            0.15
1981    12-        .            3.47
1981    13      1968           14.53
1981    13      1967           16.90
1981    14      1967           22.11
1981    14      1966           98.27
1981    15      1966          194.73
1981    15      1965          583.35
1981    16      1965         1003.65
1981    16      1964         2024.46
1981    17      1964         2917.55
1981    17      1963         4536.49
1981    18      1963         5991.55
1981    18      1962         8285.26
1981    19      1962        10083.79
1981    19      1961        11973.88
1981    20      1961        13786.20
1981    20      1960        15408.73
1981    21      1960        17401.38
1981    21      1959        18158.65
1981    22      1959        20098.48
1981    22      1958        20063.77
1981    23      1958        21550.36
1981    23      1957        21919.93
1981    24      1957        23468.21
1981    24      1956        23350.43
1981    25      1956        24743.72
1981    25      1955        23397.85
1981    26      1955        24355.31
1981    26      1954        22861.19
1981    27      1954        23835.96
1981    27      1953        21331.61
1981    28      1953        22180.53
1981    28      1952        20340.35
1981    29      1952        20723.78
1981    29      1951        17677.13
1981    30      1951        17855.98
1981    30      1950        16015.65
1981    31      1950        15957.45
1981    31      1949        13492.58
1981    32      1949        13269.51
1981    32      1948        10633.71
1981    33      1948         9917.36
1981    33      1947         7919.13
1981    34      1947         7608.92
1981    34      1946         6343.52
1981    35      1946         5218.51
1981    35      1945         4133.31
1981    36      1945         3781.72
1981    36      1944         4004.22
1981    37      1944         3639.81
1981    37      1943         3059.25
1981    38      1943         2777.76
1981    38      1942         2217.81
1981    39      1942         1991.20
1981    39      1941         1901.72
1981    40      1941         1690.29
1981    40      1940         1429.76
1981    41      1940         1252.24
1981    41      1939          923.48
1981    42      1939          800.52
1981    42      1938          570.74
1981    43      1938          478.26
1981    43      1937          294.58
1981    44      1937          249.43
1981    44      1936          188.31
1981    45      1936          157.69
1981    45      1935          104.87
1981    46      1935           81.13
1981    46      1934           38.66
1981    47      1934           33.34
1981    47      1933           27.02
1981    48      1933           23.98
1981    48      1932           16.98
1981    49      1932           14.02
1981    49      1931            9.42
1981    50      1931            7.82
1981    50      1930            5.99
1981    51      1930            4.96
1981    51      1929            3.23
1981    52      1929            2.63
1981    52      1928            1.71
1981    53      1928            1.37
1981    53      1927            0.84
1981    54      1927            0.59
1981    54      1926            0.33
1981    55+        .            0.12
1982    12-        .            2.43
1982    13      1969           10.57
1982    13      1968           17.28
1982    14      1968           24.72
1982    14      1967          101.42
1982    15      1967          193.58
1982    15      1966          524.75
1982    16      1966          853.25
1982    16      1965         1703.05
1982    17      1965         2461.95
1982    17      1964         4134.33
1982    18      1964         5473.67
1982    18      1963         7442.63
1982    19      1963         9188.37
1982    19      1962        11136.41
1982    20      1962        12870.59
1982    20      1961        14672.58
1982    21      1961        16456.42
1982    21      1960        17979.38
1982    22      1960        19913.62
1982    22      1959        20219.09
1982    23      1959        22071.91
1982    23      1958        22113.01
1982    24      1958        23481.99
1982    24      1957        23547.18
1982    25      1957        24769.82
1982    25      1956        23951.57
1982    26      1956        24876.43
1982    26      1955        23022.79
1982    27      1955        23596.21
1982    27      1954        22031.01
1982    28      1954        22632.99
1982    28      1953        19826.05
1982    29      1953        20316.95
1982    29      1952        18409.30
1982    30      1952        18462.70
1982    30      1951        15352.87
1982    31      1951        15299.13
1982    31      1950        13632.34
1982    32      1950        13370.66
1982    32      1949        10930.94
1982    33      1949        10632.06
1982    33      1948         8556.32
1982    34      1948         7959.68
1982    34      1947         6452.10
1982    35      1947         6120.90
1982    35      1946         4887.97
1982    36      1946         3977.03
1982    36      1945         3178.55
1982    37      1945         2890.45
1982    37      1944         3038.81
1982    38      1944         2735.19
1982    38      1943         2260.69
1982    39      1943         2034.31
1982    39      1942         1627.27
1982    40      1942         1420.73
1982    40      1941         1233.85
1982    41      1941         1076.15
1982    41      1940          924.06
1982    42      1940          796.94
1982    42      1939          560.52
1982    43      1939          475.48
1982    43      1938          325.17
1982    44      1938          271.83
1982    44      1937          178.13
1982    45      1937          140.87
1982    45      1936           79.85
1982    46      1936           64.15
1982    46      1935           43.95
1982    47      1935           36.05
1982    47      1934           21.40
1982    48      1934           19.60
1982    48      1933           17.39
1982    49      1933           15.61
1982    49      1932           10.65
1982    50      1932            8.94
1982    50      1931            6.59
1982    51      1931            5.43
1982    51      1930            3.83
1982    52      1930            3.08
1982    52      1929            1.90
1982    53      1929            1.51
1982    53      1928            0.95
1982    54      1928            0.66
1982    54      1927            0.35
1982    55+        .            0.12
1983    12-        .            0.53
1983    13      1970            2.47
1983    13      1969           14.96
1983    14      1969           30.04
1983    14      1968           94.04
1983    15      1968          163.96
1983    15      1967          409.91
1983    16      1967          650.09
1983    16      1966         1381.59
1983    17      1966         1991.43
1983    17      1965         3189.67
1983    18      1965         4223.36
1983    18      1964         6285.42
1983    19      1964         7869.62
1983    19      1963         9671.03
1983    20      1963        11445.04
1983    20      1962        12971.74
1983    21      1962        14627.35
1983    21      1961        16409.06
1983    22      1961        18228.05
1983    22      1960        19514.20
1983    23      1960        21419.94
1983    23      1959        21543.21
1983    24      1959        23315.95
1983    24      1958        22895.56
1983    25      1958        24019.60
1983    25      1957        23527.73
1983    26      1957        24369.43
1983    26      1956        22801.69
1983    27      1956        23352.47
1983    27      1955        21264.37
1983    28      1955        21534.77
1983    28      1954        19569.46
1983    29      1954        19913.67
1983    29      1953        17345.99
1983    30      1953        17563.13
1983    30      1952        15323.75
1983    31      1952        15197.36
1983    31      1951        12572.91
1983    32      1951        12452.17
1983    32      1950        10937.79
1983    33      1950        10675.29
1983    33      1949         8678.66
1983    34      1949         8415.40
1983    34      1948         6791.90
1983    35      1948         6254.15
1983    35      1947         4870.76
1983    36      1947         4595.27
1983    36      1946         3738.56
1983    37      1946         3020.47
1983    37      1945         2343.71
1983    38      1945         2093.30
1983    38      1944         2118.59
1983    39      1944         1884.43
1983    39      1943         1549.20
1983    40      1943         1376.81
1983    40      1942         1059.23
1983    41      1942          918.78
1983    41      1941          812.79
1983    42      1941          693.22
1983    42      1940          545.34
1983    43      1940          455.66
1983    43      1939          304.89
1983    44      1939          254.11
1983    44      1938          171.95
1983    45      1938          139.05
1983    45      1937           80.83
1983    46      1937           65.17
1983    46      1936           44.12
1983    47      1936           34.88
1983    47      1935           20.05
1983    48      1935           15.95
1983    48      1934            9.36
1983    49      1934            8.64
1983    49      1933            8.03
1983    50      1933            7.72
1983    50      1932            6.55
1983    51      1932            5.71
1983    51      1931            4.11
1983    52      1931            3.37
1983    52      1930            2.30
1983    53      1930            1.82
1983    53      1929            1.09
1983    54      1929            0.75
1983    54      1928            0.41
1983    55+        .            0.14
1984    12-        .            1.66
1984    13      1971            7.34
1984    13      1970           16.94
1984    14      1970           25.06
1984    14      1969           85.75
1984    15      1969          153.25
1984    15      1968          378.71
1984    16      1968          605.30
1984    16      1967         1183.97
1984    17      1967         1674.04
1984    17      1966         2714.49
1984    18      1966         3572.54
1984    18      1965         5379.64
1984    19      1965         6794.42
1984    19      1964         8646.90
1984    20      1964        10229.19
1984    20      1963        11551.40
1984    21      1963        13304.73
1984    21      1962        14764.05
1984    22      1962        16513.11
1984    22      1961        18128.05
1984    23      1961        20008.14
1984    23      1960        20933.65
1984    24      1960        22898.57
1984    24      1959        22925.28
1984    25      1959        24682.97
1984    25      1958        23538.14
1984    26      1958        24424.10
1984    26      1957        23230.04
1984    27      1957        23818.20
1984    27      1956        21863.56
1984    28      1956        22195.67
1984    28      1955        19750.80
1984    29      1955        19820.41
1984    29      1954        17708.35
1984    30      1954        17871.83
1984    30      1953        15351.26
1984    31      1953        15365.89
1984    31      1952        13041.15
1984    32      1952        12791.98
1984    32      1951        10469.06
