West Germany, Female population exposure by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age       Exposure
1938     49      475324.33
1938     50      475590.00
1938     51      468994.33
1938     52      462651.67
1938     53      462791.00
1938     54      462797.67
1938     55      462530.33
1939     12              .
1939     13              .
1939     14              .
1939     15              .
1939     16              .
1939     17      490404.00
1939     18      499164.00
1939     19      502255.00
1939     20      503921.67
1939     21      507387.33
1939     22      494508.50
1939     23      497036.17
1939     24      498931.50
1939     25      500729.67
1939     26      503340.67
1939     27      504495.17
1939     28      501360.33
1939     29      502813.67
1939     30      506614.67
1939     31      507609.50
1939     32      510260.50
1939     33      512059.33
1939     34      513608.33
1939     35      512777.17
1939     36      510546.67
1939     37      509132.67
1939     38      508589.00
1939     39      508248.83
1939     40      508570.67
1939     41      509084.67
1939     42      509212.67
1939     43      508306.83
1939     44      507048.33
1939     45      505037.17
1939     46      504232.67
1939     47      503589.33
1939     48      502929.83
1939     49      503329.67
1939     50      496610.50
1939     51      490046.17
1939     52      490442.83
1939     53      490717.83
1939     54      490291.33
1939     55      489527.17
1940     12              .
1940     13              .
1940     14              .
1940     15              .
1940     16      492839.00
1940     17      499744.83
1940     18      503090.50
1940     19      504841.17
1940     20      509110.33
1940     21      498217.83
1940     22      501221.50
1940     23      503641.50
1940     24      505577.33
1940     25      508809.00
1940     26      510070.17
1940     27      506473.33
1940     28      507968.33
1940     29      512653.33
1940     30      513840.17
1940     31      516697.17
1940     32      518660.83
1940     33      520283.33
1940     34      519539.67
1940     35      517130.33
1940     36      515497.17
1940     37      514736.83
1940     38      514580.00
1940     39      514916.17
1940     40      515471.67
1940     41      515770.83
1940     42      514876.00
1940     43      513599.67
1940     44      511348.00
1940     45      510690.00
1940     46      510318.67
1940     47      508674.17
1940     48      509233.17
1940     49      502134.83
1940     50      494790.50
1940     51      495325.17
1940     52      495737.83
1940     53      495637.00
1940     54      494708.50
1940     55      493739.33
1941     12              .
1941     13              .
1941     14              .
1941     15      451532.33
1941     16      457828.83
1941     17      460778.83
1941     18      462336.50
1941     19      466271.17
1941     20      463104.17
1941     21      465585.00
1941     22      467793.33
1941     23      469924.67
1941     24      472966.33
1941     25      474675.17
1941     26      471820.50
1941     27      473363.83
1941     28      477365.83
1941     29      474425.17
1941     30      477392.00
1941     31      479288.50
1941     32      481009.33
1941     33      480261.67
1941     34      478215.17
1941     35      476701.33
1941     36      476095.67
1941     37      475960.17
1941     38      476417.17
1941     39      477025.83
1941     40      477372.33
1941     41      476623.17
1941     42      475543.50
1941     43      473681.00
1941     44      473121.00
1941     45      472861.33
1941     46      474058.67
1941     47      474640.17
1941     48      467684.83
1941     49      460492.67
1941     50      461055.50
1941     51      461624.83
1941     52      461396.50
1941     53      460697.33
1941     54      459884.67
1941     55      458535.33
1942     12              .
1942     13              .
1942     14      367022.67
1942     15      372162.33
1942     16      374966.83
1942     17      376257.50
1942     18      379310.00
1942     19      375756.17
1942     20      378911.33
1942     21      381997.33
1942     22      384703.50
1942     23      388302.50
1942     24      390661.67
1942     25      387681.00
1942     26      389605.50
1942     27      394425.17
1942     28      390758.67
1942     29      394061.83
1942     30      396596.33
1942     31      398830.17
1942     32      398160.83
1942     33      395633.17
1942     34      394095.83
1942     35      393214.17
1942     36      393183.50
1942     37      393747.00
1942     38      394529.83
1942     39      394769.83
1942     40      394091.67
1942     41      393020.33
1942     42      390939.67
1942     43      390565.83
1942     44      390468.17
1942     45      391316.83
1942     46      392077.50
1942     47      386209.67
1942     48      379883.50
1942     49      380621.67
1942     50      381119.83
1942     51      380909.17
1942     52      380213.17
1942     53      379342.17
1942     54      378096.83
1942     55      376433.33
1943     12              .
1943     13      373961.17
1943     14      379172.50
1943     15      382030.33
1943     16      383509.33
1943     17      385900.83
1943     18      386457.17
1943     19      389210.50
1943     20      392596.83
1943     21      396046.33
1943     22      399954.00
1943     23      402489.83
1943     24      399902.50
1943     25      402186.17
1943     26      407285.17
1943     27      399826.50
1943     28      403340.33
1943     29      406010.83
1943     30      408260.00
1943     31      407636.50
1943     32      405074.50
1943     33      403389.67
1943     34      402799.67
1943     35      402582.17
1943     36      403010.83
1943     37      403804.00
1943     38      404098.00
1943     39      403298.83
1943     40      402180.50
1943     41      400103.50
1943     42      399707.83
1943     43      399620.83
1943     44      400781.00
1943     45      401711.00
1943     46      395852.50
1943     47      389251.67
1943     48      389916.83
1943     49      390411.00
1943     50      390016.83
1943     51      388984.00
1943     52      388027.33
1943     53      386704.33
1943     54      384901.33
1943     55      383190.33
1944     12      364177.67
1944     13      369196.67
1944     14      371757.17
1944     15      373001.00
1944     16      375103.50
1944     17      377033.00
1944     18      379284.33
1944     19      382386.00
1944     20      386430.83
1944     21      390748.67
1944     22      394082.17
1944     23      391711.00
1944     24      394358.17
1944     25      400145.83
1944     26      392954.00
1944     27      397130.17
1944     28      400216.50
1944     29      402863.50
1944     30      402109.83
1944     31      399602.83
1944     32      397832.67
1944     33      396701.33
1944     34      396345.83
1944     35      396871.67
1944     36      397579.00
1944     37      397990.33
1944     38      397206.33
1944     39      396000.83
1944     40      394012.00
1944     41      393659.17
1944     42      393792.00
1944     43      394945.67
1944     44      395916.17
1944     45      390373.00
1944     46      384180.50
1944     47      385069.33
1944     48      385604.17
1944     49      385393.33
1944     50      384626.17
1944     51      383597.83
1944     52      382427.17
1944     53      380869.50
1944     54      379176.67
1944     55      377666.83
1945     12      273569.17
1945     13      275235.17
1945     14      276061.67
1945     15      277357.33
1945     16      277694.67
1945     17      279015.17
1945     18      281636.00
1945     19      285453.33
1945     20      290707.50
1945     21      294480.67
1945     22      292717.17
1945     23      296238.00
1945     24      302815.17
1945     25      297697.67
1945     26      302634.00
1945     27      306468.33
1945     28      309844.17
1945     29      309324.50
1945     30      306556.00
1945     31      304624.67
1945     32      303533.17
1945     33      303202.33
1945     34      303710.83
1945     35      304497.83
1945     36      304796.17
1945     37      304072.83
1945     38      302877.33
1945     39      300325.17
1945     40      299943.33
1945     41      300055.00
1945     42      300633.50
1945     43      301618.17
1945     44      297366.50
1945     45      292597.17
1945     46      293391.67
1945     47      294188.83
1945     48      294195.33
1945     49      293722.83
1945     50      293332.83
1945     51      292474.50
1945     52      291273.67
1945     53      290052.83
1945     54      288929.00
1945     55      287825.00
1946     12      320665.00
1946     13      321154.00
1946     14      322048.00
1946     15      324692.00
1946     16      325702.00
1946     17      327148.00
1946     18      330790.00
1946     19      336524.00
1946     20      341490.00
1946     21      340283.00
1946     22      344566.00
1946     23      352229.00
1946     24      345595.00
1946     25      351106.00
1946     26      355207.00
1946     27      358776.00
1946     28      358372.00
1946     29      355299.00
1946     30      352910.00
1946     31      351680.00
1946     32      350966.00
1946     33      351257.00
1946     34      351807.00
1946     35      351967.00
1946     36      351070.00
1946     37      349734.00
1946     38      347188.00
1946     39      346794.00
1946     40      346937.00
1946     41      350050.00
1946     42      350980.00
1946     43      347223.64
1946     44      343695.00
1946     45      344704.00
1946     46      345649.00
1946     47      345838.00
1946     48      345567.00
1946     49      345264.00
1946     50      344620.00
1946     51      343400.00
1946     52      342082.00
1946     53      340963.00
1946     54      339854.00
1946     55      338761.00
1947     12      345706.00
1947     13      346630.00
1947     14      347911.00
1947     15      348571.00
1947     16      349835.00
1947     17      351937.00
1947     18      356903.00
1947     19      362163.00
1947     20      361968.00
1947     21      367064.00
1947     22      376348.00
1947     23      371232.00
1947     24      377576.00
1947     25      382652.00
1947     26      387327.00
1947     27      387157.00
1947     28      384057.00
1947     29      381719.00
1947     30      380530.00
1947     31      379957.00
1947     32      380184.00
1947     33      380693.00
1947     34      381035.00
1947     35      379931.00
1947     36      378499.00
1947     37      375557.00
1947     38      375297.00
1947     39      375574.00
1947     40      381039.00
1947     41      382316.00
1947     42      378373.54
1947     43      373713.00
1947     44      375166.00
1947     45      376753.00
1947     46      377379.00
1947     47      377282.00
1947     48      377276.00
1947     49      376872.00
1947     50      375858.00
1947     51      374681.00
1947     52      373738.00
1947     53      372882.00
1947     54      371817.00
1947     55      370673.00
1948     12      367521.00
1948     13      367630.00
1948     14      368174.00
1948     15      369130.00
1948     16      370832.00
1948     17      373532.00
1948     18      378094.00
1948     19      378898.00
1948     20      385313.00
1948     21      395203.00
1948     22      389636.00
1948     23      397073.00
1948     24      403408.00
1948     25      408896.00
1948     26      409224.00
1948     27      405955.00
1948     28      403813.00
1948     29      402728.00
1948     30      402138.00
1948     31      402493.00
1948     32      403109.00
1948     33      403438.00
1948     34      402247.00
1948     35      400710.00
1948     36      397463.00
1948     37      397046.00
1948     38      397359.00
1948     39      402636.00
1948     40      404219.00
1948     41      400171.60
1948     42      395167.00
1948     43      396896.00
1948     44      398859.00
1948     45      399697.00
1948     46      399848.00
1948     47      400077.00
1948     48      399721.00
1948     49      398812.00
1948     50      397744.00
1948     51      396871.00
1948     52      396023.00
1948     53      395274.00
1948     54      394351.00
1948     55      393044.00
1949     12      385774.00
1949     13      386061.00
1949     14      386747.00
1949     15      387820.00
1949     16      389958.00
1949     17      392338.00
1949     18      393179.00
1949     19      400071.00
1949     20      411303.00
1949     21      406559.00
1949     22      414077.00
1949     23      420883.00
1949     24      427146.00
1949     25      427866.00
1949     26      424986.00
1949     27      422803.00
1949     28      422164.00
1949     29      421595.00
1949     30      422138.00
1949     31      422910.00
1949     32      423295.00
1949     33      422245.00
1949     34      420691.00
1949     35      417869.00
1949     36      417513.00
1949     37      417916.00
1949     38      425135.00
1949     39      427156.00
1949     40      423824.34
1949     41      419210.00
1949     42      421622.00
1949     43      424005.00
1949     44      425185.00
1949     45      425800.00
1949     46      426436.00
1949     47      426386.00
1949     48      425816.00
1949     49      425008.00
1949     50      424585.00
1949     51      423973.00
1949     52      423641.00
1949     53      422972.00
1949     54      421965.00
1949     55      420674.00
1950     12      384635.00
1950     13      385171.00
1950     14      386092.00
1950     15      387628.00
1950     16      389567.00
1950     17      390007.00
1950     18      396288.00
1950     19      408032.00
1950     20      405752.00
1950     21      414138.00
1950     22      421848.00
1950     23      429677.00
1950     24      431090.00
1950     25      428282.00
1950     26      426646.00
1950     27      425928.00
1950     28      425462.00
1950     29      425970.00
1950     30      427023.00
1950     31      427443.00
1950     32      426157.00
1950     33      424775.00
1950     34      421920.00
1950     35      421946.00
1950     36      422552.00
1950     37      427744.00
1950     38      430080.00
1950     39      426845.92
1950     40      422163.00
1950     41      424980.00
1950     42      427659.00
1950     43      429229.00
1950     44      429856.00
1950     45      430634.00
1950     46      430745.00
1950     47      430123.00
1950     48      429356.00
1950     49      428763.00
1950     50      428452.00
1950     51      428124.00
1950     52      427443.00
1950     53      426418.00
1950     54      425136.00
1950     55      423584.00
1951     12      376546.00
1951     13      377163.00
1951     14      378465.00
1951     15      379956.00
1951     16      380412.00
1951     17      383114.00
1951     18      392200.00
1951     19      393738.00
1951     20      402319.00
1951     21      409345.00
1951     22      416621.00
1951     23      417917.00
1951     24      415640.00
1951     25      414251.00
1951     26      413399.00
1951     27      413272.00
1951     28      413666.00
1951     29      414463.00
1951     30      415105.00
1951     31      414187.00
1951     32      412998.00
1951     33      411030.00
1951     34      411122.00
1951     35      411857.00
1951     36      414483.00
1951     37      417166.00
1951     38      415478.91
1951     39      412026.00
1951     40      415027.00
1951     41      417910.00
1951     42      419864.00
1951     43      421078.00
1951     44      422234.00
1951     45      422573.00
1951     46      422307.00
1951     47      421888.00
1951     48      421715.00
1951     49      421755.00
1951     50      421631.00
1951     51      421335.00
1951     52      420587.00
1951     53      419662.00
1951     54      418401.00
1951     55      416743.00
1952     12      380036.00
1952     13      380966.00
1952     14      382158.00
1952     15      382645.00
1952     16      384822.00
1952     17      389343.00
1952     18      393543.00
1952     19      403090.00
1952     20      412362.00
1952     21      421636.00
1952     22      423746.00
1952     23      421958.00
1952     24      420986.00
1952     25      420836.00
1952     26      420867.00
1952     27      421652.00
1952     28      422928.00
1952     29      423916.00
1952     30      423013.00
1952     31      421712.00
1952     32      419807.00
1952     33      419879.00
1952     34      420806.00
1952     35      420586.00
1952     36      423493.00
1952     37      422486.55
1952     38      419743.00
1952     39      423204.00
1952     40      426507.00
1952     41      428526.00
1952     42      429684.00
1952     43      431017.00
1952     44      431482.00
1952     45      431339.00
1952     46      430770.00
1952     47      430669.00
1952     48      430582.00
1952     49      430635.00
1952     50      430363.00
1952     51      429695.00
1952     52      428805.00
1952     53      427545.00
1952     54      425950.00
1952     55      424397.00
1953     12      377909.00
1953     13      378861.00
1953     14      379348.00
1953     15      381054.00
1953     16      384324.00
1953     17      386152.00
1953     18      393573.00
1953     19      402282.00
1953     20      412746.00
1953     21      415177.00
1953     22      413913.00
1953     23      413536.00
1953     24      414169.00
1953     25      414748.00
1953     26      415899.00
1953     27      417376.00
1953     28      418383.00
1953     29      417624.00
1953     30      416519.00
1953     31      415006.00
1953     32      415396.00
1953     33      416376.00
1953     34      414365.00
1953     35      417629.00
1953     36      417201.15
1953     37      415080.00
1953     38      418633.00
1953     39      422086.00
1953     40      424605.00
1953     41      426030.00
1953     42      427305.00
1953     43      427898.00
1953     44      427703.00
1953     45      427221.00
1953     46      427207.00
1953     47      427401.00
1953     48      427711.00
1953     49      427672.00
1953     50      427128.00
1953     51      426410.00
1953     52      425417.00
1953     53      424117.00
1953     54      422801.00
1953     55      421411.00
1954     12      389009.00
1954     13      389307.00
1954     14      390591.00
1954     15      393316.00
1954     16      398010.00
1954     17      402751.00
1954     18      410068.00
1954     19      420847.00
1954     20      424392.00
1954     21      423575.00
1954     22      423795.00
1954     23      424851.00
1954     24      426007.00
1954     25      427470.00
1954     26      429512.00
1954     27      431183.00
1954     28      430445.00
1954     29      429406.00
1954     30      428253.00
1954     31      428671.00
1954     32      429941.00
1954     33      422984.00
1954     34      426756.00
1954     35      427168.07
1954     36      425863.00
1954     37      429842.00
1954     38      433924.00
1954     39      436734.00
1954     40      438590.00
1954     41      440256.00
1954     42      441092.00
1954     43      440924.00
1954     44      440528.00
1954     45      440817.00
1954     46      441132.00
1954     47      441645.00
1954     48      441942.00
1954     49      441642.00
1954     50      441130.00
1954     51      440261.00
1954     52      439048.00
1954     53      437801.00
1954     54      436438.00
1954     55      434924.00
1955     12      389514.00
1955     13      390665.00
1955     14      392784.00
1955     15      392218.00
1955     16      396248.00
1955     17      400617.00
1955     18      408927.00
1955     19      412766.00
1955     20      413149.00
1955     21      413904.00
1955     22      415719.00
1955     23      417376.00
1955     24      419597.00
1955     25      422260.00
1955     26      424031.00
1955     27      423403.00
1955     28      422430.00
1955     29      421604.00
1955     30      422311.00
1955     31      423694.00
1955     32      423325.00
1955     33      427324.00
1955     34      428267.64
1955     35      427607.00
1955     36      431917.00
1955     37      436258.00
1955     38      439213.00
1955     39      441174.00
1955     40      443140.00
1955     41      444242.00
1955     42      444476.00
1955     43      444090.00
1955     44      444307.00
1955     45      444748.00
1955     46      445504.00
1955     47      445789.00
1955     48      445646.00
1955     49      445266.00
1955     50      444500.00
1955     51      443393.00
1955     52      442295.00
1955     53      441141.00
1955     54      439693.00
1955     55      438272.00
1956     12      407839.00
1956     13      409547.00
1956     14      407521.00
1956     15      411316.00
1956     16      415017.00
1956     17      419928.00
1956     18      423030.00
1956     19      423586.00
1956     20      425442.00
1956     21      427442.00
1956     22      429377.00
1956     23      432108.00
1956     24      434876.00
1956     25      436957.00
1956     26      436594.00
1956     27      435683.00
1956     28      435268.00
1956     29      436166.00
1956     30      437890.00
1956     31      438249.00
1956     32      442605.00
1956     33      443740.83
1956     34      443131.00
1956     35      447594.00
1956     36      451998.00
1956     37      454702.00
1956     38      456599.00
1956     39      458528.00
1956     40      459570.00
1956     41      459649.00
1956     42      459256.00
1956     43      459502.00
1956     44      459909.00
1956     45      460825.00
1956     46      461193.00
1956     47      460978.00
1956     48      460628.00
1956     49      460007.00
1956     50      458915.00
1956     51      457905.00
1956     52      456728.00
1956     53      455549.00
1956     54      454071.00
1956     55      452713.00
1957     12      423070.00
1957     13      421625.00
1957     14      424454.00
1957     15      427737.00
1957     16      431309.00
1957     17      433196.00
1957     18      433401.00
1957     19      434813.00
1957     20      437802.00
1957     21      439717.00
1957     22      442079.00
1957     23      445057.00
1957     24      447211.00
1957     25      447057.00
1957     26      446300.00
1957     27      446070.00
1957     28      447123.00
1957     29      448934.00
1957     30      449310.00
1957     31      454004.00
1957     32      455765.66
1957     33      455617.00
1957     34      460163.00
1957     35      464805.00
1957     36      468017.00
1957     37      470026.00
1957     38      472249.00
1957     39      473317.00
1957     40      473563.00
1957     41      473085.00
1957     42      473585.00
1957     43      474129.00
1957     44      475030.00
1957     45      475453.00
1957     46      475293.00
1957     47      474984.00
1957     48      474415.00
1957     49      473516.00
1957     50      472585.00
1957     51      471728.00
1957     52      470543.00
1957     53      469252.00
1957     54      468341.00
1957     55      467555.00
1958     12      429366.00
1958     13      431719.00
1958     14      434283.00
1958     15      437957.00
1958     16      439774.00
1958     17      439646.00
1958     18      441022.00
1958     19      443563.00
1958     20      446606.00
1958     21      449459.00
1958     22      452658.00
1958     23      455088.00
1958     24      454906.00
1958     25      454285.00
1958     26      454508.00
1958     27      455564.00
1958     28      457497.00
1958     29      456020.00
1958     30      460928.00
1958     31      462441.63
1958     32      462161.00
1958     33      467165.00
1958     34      472298.00
1958     35      475681.00
1958     36      477837.00
1958     37      480146.00
1958     38      481376.00
1958     39      481522.00
1958     40      481169.00
1958     41      481690.00
1958     42      482479.00
1958     43      483539.00
1958     44      484141.00
1958     45      484263.00
1958     46      484180.00
1958     47      483688.00
1958     48      482905.00
1958     49      482096.00
1958     50      481081.00
1958     51      479995.00
1958     52      479028.00
1958     53      478132.00
1958     54      477485.00
1958     55      476691.00
1959     12      452090.00
1959     13      454171.00
1959     14      456853.00
1959     15      458972.00
1959     16      458786.00
1959     17      459762.00
1959     18      462193.00
1959     19      465179.00
1959     20      469009.00
1959     21      472787.00
1959     22      475096.00
1959     23      474967.00
1959     24      474373.00
1959     25      474737.00
1959     26      476149.00
1959     27      478281.00
1959     28      476448.00
1959     29      481769.00
1959     30      483711.88
1959     31      483359.00
1959     32      488651.00
1959     33      494361.00
1959     34      497953.00
1959     35      500206.00
1959     36      502617.00
1959     37      504064.00
1959     38      504293.00
1959     39      503950.00
1959     40      504679.00
1959     41      505500.00
1959     42      506900.00
1959     43      507694.00
1959     44      507880.00
1959     45      507932.00
1959     46      507615.00
1959     47      506994.00
1959     48      506281.00
1959     49      505640.00
1959     50      504858.00
1959     51      503966.00
1959     52      503318.00
1959     53      502742.00
1959     54      502132.00
1959     55      501532.00
1960     12      467693.00
1960     13      470218.00
1960     14      472277.00
1960     15      472450.00
1960     16      473317.00
1960     17      475164.00
1960     18      478417.00
1960     19      482570.00
1960     20      487794.00
1960     21      490522.00
1960     22      490488.00
1960     23      489802.00
1960     24      490333.00
1960     25      491881.00
1960     26      494461.00
1960     27      492164.00
1960     28      497353.00
1960     29      499225.26
1960     30      498956.00
1960     31      504871.00
1960     32      510971.00
1960     33      514368.00
1960     34      516575.00
1960     35      518945.00
1960     36      520369.00
1960     37      520563.00
1960     38      520076.00
1960     39      520859.00
1960     40      521636.00
1960     41      522983.00
1960     42      523949.00
1960     43      524141.00
1960     44      524054.00
1960     45      523679.00
1960     46      522823.00
1960     47      522079.00
1960     48      521167.00
1960     49      520070.00
1960     50      519102.00
1960     51      518395.00
1960     52      518046.00
1960     53      517616.00
1960     54      517174.00
1960     55      516946.00
1961     12      485323.00
1961     13      486810.00
1961     14      486933.00
1961     15      487840.00
1961     16      488906.00
1961     17      490753.00
1961     18      494506.00
1961     19      499150.00
1961     20      502733.00
1961     21      502633.00
1961     22      502192.00
1961     23      502918.00
1961     24      504745.00
1961     25      507506.00
1961     26      505715.00
1961     27      511163.00
1961     28      513273.42
1961     29      512834.00
1961     30      518790.00
1961     31      524763.00
1961     32      528369.00
1961     33      530474.00
1961     34      532804.00
1961     35      534260.00
1961     36      534432.00
1961     37      534084.00
1961     38      534797.00
1961     39      535566.00
1961     40      537122.00
1961     41      538223.00
1961     42      538533.00
1961     43      538835.00
1961     44      538563.00
1961     45      537868.00
1961     46      537293.00
1961     47      536636.00
1961     48      535914.00
1961     49      535237.00
1961     50      534821.00
1961     51      534681.00
1961     52      534369.00
1961     53      534067.00
1961     54      533960.00
1961     55      532476.00
1962     12      489166.00
1962     13      489330.00
1962     14      489989.00
1962     15      491229.00
1962     16      492970.00
1962     17      496188.00
1962     18      500989.00
1962     19      504294.00
1962     20      505251.00
1962     21      504883.00
1962     22      505338.00
1962     23      507422.00
1962     24      510362.00
1962     25      509818.00
1962     26      515717.00
1962     27      518038.88
1962     28      517688.00
1962     29      523902.00
1962     30      530382.00
1962     31      533968.00
1962     32      535976.00
1962     33      538515.00
1962     34      540206.00
1962     35      540385.00
1962     36      539849.00
1962     37      540674.00
1962     38      541415.00
1962     39      542878.00
1962     40      543990.00
1962     41      544402.00
1962     42      544694.00
1962     43      544465.00
1962     44      543736.00
1962     45      543165.00
1962     46      542536.00
1962     47      541796.00
1962     48      541361.00
1962     49      541260.00
1962     50      541281.00
1962     51      541157.00
1962     52      541187.00
1962     53      541364.00
1962     54      540241.00
1962     55              .
1963     12      507843.00
1963     13      508391.00
1963     14      509485.00
1963     15      511325.00
1963     16      514072.00
1963     17      518423.00
1963     18      521510.00
1963     19      522644.00
1963     20      523150.00
1963     21      523819.00
1963     22      525909.00
1963     23      529078.00
1963     24      526207.00
1963     25      532280.00
1963     26      534995.16
1963     27      534624.00
1963     28      541515.00
1963     29      548300.00
1963     30      552188.00
1963     31      553926.00
1963     32      556364.00
1963     33      557931.00
1963     34      557955.00
1963     35      557275.00
1963     36      557832.00
1963     37      558560.00
1963     38      560050.00
1963     39      561136.00
1963     40      561413.00
1963     41      561702.00
1963     42      561403.00
1963     43      560814.00
1963     44      560257.00
1963     45      559631.00
1963     46      559100.00
1963     47      558494.00
1963     48      558399.00
1963     49      558589.00
1963     50      558965.00
1963     51      559117.00
1963     52      559666.00
1963     53      558840.00
1963     54              .
1963     55              .
1964     12      514201.00
1964     13      515164.00
1964     14      516835.00
1964     15      519727.00
1964     16      524012.00
1964     17      526276.00
1964     18      526957.00
1964     19      527231.00
1964     20      528396.00
1964     21      530371.00
1964     22      534109.00
1964     23      531481.00
1964     24      538231.00
1964     25      541114.61
1964     26      541178.00
1964     27      548486.00
1964     28      555401.00
1964     29      559171.00
1964     30      560970.00
1964     31      563037.00
1964     32      564418.00
1964     33      564378.00
1964     34      563487.00
1964     35      564359.00
1964     36      565234.00
1964     37      566666.00
1964     38      567916.00
1964     39      568148.00
1964     40      568203.00
1964     41      568012.00
1964     42      567398.00
1964     43      567053.00
1964     44      566546.00
1964     45      565894.00
1964     46      565713.00
1964     47      565619.00
1964     48      566060.00
1964     49      566436.00
1964     50      566810.00
1964     51      567462.00
1964     52      566823.00
1964     53              .
1964     54              .
1964     55              .
1965     12      504551.00
1965     13      506235.00
1965     14      508808.00
1965     15      512524.00
1965     16      514707.00
1965     17      514827.00
1965     18      514895.00
1965     19      515549.00
1965     20      518382.00
1965     21      521793.00
1965     22      520061.00
1965     23      526973.00
1965     24      530688.10
1965     25      532005.00
1965     26      539532.00
1965     27      547130.00
1965     28      550973.00
1965     29      552725.00
1965     30      554720.00
1965     31      556064.00
1965     32      556075.00
1965     33      555313.00
1965     34      555894.00
1965     35      556632.00
1965     36      558202.00
1965     37      559326.00
1965     38      559417.00
1965     39      559585.00
1965     40      559231.00
1965     41      558613.00
1965     42      558116.00
1965     43      557423.00
1965     44      556832.00
1965     45      556552.00
1965     46      556648.00
1965     47      557140.00
1965     48      557723.00
1965     49      558449.00
1965     50      559694.00
1965     51      559332.00
1965     52              .
1965     53              .
1965     54              .
1965     55              .
1966     12      505555.00
1966     13      507892.00
1966     14      510976.00
1966     15      513804.00
1966     16      513427.00
1966     17      512555.00
1966     18      512554.00
1966     19      514629.00
1966     20      518913.00
1966     21      520039.00
1966     22      526638.00
1966     23      531049.46
1966     24      533244.00
1966     25      541572.00
1966     26      549392.00
1966     27      553459.00
1966     28      555261.00
1966     29      557389.00
1966     30      558743.00
1966     31      558504.00
1966     32      557747.00
1966     33      558176.00
1966     34      559020.00
1966     35      560863.00
1966     36      561797.00
1966     37      562258.00
1966     38      562398.00
1966     39      562191.00
1966     40      561396.00
1966     41      560976.00
1966     42      560285.00
1966     43      559715.00
1966     44      559558.00
1966     45      559863.00
1966     46      560683.00
1966     47      561305.00
1966     48      562159.00
1966     49      563502.00
1966     50      563337.00
1966     51              .
1966     52              .
1966     53              .
1966     54              .
1966     55              .
1967     12      492176.00
1967     13      494598.00
1967     14      496272.00
1967     15      496508.00
1967     16      495469.00
1967     17      494604.00
1967     18      496191.00
1967     19      499682.00
1967     20      504520.00
1967     21      510825.00
1967     22      515747.80
1967     23      520005.00
1967     24      529232.00
1967     25      538171.00
1967     26      542327.00
1967     27      544057.00
1967     28      546118.00
1967     29      547804.00
1967     30      547343.00
1967     31      546544.00
1967     32      546949.00
1967     33      547593.00
1967     34      549358.00
1967     35      550567.00
1967     36      550594.00
1967     37      550463.00
1967     38      549996.00
1967     39      549137.00
1967     40      548692.00
1967     41      548258.00
1967     42      547650.00
1967     43      547640.00
1967     44      547975.00
1967     45      549157.00
1967     46      550253.00
1967     47      551540.00
1967     48      553496.00
1967     49      553692.00
1967     50              .
1967     51              .
1967     52              .
1967     53              .
1967     54              .
1967     55              .
1968     12      476087.00
1968     13      477757.00
1968     14      477927.00
1968     15      477253.00
1968     16      475594.00
1968     17      476255.00
1968     18      478865.00
1968     19      483514.00
1968     20      490323.00
1968     21      496373.89
1968     22      502277.00
1968     23      512494.00
1968     24      522239.00
1968     25      526792.00
1968     26      528816.00
1968     27      531211.00
1968     28      532757.00
1968     29      532465.00
1968     30      531471.00
1968     31      532520.00
1968     32      533290.00
1968     33      535195.00
1968     34      536209.00
1968     35      536468.00
1968     36      536057.00
1968     37      535547.00
1968     38      534640.00
1968     39      533986.00
1968     40      533424.00
1968     41      532998.00
1968     42      532713.00
1968     43      533145.00
1968     44      534488.00
1968     45      535909.00
1968     46      537502.00
1968     47      540068.00
1968     48      540594.00
1968     49              .
1968     50              .
1968     51              .
1968     52              .
1968     53              .
1968     54              .
1968     55              .
1969     12      446261.00
1969     13      446223.00
1969     14      445326.00
1969     15      443808.00
1969     16      444393.00
1969     17      445913.00
1969     18      450239.00
1969     19      456242.00
1969     20      463683.15
1969     21      471663.00
1969     22      482807.00
1969     23      492969.00
1969     24      498353.00
1969     25      500705.00
1969     26      503837.00
1969     27      505713.00
1969     28      505618.00
1969     29      505019.00
1969     30      505826.00
1969     31      506594.00
1969     32      508533.00
1969     33      509862.00
1969     34      510400.00
1969     35      510503.00
1969     36      509917.00
1969     37      509003.00
1969     38      508395.00
1969     39      507750.00
1969     40      507238.00
1969     41      507217.00
1969     42      507868.00
1969     43      509134.00
1969     44      510890.00
1969     45      512692.00
1969     46      515432.00
1969     47      516168.00
1969     48              .
1969     49              .
1969     50              .
1969     51              .
1969     52              .
1969     53              .
1969     54              .
1969     55              .
1970     12      397240.00
1970     13      396314.00
1970     14      394607.00
1970     15      395457.00
1970     16      397142.00
1970     17      401668.00
1970     18      406330.00
1970     19      412774.68
1970     20      422990.00
1970     21      435775.00
1970     22      446599.00
1970     23      452823.00
1970     24      456390.00
1970     25      460151.00
1970     26      462616.00
1970     27      463261.00
1970     28      463281.00
1970     29      464620.00
1970     30      465954.00
1970     31      468388.00
1970     32      470084.00
1970     33      470644.00
1970     34      470937.00
1970     35      470706.00
1970     36      469880.00
1970     37      469467.00
1970     38      468997.00
1970     39      468481.00
1970     40      468356.00
1970     41      468903.00
1970     42      470541.00
1970     43      472223.00
1970     44      474308.00
1970     45      477371.00
1970     46      478390.00
1970     47              .
1970     48              .
1970     49              .
