Germany, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR
1980     13     1967      0.00000
1980     14     1966      0.00005
1980     15     1965      0.00082
1980     16     1964      0.00376
1980     17     1963      0.01209
1980     18     1962      0.02916
1980     19     1961      0.05596
1980     20     1960      0.08095
1980     21     1959      0.09671
1980     22     1958      0.10648
1980     23     1957      0.11446
1980     24     1956      0.12032
1980     25     1955      0.12182
1980     26     1954      0.11787
1980     27     1953      0.11056
1980     28     1952      0.10226
1980     29     1951      0.09036
1980     30     1950      0.08026
1980     31     1949      0.06788
1980     32     1948      0.05692
1980     33     1947      0.04544
1980     34     1946      0.03705
1980     35     1945      0.02977
1980     36     1944      0.02233
1980     37     1943      0.01713
1980     38     1942      0.01325
1980     39     1941      0.00908
1980     40     1940      0.00673
1980     41     1939      0.00456
1980     42     1938      0.00318
1980     43     1937      0.00202
1980     44     1936      0.00118
1980     45     1935      0.00067
1980     46     1934      0.00038
1980     47     1933      0.00023
1980     48     1932      0.00013
1980     49     1931      0.00007
1980     50     1930      0.00004
1980     51     1929      0.00002
1980     52     1928      0.00001
1980     53     1927      0.00001
1980     54     1926      0.00000
1980     55+    1925-     0.00000
1981     12-    1969+     0.00000
1981     13     1968      0.00000
1981     14     1967      0.00004
1981     15     1966      0.00067
1981     16     1965      0.00335
1981     17     1964      0.01075
1981     18     1963      0.02589
1981     19     1962      0.05192
1981     20     1961      0.07574
1981     21     1960      0.09206
1981     22     1959      0.10382
1981     23     1958      0.11082
1981     24     1957      0.11575
1981     25     1956      0.11942
1981     26     1955      0.11731
1981     27     1954      0.10855
1981     28     1953      0.10062
1981     29     1952      0.09083
1981     30     1951      0.07947
1981     31     1950      0.06844
1981     32     1949      0.05808
1981     33     1948      0.04701
1981     34     1947      0.03740
1981     35     1946      0.03058
1981     36     1945      0.02338
1981     37     1944      0.01721
1981     38     1943      0.01277
1981     39     1942      0.00959
1981     40     1941      0.00664
1981     41     1940      0.00462
1981     42     1939      0.00306
1981     43     1938      0.00195
1981     44     1937      0.00111
1981     45     1936      0.00067
1981     46     1935      0.00035
1981     47     1934      0.00022
1981     48     1933      0.00012
1981     49     1932      0.00007
1981     50     1931      0.00004
1981     51     1930      0.00002
1981     52     1929      0.00001
1981     53     1928      0.00001
1981     54     1927      0.00000
1981     55+    1926-     0.00000
1982     12-    1970+     0.00000
1982     13     1969      0.00000
1982     14     1968      0.00004
1982     15     1967      0.00068
1982     16     1966      0.00300
1982     17     1965      0.00968
1982     18     1964      0.02419
1982     19     1963      0.04726
1982     20     1962      0.07179
1982     21     1961      0.08766
1982     22     1960      0.10064
1982     23     1959      0.10886
1982     24     1958      0.11444
1982     25     1957      0.11745
1982     26     1956      0.11603
1982     27     1955      0.10990
1982     28     1954      0.10048
1982     29     1953      0.09071
1982     30     1952      0.08068
1982     31     1951      0.06754
1982     32     1950      0.05767
1982     33     1949      0.04699
1982     34     1948      0.03795
1982     35     1947      0.03026
1982     36     1946      0.02357
1982     37     1945      0.01808
1982     38     1944      0.01303
1982     39     1943      0.00943
1982     40     1942      0.00686
1982     41     1941      0.00432
1982     42     1940      0.00295
1982     43     1939      0.00181
1982     44     1938      0.00107
1982     45     1937      0.00064
1982     46     1936      0.00029
1982     47     1935      0.00017
1982     48     1934      0.00010
1982     49     1933      0.00005
1982     50     1932      0.00003
1982     51     1931      0.00002
1982     52     1930      0.00001
1982     53     1929      0.00000
1982     54     1928      0.00000
1982     55+    1927-     0.00000
1983     12-    1971+     0.00000
1983     13     1970      0.00000
1983     14     1969      0.00004
1983     15     1968      0.00063
1983     16     1967      0.00244
1983     17     1966      0.00807
1983     18     1965      0.02031
1983     19     1964      0.04161
1983     20     1963      0.06369
1983     21     1962      0.07970
1983     22     1961      0.09250
1983     23     1960      0.10324
1983     24     1959      0.11005
1983     25     1958      0.11290
1983     26     1957      0.11191
1983     27     1956      0.10592
1983     28     1955      0.09778
1983     29     1954      0.08702
1983     30     1953      0.07740
1983     31     1952      0.06602
1983     32     1951      0.05505
1983     33     1950      0.04612
1983     34     1949      0.03705
1983     35     1948      0.02989
1983     36     1947      0.02286
1983     37     1946      0.01789
1983     38     1945      0.01324
1983     39     1944      0.00896
1983     40     1943      0.00644
1983     41     1942      0.00446
1983     42     1941      0.00277
1983     43     1940      0.00171
1983     44     1939      0.00099
1983     45     1938      0.00058
1983     46     1937      0.00027
1983     47     1936      0.00016
1983     48     1935      0.00009
1983     49     1934      0.00005
1983     50     1933      0.00003
1983     51     1932      0.00001
1983     52     1931      0.00001
1983     53     1930      0.00000
1983     54     1929      0.00000
1983     55+    1928-     0.00000
1984     12-    1972+     0.00000
1984     13     1971      0.00000
1984     14     1970      0.00004
1984     15     1969      0.00061
1984     16     1968      0.00249
1984     17     1967      0.00744
1984     18     1966      0.01795
1984     19     1965      0.03799
1984     20     1964      0.05792
1984     21     1963      0.07257
1984     22     1962      0.08572
1984     23     1961      0.09624
1984     24     1960      0.10429
1984     25     1959      0.10986
1984     26     1958      0.10986
1984     27     1957      0.10508
1984     28     1956      0.09774
1984     29     1955      0.08790
1984     30     1954      0.07692
1984     31     1953      0.06709
1984     32     1952      0.05542
1984     33     1951      0.04534
1984     34     1950      0.03734
1984     35     1949      0.03025
1984     36     1948      0.02370
1984     37     1947      0.01787
1984     38     1946      0.01317
1984     39     1945      0.00957
1984     40     1944      0.00631
1984     41     1943      0.00439
1984     42     1942      0.00271
1984     43     1941      0.00162
1984     44     1940      0.00091
1984     45     1939      0.00052
1984     46     1938      0.00023
1984     47     1937      0.00014
1984     48     1936      0.00008
1984     49     1935      0.00004
1984     50     1934      0.00002
1984     51     1933      0.00001
1984     52     1932      0.00001
1984     53     1931      0.00000
1984     54     1930      0.00000
1984     55+    1929-     0.00000
1985     12-    1973+     0.00000
1985     13     1972      0.00000
1985     14     1971      0.00005
1985     15     1970      0.00068
1985     16     1969      0.00249
1985     17     1968      0.00712
1985     18     1967      0.01708
1985     19     1966      0.03470
1985     20     1965      0.05329
1985     21     1964      0.06756
1985     22     1963      0.08019
1985     23     1962      0.09218
1985     24     1961      0.10154
1985     25     1960      0.10808
1985     26     1959      0.10975
1985     27     1958      0.10620
1985     28     1957      0.09837
1985     29     1956      0.08955
1985     30     1955      0.07966
1985     31     1954      0.06817
1985     32     1953      0.05704
1985     33     1952      0.04727
1985     34     1951      0.03811
1985     35     1950      0.03134
1985     36     1949      0.02433
1985     37     1948      0.01841
1985     38     1947      0.01327
1985     39     1946      0.00966
1985     40     1945      0.00678
1985     41     1944      0.00438
1985     42     1943      0.00284
1985     43     1942      0.00170
1985     44     1941      0.00094
1985     45     1940      0.00051
1985     46     1939      0.00022
1985     47     1938      0.00013
1985     48     1937      0.00007
1985     49     1936      0.00004
1985     50     1935      0.00002
1985     51     1934      0.00001
1985     52     1933      0.00001
1985     53     1932      0.00000
1985     54     1931      0.00000
1985     55+    1930-     0.00000
1986     12-    1974+     0.00000
1986     13     1973      0.00000
1986     14     1972      0.00004
1986     15     1971      0.00064
1986     16     1970      0.00249
1986     17     1969      0.00721
1986     18     1968      0.01638
1986     19     1967      0.03320
1986     20     1966      0.05105
1986     21     1965      0.06513
1986     22     1964      0.07841
1986     23     1963      0.09056
1986     24     1962      0.10114
1986     25     1961      0.11080
1986     26     1960      0.11296
1986     27     1959      0.11053
1986     28     1958      0.10479
1986     29     1957      0.09520
1986     30     1956      0.08546
1986     31     1955      0.07355
1986     32     1954      0.06162
1986     33     1953      0.05045
1986     34     1952      0.04069
1986     35     1951      0.03275
1986     36     1950      0.02568
1986     37     1949      0.01997
1986     38     1948      0.01447
1986     39     1947      0.01029
1986     40     1946      0.00738
1986     41     1945      0.00465
1986     42     1944      0.00301
1986     43     1943      0.00164
1986     44     1942      0.00102
1986     45     1941      0.00044
1986     46     1940      0.00020
1986     47     1939      0.00013
1986     48     1938      0.00007
1986     49     1937      0.00004
1986     50     1936      0.00002
1986     51     1935      0.00001
1986     52     1934      0.00001
1986     53     1933      0.00000
1986     54     1932      0.00000
1986     55+    1931-     0.00000
1987     12-    1975+     0.00000
1987     13     1974      0.00000
1987     14     1973      0.00005
1987     15     1972      0.00067
1987     16     1971      0.00259
1987     17     1970      0.00755
1987     18     1969      0.01659
1987     19     1968      0.03254
1987     20     1967      0.04922
1987     21     1966      0.06327
1987     22     1965      0.07603
1987     23     1964      0.08856
1987     24     1963      0.10052
1987     25     1962      0.10916
1987     26     1961      0.11258
1987     27     1960      0.11241
1987     28     1959      0.10727
1987     29     1958      0.09848
1987     30     1957      0.08819
1987     31     1956      0.07671
1987     32     1955      0.06513
1987     33     1954      0.05314
1987     34     1953      0.04387
1987     35     1952      0.03511
1987     36     1951      0.02698
1987     37     1950      0.02089
1987     38     1949      0.01530
1987     39     1948      0.01096
1987     40     1947      0.00759
1987     41     1946      0.00528
1987     42     1945      0.00327
1987     43     1944      0.00180
1987     44     1943      0.00091
1987     45     1942      0.00054
1987     46     1941      0.00023
1987     47     1940      0.00014
1987     48     1939      0.00008
1987     49     1938      0.00004
1987     50     1937      0.00002
1987     51     1936      0.00001
1987     52     1935      0.00001
1987     53     1934      0.00000
1987     54     1933      0.00000
1987     55+    1932-     0.00000
1988     12-    1976+     0.00000
1988     13     1975      0.00000
1988     14     1974      0.00006
1988     15     1973      0.00087
1988     16     1972      0.00297
1988     17     1971      0.00790
1988     18     1970      0.01740
1988     19     1969      0.03331
1988     20     1968      0.04868
1988     21     1967      0.06073
1988     22     1966      0.07384
1988     23     1965      0.08665
1988     24     1964      0.09903
1988     25     1963      0.10936
1988     26     1962      0.11560
1988     27     1961      0.11401
1988     28     1960      0.10956
1988     29     1959      0.10151
1988     30     1958      0.09292
1988     31     1957      0.08065
1988     32     1956      0.06881
1988     33     1955      0.05638
1988     34     1954      0.04603
1988     35     1953      0.03694
1988     36     1952      0.02851
1988     37     1951      0.02120
1988     38     1950      0.01621
1988     39     1949      0.01153
1988     40     1948      0.00806
1988     41     1947      0.00515
1988     42     1946      0.00344
1988     43     1945      0.00198
1988     44     1944      0.00100
1988     45     1943      0.00053
1988     46     1942      0.00023
1988     47     1941      0.00013
1988     48     1940      0.00007
1988     49     1939      0.00004
1988     50     1938      0.00002
1988     51     1937      0.00001
1988     52     1936      0.00001
1988     53     1935      0.00000
1988     54     1934      0.00000
1988     55+    1933-     0.00000
1989     12-    1977+     0.00000
1989     13     1976      0.00000
1989     14     1975      0.00005
1989     15     1974      0.00079
1989     16     1973      0.00295
1989     17     1972      0.00717
1989     18     1971      0.01473
1989     19     1970      0.02922
1989     20     1969      0.04444
1989     21     1968      0.05673
1989     22     1967      0.06662
1989     23     1966      0.07978
1989     24     1965      0.09338
1989     25     1964      0.10426
1989     26     1963      0.11256
1989     27     1962      0.11198
1989     28     1961      0.10846
1989     29     1960      0.10191
1989     30     1959      0.09197
1989     31     1958      0.08158
1989     32     1957      0.06867
1989     33     1956      0.05804
1989     34     1955      0.04655
1989     35     1954      0.03763
1989     36     1953      0.02988
1989     37     1952      0.02282
1989     38     1951      0.01668
1989     39     1950      0.01167
1989     40     1949      0.00852
1989     41     1948      0.00557
1989     42     1947      0.00332
1989     43     1946      0.00213
1989     44     1945      0.00120
1989     45     1944      0.00054
1989     46     1943      0.00026
1989     47     1942      0.00015
1989     48     1941      0.00008
1989     49     1940      0.00005
1989     50     1939      0.00002
1989     51     1938      0.00001
1989     52     1937      0.00001
1989     53     1936      0.00000
1989     54     1935      0.00000
1989     55+    1934-     0.00000
1990     12-    1978+     0.00000
1990     13     1977      0.00001
1990     14     1976      0.00037
1990     15     1975      0.00080
1990     16     1974      0.00330
1990     17     1973      0.00860
1990     18     1972      0.01898
1990     19     1971      0.03470
1990     20     1970      0.05082
1990     21     1969      0.06083
1990     22     1968      0.06899
1990     23     1967      0.07887
1990     24     1966      0.09154
1990     25     1965      0.10264
1990     26     1964      0.10983
1990     27     1963      0.11096
1990     28     1962      0.10935
1990     29     1961      0.10253
1990     30     1960      0.09383
1990     31     1959      0.08299
1990     32     1958      0.07125
1990     33     1957      0.05985
1990     34     1956      0.04877
1990     35     1955      0.03960
1990     36     1954      0.03028
1990     37     1953      0.02242
1990     38     1952      0.01736
1990     39     1951      0.01191
1990     40     1950      0.00889
1990     41     1949      0.00562
1990     42     1948      0.00358
1990     43     1947      0.00203
1990     44     1946      0.00124
1990     45     1945      0.00065
1990     46     1944      0.00027
1990     47     1943      0.00013
1990     48     1942      0.00010
1990     49     1941      0.00005
1990     50     1940      0.00001
1990     51     1939      0.00001
1990     52     1938      0.00000
1990     53     1937      0.00000
1990     54     1936      0.00000
1990     55+    1935-     0.00000
1991     12-    1979+     0.00000
1991     13     1978      0.00004
1991     14     1977      0.00015
1991     15     1976      0.00087
1991     16     1975      0.00346
1991     17     1974      0.00899
1991     18     1973      0.01903
1991     19     1972      0.03332
1991     20     1971      0.04638
1991     21     1970      0.05572
1991     22     1969      0.06144
1991     23     1968      0.06774
1991     24     1967      0.07615
1991     25     1966      0.08672
1991     26     1965      0.09622
1991     27     1964      0.10009
1991     28     1963      0.09950
1991     29     1962      0.09473
1991     30     1961      0.08856
1991     31     1960      0.07876
1991     32     1959      0.06784
1991     33     1958      0.05763
1991     34     1957      0.04712
1991     35     1956      0.03834
1991     36     1955      0.02996
1991     37     1954      0.02318
1991     38     1953      0.01676
1991     39     1952      0.01220
1991     40     1951      0.00843
1991     41     1950      0.00593
1991     42     1949      0.00350
1991     43     1948      0.00214
1991     44     1947      0.00112
1991     45     1946      0.00057
1991     46     1945      0.00030
1991     47     1944      0.00012
1991     48     1943      0.00007
1991     49     1942      0.00006
1991     50     1941      0.00003
1991     51     1940      0.00002
1991     52     1939      0.00001
1991     53     1938      0.00001
1991     54     1937      0.00000
1991     55+    1936-     0.00000
1992     12-    1980+     0.00000
1992     13     1979      0.00004
1992     14     1978      0.00020
1992     15     1977      0.00084
1992     16     1976      0.00336
1992     17     1975      0.00853
1992     18     1974      0.01840
1992     19     1973      0.03165
1992     20     1972      0.04320
1992     21     1971      0.05206
1992     22     1970      0.05920
1992     23     1969      0.06516
1992     24     1968      0.07214
1992     25     1967      0.08064
1992     26     1966      0.09028
1992     27     1965      0.09608
1992     28     1964      0.09744
1992     29     1963      0.09351
1992     30     1962      0.08768
1992     31     1961      0.07883
1992     32     1960      0.06922
1992     33     1959      0.05697
1992     34     1958      0.04849
1992     35     1957      0.03889
1992     36     1956      0.03074
1992     37     1955      0.02316
1992     38     1954      0.01738
1992     39     1953      0.01244
1992     40     1952      0.00900
1992     41     1951      0.00568
1992     42     1950      0.00370
1992     43     1949      0.00216
1992     44     1948      0.00118
1992     45     1947      0.00055
1992     46     1946      0.00027
1992     47     1945      0.00015
1992     48     1944      0.00007
1992     49     1943      0.00005
1992     50     1942      0.00004
1992     51     1941      0.00002
1992     52     1940      0.00001
1992     53     1939      0.00001
1992     54     1938      0.00000
1992     55+    1937-     0.00000
1993     12-    1981+     0.00000
1993     13     1980      0.00001
1993     14     1979      0.00020
1993     15     1978      0.00090
1993     16     1977      0.00287
1993     17     1976      0.00759
1993     18     1975      0.01623
1993     19     1974      0.02850
1993     20     1973      0.04100
1993     21     1972      0.04963
1993     22     1971      0.05607
1993     23     1970      0.06318
1993     24     1969      0.07031
1993     25     1968      0.07954
1993     26     1967      0.08719
1993     27     1966      0.09434
1993     28     1965      0.09749
1993     29     1964      0.09416
1993     30     1963      0.09036
1993     31     1962      0.08050
1993     32     1961      0.06884
1993     33     1960      0.05877
1993     34     1959      0.04867
1993     35     1958      0.03977
1993     36     1957      0.03113
1993     37     1956      0.02373
1993     38     1955      0.01724
1993     39     1954      0.01254
1993     40     1953      0.00876
1993     41     1952      0.00572
1993     42     1951      0.00355
1993     43     1950      0.00223
1993     44     1949      0.00112
1993     45     1948      0.00064
1993     46     1947      0.00025
1993     47     1946      0.00015
1993     48     1945      0.00005
1993     49     1944      0.00004
1993     50     1943      0.00003
1993     51     1942      0.00002
1993     52     1941      0.00001
1993     53     1940      0.00001
1993     54     1939      0.00000
1993     55+    1938-     0.00000
1994     12-    1982+     0.00000
1994     13     1981      0.00002
1994     14     1980      0.00015
1994     15     1979      0.00087
1994     16     1978      0.00293
1994     17     1977      0.00715
1994     18     1976      0.01426
1994     19     1975      0.02587
1994     20     1974      0.03780
1994     21     1973      0.04829
1994     22     1972      0.05499
1994     23     1971      0.06115
1994     24     1970      0.06801
1994     25     1969      0.07542
1994     26     1968      0.08275
1994     27     1967      0.08873
1994     28     1966      0.09324
1994     29     1965      0.09346
1994     30     1964      0.08905
1994     31     1963      0.07934
1994     32     1962      0.06920
1994     33     1961      0.05880
1994     34     1960      0.04875
1994     35     1959      0.03920
1994     36     1958      0.03123
1994     37     1957      0.02399
1994     38     1956      0.01777
1994     39     1955      0.01287
1994     40     1954      0.00901
1994     41     1953      0.00584
1994     42     1952      0.00375
1994     43     1951      0.00207
1994     44     1950      0.00126
1994     45     1949      0.00057
1994     46     1948      0.00032
1994     47     1947      0.00011
1994     48     1946      0.00005
1994     49     1945      0.00004
1994     50     1944      0.00003
1994     51     1943      0.00002
1994     52     1942      0.00001
1994     53     1941      0.00001
1994     54     1940      0.00000
1994     55+    1939-     0.00000
1995     12-    1983+     0.00000
1995     13     1982      0.00003
1995     14     1981      0.00015
1995     15     1980      0.00074
1995     16     1979      0.00282
1995     17     1978      0.00684
1995     18     1977      0.01346
1995     19     1976      0.02421
1995     20     1975      0.03573
1995     21     1974      0.04632
1995     22     1973      0.05523
1995     23     1972      0.06062
1995     24     1971      0.06718
1995     25     1970      0.07522
1995     26     1969      0.08268
1995     27     1968      0.08792
1995     28     1967      0.09292
1995     29     1966      0.09406
1995     30     1965      0.09029
1995     31     1964      0.08188
1995     32     1963      0.07206
1995     33     1962      0.06097
1995     34     1961      0.05048
1995     35     1960      0.04148
1995     36     1959      0.03253
1995     37     1958      0.02460
1995     38     1957      0.01866
1995     39     1956      0.01352
1995     40     1955      0.00908
1995     41     1954      0.00600
1995     42     1953      0.00371
1995     43     1952      0.00218
1995     44     1951      0.00113
1995     45     1950      0.00067
1995     46     1949      0.00025
1995     47     1948      0.00011
1995     48     1947      0.00004
1995     49     1946      0.00003
1995     50     1945      0.00003
1995     51     1944      0.00002
1995     52     1943      0.00001
1995     53     1942      0.00001
1995     54     1941      0.00000
1995     55+    1940-     0.00000
1996     12-    1984+     0.00000
1996     13     1983      0.00003
1996     14     1982      0.00021
1996     15     1981      0.00086
1996     16     1980      0.00294
1996     17     1979      0.00701
1996     18     1978      0.01392
1996     19     1977      0.02445
1996     20     1976      0.03591
1996     21     1975      0.04753
1996     22     1974      0.05763
1996     23     1973      0.06590
1996     24     1972      0.07144
1996     25     1971      0.07867
1996     26     1970      0.08738
1996     27     1969      0.09231
1996     28     1968      0.09632
1996     29     1967      0.09843
1996     30     1966      0.09561
1996     31     1965      0.08858
1996     32     1964      0.07766
1996     33     1963      0.06560
1996     34     1962      0.05397
1996     35     1961      0.04413
1996     36     1960      0.03537
1996     37     1959      0.02657
1996     38     1958      0.01991
1996     39     1957      0.01439
1996     40     1956      0.01023
1996     41     1955      0.00646
1996     42     1954      0.00402
1996     43     1953      0.00221
1996     44     1952      0.00127
1996     45     1951      0.00057
1996     46     1950      0.00027
1996     47     1949      0.00013
1996     48     1948      0.00004
1996     49     1947      0.00003
1996     50     1946      0.00002
1996     51     1945      0.00001
1996     52     1944      0.00001
1996     53     1943      0.00000
1996     54     1942      0.00000
1996     55+    1941-     0.00000
1997     12-    1985+     0.00000
1997     13     1984      0.00002
1997     14     1983      0.00016
1997     15     1982      0.00078
1997     16     1981      0.00269
1997     17     1980      0.00703
1997     18     1979      0.01407
1997     19     1978      0.02460
1997     20     1977      0.03528
1997     21     1976      0.04628
1997     22     1975      0.05771
1997     23     1974      0.06587
1997     24     1973      0.07438
1997     25     1972      0.08157
1997     26     1971      0.08838
1997     27     1970      0.09553
1997     28     1969      0.09974
1997     29     1968      0.10075
1997     30     1967      0.09954
1997     31     1966      0.09363
1997     32     1965      0.08320
1997     33     1964      0.06996
1997     34     1963      0.05844
1997     35     1962      0.04815
1997     36     1961      0.03817
1997     37     1960      0.02924
1997     38     1959      0.02166
1997     39     1958      0.01587
1997     40     1957      0.01086
1997     41     1956      0.00725
1997     42     1955      0.00440
1997     43     1954      0.00257
1997     44     1953      0.00124
1997     45     1952      0.00066
1997     46     1951      0.00026
1997     47     1950      0.00018
1997     48     1949      0.00006
1997     49     1948      0.00002
1997     50     1947      0.00003
1997     51     1946      0.00002
1997     52     1945      0.00002
1997     53     1944      0.00001
1997     54     1943      0.00000
1997     55+    1942-     0.00000
1998     12-    1986+     0.00000
1998     13     1985      0.00000
1998     14     1984      0.00007
1998     15     1983      0.00092
1998     16     1982      0.00270
1998     17     1981      0.00685
1998     18     1980      0.01417
1998     19     1979      0.02466
1998     20     1978      0.03594
1998     21     1977      0.04588
1998     22     1976      0.05499
1998     23     1975      0.06487
1998     24     1974      0.07259
1998     25     1973      0.08131
1998     26     1972      0.08705
1998     27     1971      0.09213
1998     28     1970      0.09623
1998     29     1969      0.09898
1998     30     1968      0.09766
1998     31     1967      0.09172
1998     32     1966      0.08297
1998     33     1965      0.07197
1998     34     1964      0.05979
1998     35     1963      0.04921
1998     36     1962      0.03900
1998     37     1961      0.02982
1998     38     1960      0.02210
1998     39     1959      0.01586
1998     40     1958      0.01129
1998     41     1957      0.00733
1998     42     1956      0.00443
1998     43     1955      0.00252
1998     44     1954      0.00136
1998     45     1953      0.00070
1998     46     1952      0.00027
1998     47     1951      0.00012
1998     48     1950      0.00009
1998     49     1949      0.00003
1998     50     1948      0.00003
1998     51     1947      0.00002
1998     52     1946      0.00001
1998     53     1945      0.00001
1998     54     1944      0.00000
1998     55+    1943-     0.00000
1999     12-    1987+     0.00000
1999     13     1986      0.00000
1999     14     1985      0.00006
1999     15     1984      0.00091
1999     16     1983      0.00284
1999     17     1982      0.00691
1999     18     1981      0.01411
1999     19     1980      0.02454
1999     20     1979      0.03565
1999     21     1978      0.04519
1999     22     1977      0.05484
1999     23     1976      0.06268
1999     24     1975      0.07123
1999     25     1974      0.08068
1999     26     1973      0.08867
1999     27     1972      0.09176
1999     28     1971      0.09575
1999     29     1970      0.09851
1999     30     1969      0.09682
1999     31     1968      0.09223
1999     32     1967      0.08451
1999     33     1966      0.07319
1999     34     1965      0.06251
1999     35     1964      0.05099
1999     36     1963      0.04061
1999     37     1962      0.03064
1999     38     1961      0.02262
1999     39     1960      0.01688
1999     40     1959      0.01172
1999     41     1958      0.00758
1999     42     1957      0.00493
1999     43     1956      0.00275
1999     44     1955      0.00137
1999     45     1954      0.00060
1999     46     1953      0.00029
1999     47     1952      0.00010
1999     48     1951      0.00009
1999     49     1950      0.00005
1999     50     1949      0.00002
1999     51     1948      0.00002
1999     52     1947      0.00001
1999     53     1946      0.00001
1999     54     1945      0.00000
1999     55+    1944-     0.00000
2000     12-    1988+     0.00000
2000     13     1987      0.00000
2000     14     1986      0.00014
2000     15     1985      0.00093
2000     16     1984      0.00287
2000     17     1983      0.00709
2000     18     1982      0.01419
2000     19     1981      0.02533
2000     20     1980      0.03581
2000     21     1979      0.04575
2000     22     1978      0.05434
2000     23     1977      0.06271
2000     24     1976      0.07013
2000     25     1975      0.08048
2000     26     1974      0.08860
2000     27     1973      0.09382
2000     28     1972      0.09699
2000     29     1971      0.09862
2000     30     1970      0.09809
2000     31     1969      0.09325
2000     32     1968      0.08616
2000     33     1967      0.07596
2000     34     1966      0.06527
2000     35     1965      0.05357
2000     36     1964      0.04238
2000     37     1963      0.03247
2000     38     1962      0.02431
2000     39     1961      0.01795
2000     40     1960      0.01272
2000     41     1959      0.00810
2000     42     1958      0.00494
2000     43     1957      0.00301
2000     44     1956      0.00149
2000     45     1955      0.00069
2000     46     1954      0.00032
2000     47     1953      0.00010
2000     48     1952      0.00006
2000     49     1951      0.00003
2000     50     1950      0.00003
2000     51     1949      0.00001
2000     52     1948      0.00000
2000     53     1947      0.00000
2000     54     1946      0.00000
2000     55+    1945-     0.00000
2001     12-    1989+     0.00000
2001     13     1988      0.00000
2001     14     1987      0.00021
2001     15     1986      0.00101
2001     16     1985      0.00319
2001     17     1984      0.00763
2001     18     1983      0.01433
2001     19     1982      0.02506
2001     20     1981      0.03483
2001     21     1980      0.04417
2001     22     1979      0.05257
2001     23     1978      0.06007
2001     24     1977      0.06771
2001     25     1976      0.07580
2001     26     1975      0.08397
2001     27     1974      0.08973
2001     28     1973      0.09364
2001     29     1972      0.09580
2001     30     1971      0.09506
2001     31     1970      0.09090
2001     32     1969      0.08435
2001     33     1968      0.07521
2001     34     1967      0.06532
2001     35     1966      0.05416
2001     36     1965      0.04368
2001     37     1964      0.03333
2001     38     1963      0.02506
2001     39     1962      0.01788
2001     40     1961      0.01272
2001     41     1960      0.00832
2001     42     1959      0.00492
2001     43     1958      0.00296
2001     44     1957      0.00147
2001     45     1956      0.00079
2001     46     1955      0.00034
2001     47     1954      0.00016
2001     48     1953      0.00003
2001     49     1952      0.00002
2001     50     1951      0.00002
2001     51     1950      0.00002
2001     52     1949      0.00002
2001     53     1948      0.00001
2001     54     1947      0.00000
2001     55+    1946-     0.00000
2002     12-    1990+     0.00000
2002     13     1989      0.00000
2002     14     1988      0.00021
2002     15     1987      0.00100
2002     16     1986      0.00323
2002     17     1985      0.00781
2002     18     1984      0.01390
2002     19     1983      0.02354
2002     20     1982      0.03278
2002     21     1981      0.04242
2002     22     1980      0.04969
2002     23     1979      0.05824
2002     24     1978      0.06551
2002     25     1977      0.07363
2002     26     1976      0.08093
2002     27     1975      0.08762
2002     28     1974      0.09283
2002     29     1973      0.09612
2002     30     1972      0.09482
2002     31     1971      0.09207
2002     32     1970      0.08470
2002     33     1969      0.07663
2002     34     1968      0.06657
2002     35     1967      0.05680
2002     36     1966      0.04568
2002     37     1965      0.03559
2002     38     1964      0.02586
2002     39     1963      0.01895
2002     40     1962      0.01348
2002     41     1961      0.00883
2002     42     1960      0.00530
2002     43     1959      0.00304
2002     44     1958      0.00171
2002     45     1957      0.00081
2002     46     1956      0.00032
2002     47     1955      0.00014
2002     48     1954      0.00006
2002     49     1953      0.00004
2002     50     1952      0.00001
2002     51     1951      0.00001
2002     52     1950      0.00001
2002     53     1949      0.00000
2002     54     1948      0.00000
2002     55+    1947-     0.00000
2003     12-    1991+     0.00000
2003     13     1990      0.00000
2003     14     1989      0.00018
2003     15     1988      0.00087
2003     16     1987      0.00301
2003     17     1986      0.00721
2003     18     1985      0.01339
2003     19     1984      0.02254
2003     20     1983      0.03116
2003     21     1982      0.03990
2003     22     1981      0.04876
2003     23     1980      0.05554
2003     24     1979      0.06325
2003     25     1978      0.07261
2003     26     1977      0.08035
2003     27     1976      0.08648
2003     28     1975      0.09217
2003     29     1974      0.09570
2003     30     1973      0.09606
2003     31     1972      0.09295
2003     32     1971      0.08599
2003     33     1970      0.07837
2003     34     1969      0.06807
2003     35     1968      0.05900
2003     36     1967      0.04782
2003     37     1966      0.03696
2003     38     1965      0.02756
2003     39     1964      0.02009
2003     40     1963      0.01393
2003     41     1962      0.00917
2003     42     1961      0.00551
2003     43     1960      0.00327
2003     44     1959      0.00166
2003     45     1958      0.00080
2003     46     1957      0.00038
2003     47     1956      0.00017
2003     48     1955      0.00007
2003     49     1954      0.00004
2003     50     1953      0.00001
2003     51     1952      0.00001
2003     52     1951      0.00001
2003     53     1950      0.00000
2003     54     1949      0.00000
2003     55+    1948-     0.00000
2004     12-    1992+     0.00000
2004     13     1991      0.00000
2004     14     1990      0.00019
2004     15     1989      0.00084
2004     16     1988      0.00283
2004     17     1987      0.00659
2004     18     1986      0.01252
2004     19     1985      0.02140
