East Germany, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1992     12-          .           .           .           .           .           .
1992     13           .           .           .           .           .           .
1992     14           .           .           .           .           .           .
1992     15           .           .           .           .           .           .
1992     16     0.00925     0.00883     0.00041     0.00000     0.00000     0.00000
1992     17     0.01491     0.01397     0.00092     0.00002     0.00000     0.00000
1992     18     0.02450     0.02203     0.00224     0.00022     0.00000     0.00002
1992     19     0.03363     0.02835     0.00476     0.00050     0.00002     0.00000
1992     20     0.04003     0.03094     0.00784     0.00112     0.00012     0.00000
1992     21     0.04359     0.03075     0.01033     0.00210     0.00033     0.00008
1992     22     0.04978     0.03363     0.01209     0.00326     0.00063     0.00017
1992     23     0.06000     0.03847     0.01531     0.00465     0.00115     0.00043
1992     24     0.07087     0.04328     0.01918     0.00614     0.00170     0.00058
1992     25           .           .           .           .           .           .
1992     26           .           .           .           .           .           .
1992     27           .           .           .           .           .           .
1992     28           .           .           .           .           .           .
1992     29           .           .           .           .           .           .
1992     30           .           .           .           .           .           .
1992     31           .           .           .           .           .           .
1992     32           .           .           .           .           .           .
1992     33           .           .           .           .           .           .
1992     34           .           .           .           .           .           .
1992     35           .           .           .           .           .           .
1992     36           .           .           .           .           .           .
1992     37           .           .           .           .           .           .
1992     38           .           .           .           .           .           .
1992     39           .           .           .           .           .           .
1992     40           .           .           .           .           .           .
1992     41           .           .           .           .           .           .
1992     42           .           .           .           .           .           .
1992     43           .           .           .           .           .           .
1992     44           .           .           .           .           .           .
1992     45           .           .           .           .           .           .
1992     46           .           .           .           .           .           .
1992     47           .           .           .           .           .           .
1992     48           .           .           .           .           .           .
1992     49           .           .           .           .           .           .
1992     50           .           .           .           .           .           .
1992     51           .           .           .           .           .           .
1992     52           .           .           .           .           .           .
1992     53           .           .           .           .           .           .
1992     54           .           .           .           .           .           .
1992     55+          .           .           .           .           .           .
1993     12-          .           .           .           .           .           .
1993     13           .           .           .           .           .           .
1993     14           .           .           .           .           .           .
1993     15     0.00453     0.00450     0.00003     0.00000     0.00000     0.00000
1993     16     0.00800     0.00757     0.00043     0.00000     0.00000     0.00000
1993     17     0.01447     0.01332     0.00110     0.00004     0.00001     0.00000
1993     18     0.02233     0.01956     0.00248     0.00023     0.00005     0.00000
1993     19     0.03040     0.02513     0.00482     0.00039     0.00005     0.00000
1993     20     0.03634     0.02779     0.00726     0.00111     0.00015     0.00003
1993     21     0.04129     0.02860     0.01007     0.00219     0.00037     0.00007
1993     22     0.04946     0.03188     0.01324     0.00339     0.00076     0.00019
1993     23     0.05899     0.03626     0.01594     0.00517     0.00127     0.00035
1993     24           .           .           .           .           .           .
1993     25           .           .           .           .           .           .
1993     26           .           .           .           .           .           .
1993     27           .           .           .           .           .           .
1993     28           .           .           .           .           .           .
1993     29           .           .           .           .           .           .
1993     30           .           .           .           .           .           .
1993     31           .           .           .           .           .           .
1993     32           .           .           .           .           .           .
1993     33           .           .           .           .           .           .
1993     34           .           .           .           .           .           .
1993     35           .           .           .           .           .           .
1993     36           .           .           .           .           .           .
1993     37           .           .           .           .           .           .
1993     38           .           .           .           .           .           .
1993     39           .           .           .           .           .           .
1993     40           .           .           .           .           .           .
1993     41           .           .           .           .           .           .
1993     42           .           .           .           .           .           .
1993     43           .           .           .           .           .           .
1993     44           .           .           .           .           .           .
1993     45           .           .           .           .           .           .
1993     46           .           .           .           .           .           .
1993     47           .           .           .           .           .           .
1993     48           .           .           .           .           .           .
1993     49           .           .           .           .           .           .
1993     50           .           .           .           .           .           .
1993     51           .           .           .           .           .           .
1993     52           .           .           .           .           .           .
1993     53           .           .           .           .           .           .
1993     54           .           .           .           .           .           .
1993     55+          .           .           .           .           .           .
1994     12-          .           .           .           .           .           .
1994     13           .           .           .           .           .           .
1994     14     0.00147     0.00147     0.00000     0.00000     0.00000     0.00000
1994     15     0.00340     0.00339     0.00001     0.00000     0.00000     0.00000
1994     16     0.00796     0.00766     0.00030     0.00000     0.00000     0.00000
1994     17     0.01347     0.01275     0.00070     0.00001     0.00000     0.00000
1994     18     0.02186     0.01950     0.00219     0.00016     0.00000     0.00000
1994     19     0.02956     0.02477     0.00438     0.00040     0.00002     0.00000
1994     20     0.03531     0.02659     0.00735     0.00122     0.00012     0.00003
1994     21     0.04324     0.02917     0.01110     0.00251     0.00043     0.00004
1994     22     0.04985     0.03146     0.01314     0.00421     0.00093     0.00011
1994     23           .           .           .           .           .           .
1994     24           .           .           .           .           .           .
1994     25           .           .           .           .           .           .
1994     26           .           .           .           .           .           .
1994     27           .           .           .           .           .           .
1994     28           .           .           .           .           .           .
1994     29           .           .           .           .           .           .
1994     30           .           .           .           .           .           .
1994     31           .           .           .           .           .           .
1994     32           .           .           .           .           .           .
1994     33           .           .           .           .           .           .
1994     34           .           .           .           .           .           .
1994     35           .           .           .           .           .           .
1994     36           .           .           .           .           .           .
1994     37           .           .           .           .           .           .
1994     38           .           .           .           .           .           .
1994     39           .           .           .           .           .           .
1994     40           .           .           .           .           .           .
1994     41           .           .           .           .           .           .
1994     42           .           .           .           .           .           .
1994     43           .           .           .           .           .           .
1994     44           .           .           .           .           .           .
1994     45           .           .           .           .           .           .
1994     46           .           .           .           .           .           .
1994     47           .           .           .           .           .           .
1994     48           .           .           .           .           .           .
1994     49           .           .           .           .           .           .
1994     50           .           .           .           .           .           .
1994     51           .           .           .           .           .           .
1994     52           .           .           .           .           .           .
1994     53           .           .           .           .           .           .
1994     54           .           .           .           .           .           .
1994     55+          .           .           .           .           .           .
1995     12-          .           .           .           .           .           .
1995     13     0.00020     0.00020     0.00000     0.00000     0.00000     0.00000
1995     14     0.00086     0.00086     0.00000     0.00000     0.00000     0.00000
1995     15     0.00305     0.00302     0.00002     0.00000     0.00000     0.00000
1995     16     0.00715     0.00692     0.00023     0.00000     0.00000     0.00000
1995     17     0.01307     0.01239     0.00067     0.00001     0.00000     0.00000
1995     18     0.02171     0.01944     0.00212     0.00015     0.00000     0.00000
1995     19     0.02936     0.02405     0.00480     0.00048     0.00003     0.00000
1995     20     0.03761     0.02768     0.00834     0.00139     0.00018     0.00002
1995     21     0.04347     0.02867     0.01149     0.00273     0.00052     0.00006
1995     22           .           .           .           .           .           .
1995     23           .           .           .           .           .           .
1995     24           .           .           .           .           .           .
1995     25           .           .           .           .           .           .
1995     26           .           .           .           .           .           .
1995     27           .           .           .           .           .           .
1995     28           .           .           .           .           .           .
1995     29           .           .           .           .           .           .
1995     30           .           .           .           .           .           .
1995     31           .           .           .           .           .           .
1995     32           .           .           .           .           .           .
1995     33           .           .           .           .           .           .
1995     34           .           .           .           .           .           .
1995     35           .           .           .           .           .           .
1995     36           .           .           .           .           .           .
1995     37           .           .           .           .           .           .
1995     38           .           .           .           .           .           .
1995     39           .           .           .           .           .           .
1995     40           .           .           .           .           .           .
1995     41           .           .           .           .           .           .
1995     42           .           .           .           .           .           .
1995     43           .           .           .           .           .           .
1995     44           .           .           .           .           .           .
1995     45           .           .           .           .           .           .
1995     46           .           .           .           .           .           .
1995     47           .           .           .           .           .           .
1995     48           .           .           .           .           .           .
1995     49           .           .           .           .           .           .
1995     50           .           .           .           .           .           .
1995     51           .           .           .           .           .           .
1995     52           .           .           .           .           .           .
1995     53           .           .           .           .           .           .
1995     54           .           .           .           .           .           .
1995     55+          .           .           .           .           .           .
1996     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     13     0.00012     0.00012     0.00000     0.00000     0.00000     0.00000
1996     14     0.00092     0.00092     0.00000     0.00000     0.00000     0.00000
1996     15     0.00291     0.00289     0.00002     0.00000     0.00000     0.00000
1996     16     0.00627     0.00609     0.00018     0.00000     0.00000     0.00000
1996     17     0.01174     0.01108     0.00065     0.00002     0.00000     0.00000
1996     18     0.01978     0.01746     0.00207     0.00025     0.00000     0.00000
1996     19     0.03013     0.02428     0.00507     0.00068     0.00009     0.00000
1996     20     0.03627     0.02599     0.00851     0.00149     0.00025     0.00002
1996     21           .           .           .           .           .           .
1996     22           .           .           .           .           .           .
1996     23           .           .           .           .           .           .
1996     24           .           .           .           .           .           .
1996     25           .           .           .           .           .           .
1996     26           .           .           .           .           .           .
1996     27           .           .           .           .           .           .
1996     28           .           .           .           .           .           .
1996     29           .           .           .           .           .           .
1996     30           .           .           .           .           .           .
1996     31           .           .           .           .           .           .
1996     32           .           .           .           .           .           .
1996     33           .           .           .           .           .           .
1996     34           .           .           .           .           .           .
1996     35           .           .           .           .           .           .
1996     36           .           .           .           .           .           .
1996     37           .           .           .           .           .           .
1996     38           .           .           .           .           .           .
1996     39           .           .           .           .           .           .
1996     40           .           .           .           .           .           .
1996     41           .           .           .           .           .           .
1996     42           .           .           .           .           .           .
1996     43           .           .           .           .           .           .
1996     44           .           .           .           .           .           .
1996     45           .           .           .           .           .           .
1996     46           .           .           .           .           .           .
1996     47           .           .           .           .           .           .
1996     48           .           .           .           .           .           .
1996     49           .           .           .           .           .           .
1996     50           .           .           .           .           .           .
1996     51           .           .           .           .           .           .
1996     52           .           .           .           .           .           .
1996     53           .           .           .           .           .           .
1996     54           .           .           .           .           .           .
1996     55+          .           .           .           .           .           .
1997     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     13     0.00008     0.00008     0.00000     0.00000     0.00000     0.00000
1997     14     0.00078     0.00078     0.00000     0.00000     0.00000     0.00000
1997     15     0.00235     0.00234     0.00001     0.00000     0.00000     0.00000
1997     16     0.00613     0.00590     0.00023     0.00000     0.00000     0.00000
1997     17     0.01211     0.01135     0.00074     0.00001     0.00000     0.00000
1997     18     0.02025     0.01760     0.00230     0.00034     0.00001     0.00000
1997     19     0.02791     0.02216     0.00500     0.00065     0.00010     0.00000
1997     20           .           .           .           .           .           .
1997     21           .           .           .           .           .           .
1997     22           .           .           .           .           .           .
1997     23           .           .           .           .           .           .
1997     24           .           .           .           .           .           .
1997     25           .           .           .           .           .           .
1997     26           .           .           .           .           .           .
1997     27           .           .           .           .           .           .
1997     28           .           .           .           .           .           .
1997     29           .           .           .           .           .           .
1997     30           .           .           .           .           .           .
1997     31           .           .           .           .           .           .
1997     32           .           .           .           .           .           .
1997     33           .           .           .           .           .           .
1997     34           .           .           .           .           .           .
1997     35           .           .           .           .           .           .
1997     36           .           .           .           .           .           .
1997     37           .           .           .           .           .           .
1997     38           .           .           .           .           .           .
1997     39           .           .           .           .           .           .
1997     40           .           .           .           .           .           .
1997     41           .           .           .           .           .           .
1997     42           .           .           .           .           .           .
1997     43           .           .           .           .           .           .
1997     44           .           .           .           .           .           .
1997     45           .           .           .           .           .           .
1997     46           .           .           .           .           .           .
1997     47           .           .           .           .           .           .
1997     48           .           .           .           .           .           .
1997     49           .           .           .           .           .           .
1997     50           .           .           .           .           .           .
1997     51           .           .           .           .           .           .
1997     52           .           .           .           .           .           .
1997     53           .           .           .           .           .           .
1997     54           .           .           .           .           .           .
1997     55+          .           .           .           .           .           .
1998     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1998     13     0.00010     0.00009     0.00001     0.00000     0.00000     0.00000
1998     14     0.00086     0.00085     0.00001     0.00000     0.00000     0.00000
1998     15     0.00268     0.00267     0.00001     0.00000     0.00000     0.00000
1998     16     0.00634     0.00615     0.00019     0.00000     0.00000     0.00000
1998     17     0.01221     0.01119     0.00100     0.00002     0.00000     0.00000
1998     18     0.01951     0.01635     0.00281     0.00035     0.00001     0.00000
1998     19           .           .           .           .           .           .
1998     20           .           .           .           .           .           .
1998     21           .           .           .           .           .           .
1998     22           .           .           .           .           .           .
1998     23           .           .           .           .           .           .
1998     24           .           .           .           .           .           .
1998     25           .           .           .           .           .           .
1998     26           .           .           .           .           .           .
1998     27           .           .           .           .           .           .
1998     28           .           .           .           .           .           .
1998     29           .           .           .           .           .           .
1998     30           .           .           .           .           .           .
1998     31           .           .           .           .           .           .
1998     32           .           .           .           .           .           .
1998     33           .           .           .           .           .           .
1998     34           .           .           .           .           .           .
1998     35           .           .           .           .           .           .
1998     36           .           .           .           .           .           .
1998     37           .           .           .           .           .           .
1998     38           .           .           .           .           .           .
1998     39           .           .           .           .           .           .
1998     40           .           .           .           .           .           .
1998     41           .           .           .           .           .           .
1998     42           .           .           .           .           .           .
1998     43           .           .           .           .           .           .
1998     44           .           .           .           .           .           .
1998     45           .           .           .           .           .           .
1998     46           .           .           .           .           .           .
1998     47           .           .           .           .           .           .
1998     48           .           .           .           .           .           .
1998     49           .           .           .           .           .           .
1998     50           .           .           .           .           .           .
1998     51           .           .           .           .           .           .
1998     52           .           .           .           .           .           .
1998     53           .           .           .           .           .           .
1998     54           .           .           .           .           .           .
1998     55+          .           .           .           .           .           .
1999     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1999     13     0.00009     0.00009     0.00000     0.00000     0.00000     0.00000
1999     14     0.00084     0.00084     0.00000     0.00000     0.00000     0.00000
1999     15     0.00255     0.00253     0.00002     0.00000     0.00000     0.00000
1999     16     0.00649     0.00623     0.00025     0.00000     0.00000     0.00000
1999     17     0.01147     0.01052     0.00087     0.00008     0.00000     0.00000
1999     18           .           .           .           .           .           .
1999     19           .           .           .           .           .           .
1999     20           .           .           .           .           .           .
1999     21           .           .           .           .           .           .
1999     22           .           .           .           .           .           .
1999     23           .           .           .           .           .           .
1999     24           .           .           .           .           .           .
1999     25           .           .           .           .           .           .
1999     26           .           .           .           .           .           .
1999     27           .           .           .           .           .           .
1999     28           .           .           .           .           .           .
1999     29           .           .           .           .           .           .
1999     30           .           .           .           .           .           .
1999     31           .           .           .           .           .           .
1999     32           .           .           .           .           .           .
1999     33           .           .           .           .           .           .
1999     34           .           .           .           .           .           .
1999     35           .           .           .           .           .           .
1999     36           .           .           .           .           .           .
1999     37           .           .           .           .           .           .
1999     38           .           .           .           .           .           .
1999     39           .           .           .           .           .           .
1999     40           .           .           .           .           .           .
1999     41           .           .           .           .           .           .
1999     42           .           .           .           .           .           .
1999     43           .           .           .           .           .           .
1999     44           .           .           .           .           .           .
1999     45           .           .           .           .           .           .
1999     46           .           .           .           .           .           .
1999     47           .           .           .           .           .           .
1999     48           .           .           .           .           .           .
1999     49           .           .           .           .           .           .
1999     50           .           .           .           .           .           .
1999     51           .           .           .           .           .           .
1999     52           .           .           .           .           .           .
1999     53           .           .           .           .           .           .
1999     54           .           .           .           .           .           .
1999     55+          .           .           .           .           .           .
2000     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2000     13     0.00011     0.00011     0.00000     0.00000     0.00000     0.00000
2000     14     0.00078     0.00078     0.00000     0.00000     0.00000     0.00000
2000     15     0.00258     0.00249     0.00009     0.00000     0.00000     0.00000
2000     16     0.00562     0.00534     0.00028     0.00001     0.00000     0.00000
2000     17           .           .           .           .           .           .
2000     18           .           .           .           .           .           .
2000     19           .           .           .           .           .           .
2000     20           .           .           .           .           .           .
2000     21           .           .           .           .           .           .
2000     22           .           .           .           .           .           .
2000     23           .           .           .           .           .           .
2000     24           .           .           .           .           .           .
2000     25           .           .           .           .           .           .
2000     26           .           .           .           .           .           .
2000     27           .           .           .           .           .           .
2000     28           .           .           .           .           .           .
2000     29           .           .           .           .           .           .
2000     30           .           .           .           .           .           .
2000     31           .           .           .           .           .           .
2000     32           .           .           .           .           .           .
2000     33           .           .           .           .           .           .
2000     34           .           .           .           .           .           .
2000     35           .           .           .           .           .           .
2000     36           .           .           .           .           .           .
2000     37           .           .           .           .           .           .
2000     38           .           .           .           .           .           .
2000     39           .           .           .           .           .           .
2000     40           .           .           .           .           .           .
2000     41           .           .           .           .           .           .
2000     42           .           .           .           .           .           .
2000     43           .           .           .           .           .           .
2000     44           .           .           .           .           .           .
2000     45           .           .           .           .           .           .
2000     46           .           .           .           .           .           .
2000     47           .           .           .           .           .           .
2000     48           .           .           .           .           .           .
2000     49           .           .           .           .           .           .
2000     50           .           .           .           .           .           .
2000     51           .           .           .           .           .           .
2000     52           .           .           .           .           .           .
2000     53           .           .           .           .           .           .
2000     54           .           .           .           .           .           .
2000     55+          .           .           .           .           .           .
2001     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2001     13     0.00007     0.00007     0.00000     0.00000     0.00000     0.00000
2001     14     0.00086     0.00086     0.00000     0.00000     0.00000     0.00000
2001     15     0.00267     0.00264     0.00003     0.00000     0.00000     0.00000
2001     16           .           .           .           .           .           .
2001     17           .           .           .           .           .           .
2001     18           .           .           .           .           .           .
2001     19           .           .           .           .           .           .
2001     20           .           .           .           .           .           .
2001     21           .           .           .           .           .           .
2001     22           .           .           .           .           .           .
2001     23           .           .           .           .           .           .
2001     24           .           .           .           .           .           .
2001     25           .           .           .           .           .           .
2001     26           .           .           .           .           .           .
2001     27           .           .           .           .           .           .
2001     28           .           .           .           .           .           .
2001     29           .           .           .           .           .           .
2001     30           .           .           .           .           .           .
2001     31           .           .           .           .           .           .
2001     32           .           .           .           .           .           .
2001     33           .           .           .           .           .           .
2001     34           .           .           .           .           .           .
2001     35           .           .           .           .           .           .
2001     36           .           .           .           .           .           .
2001     37           .           .           .           .           .           .
2001     38           .           .           .           .           .           .
2001     39           .           .           .           .           .           .
2001     40           .           .           .           .           .           .
2001     41           .           .           .           .           .           .
2001     42           .           .           .           .           .           .
2001     43           .           .           .           .           .           .
2001     44           .           .           .           .           .           .
2001     45           .           .           .           .           .           .
2001     46           .           .           .           .           .           .
2001     47           .           .           .           .           .           .
2001     48           .           .           .           .           .           .
2001     49           .           .           .           .           .           .
2001     50           .           .           .           .           .           .
2001     51           .           .           .           .           .           .
2001     52           .           .           .           .           .           .
2001     53           .           .           .           .           .           .
2001     54           .           .           .           .           .           .
2001     55+          .           .           .           .           .           .
2002     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2002     13     0.00013     0.00013     0.00000     0.00000     0.00000     0.00000
2002     14     0.00090     0.00090     0.00000     0.00000     0.00000     0.00000
2002     15           .           .           .           .           .           .
2002     16           .           .           .           .           .           .
2002     17           .           .           .           .           .           .
2002     18           .           .           .           .           .           .
2002     19           .           .           .           .           .           .
2002     20           .           .           .           .           .           .
2002     21           .           .           .           .           .           .
2002     22           .           .           .           .           .           .
2002     23           .           .           .           .           .           .
2002     24           .           .           .           .           .           .
2002     25           .           .           .           .           .           .
2002     26           .           .           .           .           .           .
2002     27           .           .           .           .           .           .
2002     28           .           .           .           .           .           .
2002     29           .           .           .           .           .           .
2002     30           .           .           .           .           .           .
2002     31           .           .           .           .           .           .
2002     32           .           .           .           .           .           .
2002     33           .           .           .           .           .           .
2002     34           .           .           .           .           .           .
2002     35           .           .           .           .           .           .
2002     36           .           .           .           .           .           .
2002     37           .           .           .           .           .           .
2002     38           .           .           .           .           .           .
2002     39           .           .           .           .           .           .
2002     40           .           .           .           .           .           .
2002     41           .           .           .           .           .           .
2002     42           .           .           .           .           .           .
2002     43           .           .           .           .           .           .
2002     44           .           .           .           .           .           .
2002     45           .           .           .           .           .           .
2002     46           .           .           .           .           .           .
2002     47           .           .           .           .           .           .
2002     48           .           .           .           .           .           .
2002     49           .           .           .           .           .           .
2002     50           .           .           .           .           .           .
2002     51           .           .           .           .           .           .
2002     52           .           .           .           .           .           .
2002     53           .           .           .           .           .           .
2002     54           .           .           .           .           .           .
2002     55+          .           .           .           .           .           .
2003     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2003     13     0.00008     0.00008     0.00000     0.00000     0.00000     0.00000
2003     14           .           .           .           .           .           .
2003     15           .           .           .           .           .           .
2003     16           .           .           .           .           .           .
2003     17           .           .           .           .           .           .
2003     18           .           .           .           .           .           .
2003     19           .           .           .           .           .           .
2003     20           .           .           .           .           .           .
2003     21           .           .           .           .           .           .
2003     22           .           .           .           .           .           .
2003     23           .           .           .           .           .           .
2003     24           .           .           .           .           .           .
2003     25           .           .           .           .           .           .
2003     26           .           .           .           .           .           .
2003     27           .           .           .           .           .           .
2003     28           .           .           .           .           .           .
2003     29           .           .           .           .           .           .
2003     30           .           .           .           .           .           .
2003     31           .           .           .           .           .           .
2003     32           .           .           .           .           .           .
2003     33           .           .           .           .           .           .
2003     34           .           .           .           .           .           .
2003     35           .           .           .           .           .           .
2003     36           .           .           .           .           .           .
2003     37           .           .           .           .           .           .
2003     38           .           .           .           .           .           .
2003     39           .           .           .           .           .           .
2003     40           .           .           .           .           .           .
2003     41           .           .           .           .           .           .
2003     42           .           .           .           .           .           .
2003     43           .           .           .           .           .           .
2003     44           .           .           .           .           .           .
2003     45           .           .           .           .           .           .
2003     46           .           .           .           .           .           .
2003     47           .           .           .           .           .           .
2003     48           .           .           .           .           .           .
2003     49           .           .           .           .           .           .
2003     50           .           .           .           .           .           .
2003     51           .           .           .           .           .           .
2003     52           .           .           .           .           .           .
2003     53           .           .           .           .           .           .
2003     54           .           .           .           .           .           .
2003     55+          .           .           .           .           .           .
2004     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2004     13           .           .           .           .           .           .
2004     14           .           .           .           .           .           .
2004     15           .           .           .           .           .           .
2004     16           .           .           .           .           .           .
2004     17           .           .           .           .           .           .
2004     18           .           .           .           .           .           .
2004     19           .           .           .           .           .           .
