West Germany, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR
1980     13     1967      0.00003
1980     14     1966      0.00012
1980     15     1965      0.00073
1980     16     1964      0.00357
1980     17     1963      0.01073
1980     18     1962      0.02265
1980     19     1961      0.03915
1980     20     1960      0.05603
1980     21     1959      0.06963
1980     22     1958      0.08190
1980     23     1957      0.09383
1980     24     1956      0.10493
1980     25     1955      0.11144
1980     26     1954      0.11279
1980     27     1953      0.11011
1980     28     1952      0.10526
1980     29     1951      0.09499
1980     30     1950      0.08607
1980     31     1949      0.07289
1980     32     1948      0.06096
1980     33     1947      0.04901
1980     34     1946      0.03953
1980     35     1945      0.03269
1980     36     1944      0.02473
1980     37     1943      0.01914
1980     38     1942      0.01473
1980     39     1941      0.01009
1980     40     1940      0.00753
1980     41     1939      0.00502
1980     42     1938      0.00349
1980     43     1937      0.00223
1980     44     1936      0.00131
1980     45     1935      0.00076
1980     46     1934      0.00041
1980     47     1933      0.00025
1980     48     1932      0.00009
1980     49     1931      0.00007
1980     50     1930      0.00005
1980     51     1929      0.00004
1980     52     1928      0.00002
1980     53     1927      0.00001
1980     54     1926      0.00000
1980     55+    1925-     0.00000
1981     12-    1969+     0.00000
1981     13     1968      0.00004
1981     14     1967      0.00008
1981     15     1966      0.00057
1981     16     1965      0.00309
1981     17     1964      0.00941
1981     18     1963      0.02025
1981     19     1962      0.03654
1981     20     1961      0.05142
1981     21     1960      0.06707
1981     22     1959      0.08072
1981     23     1958      0.09168
1981     24     1957      0.10173
1981     25     1956      0.11032
1981     26     1955      0.11285
1981     27     1954      0.10850
1981     28     1953      0.10412
1981     29     1952      0.09698
1981     30     1951      0.08566
1981     31     1950      0.07484
1981     32     1949      0.06325
1981     33     1948      0.05096
1981     34     1947      0.04077
1981     35     1946      0.03286
1981     36     1945      0.02598
1981     37     1944      0.01922
1981     38     1943      0.01445
1981     39     1942      0.01067
1981     40     1941      0.00753
1981     41     1940      0.00520
1981     42     1939      0.00339
1981     43     1938      0.00218
1981     44     1937      0.00120
1981     45     1936      0.00077
1981     46     1935      0.00042
1981     47     1934      0.00017
1981     48     1933      0.00015
1981     49     1932      0.00009
1981     50     1931      0.00005
1981     51     1930      0.00003
1981     52     1929      0.00002
1981     53     1928      0.00001
1981     54     1927      0.00000
1981     55+    1926-     0.00000
1982     12-    1970+     0.00000
1982     13     1969      0.00003
1982     14     1968      0.00009
1982     15     1967      0.00059
1982     16     1966      0.00268
1982     17     1965      0.00809
1982     18     1964      0.01824
1982     19     1963      0.03185
1982     20     1962      0.04756
1982     21     1961      0.06193
1982     22     1960      0.07725
1982     23     1959      0.08903
1982     24     1958      0.10021
1982     25     1957      0.10806
1982     26     1956      0.11179
1982     27     1955      0.11003
1982     28     1954      0.10368
1982     29     1953      0.09604
1982     30     1952      0.08707
1982     31     1951      0.07393
1982     32     1950      0.06327
1982     33     1949      0.05101
1982     34     1948      0.04100
1982     35     1947      0.03305
1982     36     1946      0.02522
1982     37     1945      0.01994
1982     38     1944      0.01452
1982     39     1943      0.01064
1982     40     1942      0.00773
1982     41     1941      0.00484
1982     42     1940      0.00334
1982     43     1939      0.00204
1982     44     1938      0.00124
1982     45     1937      0.00070
1982     46     1936      0.00032
1982     47     1935      0.00018
1982     48     1934      0.00010
1982     49     1933      0.00010
1982     50     1932      0.00006
1982     51     1931      0.00003
1982     52     1930      0.00002
1982     53     1929      0.00001
1982     54     1928      0.00000
1982     55+    1927-     0.00000
1983     12-    1971+     0.00000
1983     13     1970      0.00001
1983     14     1969      0.00010
1983     15     1968      0.00054
1983     16     1967      0.00214
1983     17     1966      0.00658
1983     18     1965      0.01440
1983     19     1964      0.02685
1983     20     1963      0.04038
1983     21     1962      0.05464
1983     22     1961      0.06894
1983     23     1960      0.08352
1983     24     1959      0.09451
1983     25     1958      0.10320
1983     26     1957      0.10723
1983     27     1956      0.10583
1983     28     1955      0.10120
1983     29     1954      0.09184
1983     30     1953      0.08370
1983     31     1952      0.07227
1983     32     1951      0.06051
1983     33     1950      0.05080
1983     34     1949      0.04056
1983     35     1948      0.03250
1983     36     1947      0.02496
1983     37     1946      0.01929
1983     38     1945      0.01462
1983     39     1944      0.01009
1983     40     1943      0.00727
1983     41     1942      0.00503
1983     42     1941      0.00316
1983     43     1940      0.00195
1983     44     1939      0.00110
1983     45     1938      0.00065
1983     46     1937      0.00032
1983     47     1936      0.00018
1983     48     1935      0.00008
1983     49     1934      0.00004
1983     50     1933      0.00005
1983     51     1932      0.00004
1983     52     1931      0.00002
1983     53     1930      0.00001
1983     54     1929      0.00000
1983     55+    1928-     0.00000
1984     12-    1972+     0.00000
1984     13     1971      0.00002
1984     14     1970      0.00011
1984     15     1969      0.00054
1984     16     1968      0.00207
1984     17     1967      0.00577
1984     18     1966      0.01227
1984     19     1965      0.02363
1984     20     1964      0.03576
1984     21     1963      0.04748
1984     22     1962      0.06192
1984     23     1961      0.07588
1984     24     1960      0.08944
1984     25     1959      0.10032
1984     26     1958      0.10555
1984     27     1957      0.10545
1984     28     1956      0.10118
1984     29     1955      0.09377
1984     30     1954      0.08297
1984     31     1953      0.07389
1984     32     1952      0.06140
1984     33     1951      0.05038
1984     34     1950      0.04161
1984     35     1949      0.03342
1984     36     1948      0.02594
1984     37     1947      0.01950
1984     38     1946      0.01419
1984     39     1945      0.01061
1984     40     1944      0.00711
1984     41     1943      0.00499
1984     42     1942      0.00305
1984     43     1941      0.00182
1984     44     1940      0.00103
1984     45     1939      0.00057
1984     46     1938      0.00030
1984     47     1937      0.00017
1984     48     1936      0.00006
1984     49     1935      0.00005
1984     50     1934      0.00003
1984     51     1933      0.00002
1984     52     1932      0.00001
1984     53     1931      0.00001
1984     54     1930      0.00000
1984     55+    1929-     0.00000
1985     12-    1973+     0.00000
1985     13     1972      0.00003
1985     14     1971      0.00012
1985     15     1970      0.00058
1985     16     1969      0.00210
1985     17     1968      0.00556
1985     18     1967      0.01171
1985     19     1966      0.02133
1985     20     1965      0.03239
1985     21     1964      0.04379
1985     22     1963      0.05648
1985     23     1962      0.07170
1985     24     1961      0.08543
1985     25     1960      0.09737
1985     26     1959      0.10416
1985     27     1958      0.10536
1985     28     1957      0.10132
1985     29     1956      0.09518
1985     30     1955      0.08638
1985     31     1954      0.07461
1985     32     1953      0.06321
1985     33     1952      0.05238
1985     34     1951      0.04250
1985     35     1950      0.03512
1985     36     1949      0.02681
1985     37     1948      0.02008
1985     38     1947      0.01456
1985     39     1946      0.01050
1985     40     1945      0.00761
1985     41     1944      0.00495
1985     42     1943      0.00326
1985     43     1942      0.00191
1985     44     1941      0.00104
1985     45     1940      0.00058
1985     46     1939      0.00028
1985     47     1938      0.00014
1985     48     1937      0.00006
1985     49     1936      0.00004
1985     50     1935      0.00003
1985     51     1934      0.00003
1985     52     1933      0.00002
1985     53     1932      0.00001
1985     54     1931      0.00000
1985     55+    1930-     0.00000
1986     12-    1974+     0.00000
1986     13     1973      0.00004
1986     14     1972      0.00013
1986     15     1971      0.00056
1986     16     1970      0.00221
1986     17     1969      0.00595
1986     18     1968      0.01165
1986     19     1967      0.02044
1986     20     1966      0.03175
1986     21     1965      0.04296
1986     22     1964      0.05651
1986     23     1963      0.07091
1986     24     1962      0.08591
1986     25     1961      0.10127
1986     26     1960      0.10896
1986     27     1959      0.11168
1986     28     1958      0.10941
1986     29     1957      0.10185
1986     30     1956      0.09344
1986     31     1955      0.08168
1986     32     1954      0.06875
1986     33     1953      0.05686
1986     34     1952      0.04575
1986     35     1951      0.03710
1986     36     1950      0.02896
1986     37     1949      0.02215
1986     38     1948      0.01597
1986     39     1947      0.01143
1986     40     1946      0.00809
1986     41     1945      0.00523
1986     42     1944      0.00343
1986     43     1943      0.00185
1986     44     1942      0.00113
1986     45     1941      0.00050
1986     46     1940      0.00029
1986     47     1939      0.00013
1986     48     1938      0.00006
1986     49     1937      0.00006
1986     50     1936      0.00003
1986     51     1935      0.00002
1986     52     1934      0.00001
1986     53     1933      0.00000
1986     54     1932      0.00000
1986     55+    1931-     0.00000
1987     12-    1975+     0.00000
1987     13     1974      0.00002
1987     14     1973      0.00013
1987     15     1972      0.00059
1987     16     1971      0.00243
1987     17     1970      0.00655
1987     18     1969      0.01259
1987     19     1968      0.02116
1987     20     1967      0.03102
1987     21     1966      0.04222
1987     22     1965      0.05472
1987     23     1964      0.06868
1987     24     1963      0.08327
1987     25     1962      0.09791
1987     26     1961      0.10740
1987     27     1960      0.11207
1987     28     1959      0.11117
1987     29     1958      0.10462
1987     30     1957      0.09516
1987     31     1956      0.08442
1987     32     1955      0.07239
1987     33     1954      0.05959
1987     34     1953      0.04930
1987     35     1952      0.03932
1987     36     1951      0.03045
1987     37     1950      0.02341
1987     38     1949      0.01691
1987     39     1948      0.01210
1987     40     1947      0.00842
1987     41     1946      0.00576
1987     42     1945      0.00370
1987     43     1944      0.00204
1987     44     1943      0.00104
1987     45     1942      0.00061
1987     46     1941      0.00030
1987     47     1940      0.00016
1987     48     1939      0.00007
1987     49     1938      0.00004
1987     50     1937      0.00003
1987     51     1936      0.00002
1987     52     1935      0.00001
1987     53     1934      0.00001
1987     54     1933      0.00000
1987     55+    1932-     0.00000
1988     12-    1976+     0.00000
1988     13     1975      0.00003
1988     14     1974      0.00018
1988     15     1973      0.00079
1988     16     1972      0.00281
1988     17     1971      0.00725
1988     18     1970      0.01420
1988     19     1969      0.02333
1988     20     1968      0.03240
1988     21     1967      0.04151
1988     22     1966      0.05455
1988     23     1965      0.06821
1988     24     1964      0.08398
1988     25     1963      0.09898
1988     26     1962      0.11121
1988     27     1961      0.11529
1988     28     1960      0.11495
1988     29     1959      0.10902
1988     30     1958      0.10163
1988     31     1957      0.08922
1988     32     1956      0.07734
1988     33     1955      0.06379
1988     34     1954      0.05217
1988     35     1953      0.04224
1988     36     1952      0.03239
1988     37     1951      0.02413
1988     38     1950      0.01839
1988     39     1949      0.01299
1988     40     1948      0.00893
1988     41     1947      0.00569
1988     42     1946      0.00379
1988     43     1945      0.00225
1988     44     1944      0.00114
1988     45     1943      0.00062
1988     46     1942      0.00031
1988     47     1941      0.00012
1988     48     1940      0.00007
1988     49     1939      0.00005
1988     50     1938      0.00003
1988     51     1937      0.00002
1988     52     1936      0.00001
1988     53     1935      0.00001
1988     54     1934      0.00000
1988     55+    1933-     0.00000
1989     12-    1977+     0.00000
1989     13     1976      0.00003
1989     14     1975      0.00016
1989     15     1974      0.00084
1989     16     1973      0.00332
1989     17     1972      0.00779
1989     18     1971      0.01471
1989     19     1970      0.02574
1989     20     1969      0.03435
1989     21     1968      0.04226
1989     22     1967      0.05094
1989     23     1966      0.06449
1989     24     1965      0.07946
1989     25     1964      0.09362
1989     26     1963      0.10660
1989     27     1962      0.11095
1989     28     1961      0.11156
1989     29     1960      0.10793
1989     30     1959      0.09974
1989     31     1958      0.08880
1989     32     1957      0.07574
1989     33     1956      0.06496
1989     34     1955      0.05251
1989     35     1954      0.04228
1989     36     1953      0.03370
1989     37     1952      0.02575
1989     38     1951      0.01874
1989     39     1950      0.01293
1989     40     1949      0.00937
1989     41     1948      0.00609
1989     42     1947      0.00362
1989     43     1946      0.00226
1989     44     1945      0.00133
1989     45     1944      0.00064
1989     46     1943      0.00029
1989     47     1942      0.00013
1989     48     1941      0.00009
1989     49     1940      0.00006
1989     50     1939      0.00004
1989     51     1938      0.00003
1989     52     1937      0.00002
1989     53     1936      0.00001
1989     54     1935      0.00000
1989     55+    1934-     0.00000
1990     12-    1978+     0.00000
1990     13     1977      0.00001
1990     14     1976      0.00032
1990     15     1975      0.00075
1990     16     1974      0.00317
1990     17     1973      0.00805
1990     18     1972      0.01637
1990     19     1971      0.02699
1990     20     1970      0.03732
1990     21     1969      0.04543
1990     22     1968      0.05364
1990     23     1967      0.06424
1990     24     1966      0.07965
1990     25     1965      0.09554
1990     26     1964      0.10840
1990     27     1963      0.11519
1990     28     1962      0.11755
1990     29     1961      0.11353
1990     30     1960      0.10537
1990     31     1959      0.09415
1990     32     1958      0.08155
1990     33     1957      0.06846
1990     34     1956      0.05628
1990     35     1955      0.04607
1990     36     1954      0.03523
1990     37     1953      0.02603
1990     38     1952      0.01989
1990     39     1951      0.01379
1990     40     1950      0.01016
1990     41     1949      0.00637
1990     42     1948      0.00396
1990     43     1947      0.00227
1990     44     1946      0.00132
1990     45     1945      0.00075
1990     46     1944      0.00032
1990     47     1943      0.00016
1990     48     1942      0.00012
1990     49     1941      0.00006
1990     50     1940      0.00001
1990     51     1939      0.00001
1990     52     1938      0.00000
1990     53     1937      0.00000
1990     54     1936      0.00000
1990     55+    1935-     0.00000
1991     12-    1979+     0.00000
1991     13     1978      0.00001
1991     14     1977      0.00047
1991     15     1976      0.00076
1991     16     1975      0.00319
1991     17     1974      0.00834
1991     18     1973      0.01782
1991     19     1972      0.02872
1991     20     1971      0.03891
1991     21     1970      0.04735
1991     22     1969      0.05409
1991     23     1968      0.06228
1991     24     1967      0.07308
1991     25     1966      0.08778
1991     26     1965      0.10203
1991     27     1964      0.11055
1991     28     1963      0.11333
1991     29     1962      0.10983
1991     30     1961      0.10412
1991     31     1960      0.09280
1991     32     1959      0.08052
1991     33     1958      0.06814
1991     34     1957      0.05583
1991     35     1956      0.04551
1991     36     1955      0.03566
1991     37     1954      0.02755
1991     38     1953      0.01981
1991     39     1952      0.01431
1991     40     1951      0.00979
1991     41     1950      0.00680
1991     42     1949      0.00396
1991     43     1948      0.00238
1991     44     1947      0.00122
1991     45     1946      0.00060
1991     46     1945      0.00031
1991     47     1944      0.00014
1991     48     1943      0.00008
1991     49     1942      0.00007
1991     50     1941      0.00001
1991     51     1940      0.00001
1991     52     1939      0.00000
1991     53     1938      0.00000
1991     54     1937      0.00000
1991     55+    1936-     0.00000
1992     12-    1980+     0.00000
1992     13     1979      0.00001
1992     14     1978      0.00045
1992     15     1977      0.00083
1992     16     1976      0.00335
1992     17     1975      0.00853
1992     18     1974      0.01778
1992     19     1973      0.03042
1992     20     1972      0.04044
1992     21     1971      0.04787
1992     22     1970      0.05583
1992     23     1969      0.06242
1992     24     1968      0.07105
1992     25     1967      0.08263
1992     26     1966      0.09606
1992     27     1965      0.10562
1992     28     1964      0.10992
1992     29     1963      0.10787
1992     30     1962      0.10250
1992     31     1961      0.09297
1992     32     1960      0.08155
1992     33     1959      0.06734
1992     34     1958      0.05708
1992     35     1957      0.04574
1992     36     1956      0.03640
1992     37     1955      0.02750
1992     38     1954      0.02051
1992     39     1953      0.01465
1992     40     1952      0.01054
1992     41     1951      0.00666
1992     42     1950      0.00430
1992     43     1949      0.00243
1992     44     1948      0.00131
1992     45     1947      0.00062
1992     46     1946      0.00030
1992     47     1945      0.00018
1992     48     1944      0.00008
1992     49     1943      0.00004
1992     50     1942      0.00001
1992     51     1941      0.00001
1992     52     1940      0.00000
1992     53     1939      0.00000
1992     54     1938      0.00000
1992     55+    1937-     0.00000
1993     12-    1981+     0.00000
1993     13     1980      0.00000
1993     14     1979      0.00029
1993     15     1978      0.00086
1993     16     1977      0.00289
1993     17     1976      0.00766
1993     18     1975      0.01654
1993     19     1974      0.02880
1993     20     1973      0.04091
1993     21     1972      0.04816
1993     22     1971      0.05414
1993     23     1970      0.06212
1993     24     1969      0.07023
1993     25     1968      0.08123
1993     26     1967      0.09187
1993     27     1966      0.10265
1993     28     1965      0.10872
1993     29     1964      0.10727
1993     30     1963      0.10488
1993     31     1962      0.09417
1993     32     1961      0.08102
1993     33     1960      0.06925
1993     34     1959      0.05730
1993     35     1958      0.04652
1993     36     1957      0.03646
1993     37     1956      0.02810
1993     38     1955      0.02037
1993     39     1954      0.01480
1993     40     1953      0.01030
1993     41     1952      0.00662
1993     42     1951      0.00410
1993     43     1950      0.00258
1993     44     1949      0.00125
1993     45     1948      0.00072
1993     46     1947      0.00029
1993     47     1946      0.00017
1993     48     1945      0.00005
1993     49     1944      0.00005
1993     50     1943      0.00001
1993     51     1942      0.00000
1993     52     1941      0.00000
1993     53     1940      0.00000
1993     54     1939      0.00000
1993     55+    1938-     0.00000
1994     12-    1982+     0.00000
1994     13     1981      0.00000
1994     14     1980      0.00024
1994     15     1979      0.00086
1994     16     1978      0.00293
1994     17     1977      0.00726
1994     18     1976      0.01475
1994     19     1975      0.02648
1994     20     1974      0.03827
1994     21     1973      0.04805
1994     22     1972      0.05379
1994     23     1971      0.06029
1994     24     1970      0.06798
1994     25     1969      0.07645
1994     26     1968      0.08571
1994     27     1967      0.09463
1994     28     1966      0.10192
1994     29     1965      0.10496
1994     30     1964      0.10164
1994     31     1963      0.09174
1994     32     1962      0.08071
1994     33     1961      0.06893
1994     34     1960      0.05700
1994     35     1959      0.04599
1994     36     1958      0.03642
1994     37     1957      0.02783
1994     38     1956      0.02064
1994     39     1955      0.01509
1994     40     1954      0.01039
1994     41     1953      0.00676
1994     42     1952      0.00425
1994     43     1951      0.00239
1994     44     1950      0.00141
1994     45     1949      0.00063
1994     46     1948      0.00035
1994     47     1947      0.00011
1994     48     1946      0.00005
1994     49     1945      0.00004
1994     50     1944      0.00000
1994     51     1943      0.00000
1994     52     1942      0.00000
1994     53     1941      0.00000
1994     54     1940      0.00000
1994     55+    1939-     0.00000
1995     12-    1983+     0.00000
1995     13     1982      0.00000
1995     14     1981      0.00024
1995     15     1980      0.00066
1995     16     1979      0.00275
1995     17     1978      0.00694
1995     18     1977      0.01397
1995     19     1976      0.02483
1995     20     1975      0.03634
1995     21     1974      0.04620
1995     22     1973      0.05450
1995     23     1972      0.05953
1995     24     1971      0.06593
1995     25     1970      0.07561
1995     26     1969      0.08443
1995     27     1968      0.09181
1995     28     1967      0.09918
1995     29     1966      0.10303
1995     30     1965      0.10104
1995     31     1964      0.09303
1995     32     1963      0.08260
1995     33     1962      0.07074
1995     34     1961      0.05887
1995     35     1960      0.04819
1995     36     1959      0.03765
1995     37     1958      0.02828
1995     38     1957      0.02145
1995     39     1956      0.01562
1995     40     1955      0.01055
1995     41     1954      0.00692
1995     42     1953      0.00424
1995     43     1952      0.00247
1995     44     1951      0.00126
1995     45     1950      0.00073
1995     46     1949      0.00027
1995     47     1948      0.00013
1995     48     1947      0.00005
1995     49     1946      0.00003
1995     50     1945      0.00000
1995     51     1944      0.00000
1995     52     1943      0.00000
1995     53     1942      0.00000
1995     54     1941      0.00000
1995     55+    1940-     0.00000
1996     12-    1984+     0.00000
1996     13     1983      0.00000
1996     14     1982      0.00024
1996     15     1981      0.00074
1996     16     1980      0.00273
1996     17     1979      0.00708
1996     18     1978      0.01435
1996     19     1977      0.02545
1996     20     1976      0.03680
1996     21     1975      0.04797
1996     22     1974      0.05715
1996     23     1973      0.06479
1996     24     1972      0.07005
1996     25     1971      0.07790
1996     26     1970      0.08842
1996     27     1969      0.09470
1996     28     1968      0.10102
1996     29     1967      0.10499
1996     30     1966      0.10472
1996     31     1965      0.09866
1996     32     1964      0.08768
1996     33     1963      0.07498
1996     34     1962      0.06207
1996     35     1961      0.05072
1996     36     1960      0.04062
1996     37     1959      0.03047
1996     38     1958      0.02277
1996     39     1957      0.01636
1996     40     1956      0.01155
1996     41     1955      0.00732
1996     42     1954      0.00455
1996     43     1953      0.00254
1996     44     1952      0.00142
1996     45     1951      0.00063
1996     46     1950      0.00032
1996     47     1949      0.00014
1996     48     1948      0.00005
1996     49     1947      0.00004
1996     50     1946      0.00001
1996     51     1945      0.00000
1996     52     1944      0.00000
1996     53     1943      0.00000
1996     54     1942      0.00000
1996     55+    1941-     0.00000
1997     12-    1985+     0.00000
1997     13     1984      0.00000
1997     14     1983      0.00025
1997     15     1982      0.00073
1997     16     1981      0.00253
1997     17     1980      0.00686
1997     18     1979      0.01449
1997     19     1978      0.02530
1997     20     1977      0.03644
1997     21     1976      0.04638
1997     22     1975      0.05791
1997     23     1974      0.06504
1997     24     1973      0.07312
1997     25     1972      0.08022
1997     26     1971      0.08800
1997     27     1970      0.09712
1997     28     1969      0.10293
1997     29     1968      0.10608
1997     30     1967      0.10709
1997     31     1966      0.10238
1997     32     1965      0.09253
1997     33     1964      0.07866
1997     34     1963      0.06618
1997     35     1962      0.05492
1997     36     1961      0.04343
1997     37     1960      0.03338
1997     38     1959      0.02456
1997     39     1958      0.01798
1997     40     1957      0.01228
1997     41     1956      0.00823
1997     42     1955      0.00502
1997     43     1954      0.00289
1997     44     1953      0.00140
1997     45     1952      0.00073
1997     46     1951      0.00031
1997     47     1950      0.00020
1997     48     1949      0.00008
1997     49     1948      0.00003
1997     50     1947      0.00000
1997     51     1946      0.00000
1997     52     1945      0.00000
1997     53     1944      0.00000
1997     54     1943      0.00000
1997     55+    1942-     0.00000
1998     12-    1986+     0.00000
1998     13     1985      0.00000
1998     14     1984      0.00025
1998     15     1983      0.00072
1998     16     1982      0.00253
1998     17     1981      0.00666
1998     18     1980      0.01422
1998     19     1979      0.02520
1998     20     1978      0.03663
1998     21     1977      0.04625
1998     22     1976      0.05494
1998     23     1975      0.06456
1998     24     1974      0.07105
1998     25     1973      0.07992
1998     26     1972      0.08582
1998     27     1971      0.09230
1998     28     1970      0.09866
1998     29     1969      0.10284
1998     30     1968      0.10298
1998     31     1967      0.09841
1998     32     1966      0.09060
1998     33     1965      0.07950
1998     34     1964      0.06666
1998     35     1963      0.05539
1998     36     1962      0.04417
1998     37     1961      0.03370
1998     38     1960      0.02499
1998     39     1959      0.01785
1998     40     1958      0.01264
1998     41     1957      0.00817
1998     42     1956      0.00496
1998     43     1955      0.00285
1998     44     1954      0.00152
1998     45     1953      0.00077
1998     46     1952      0.00029
1998     47     1951      0.00014
1998     48     1950      0.00011
1998     49     1949      0.00003
1998     50     1948      0.00001
1998     51     1947      0.00000
1998     52     1946      0.00000
1998     53     1945      0.00000
1998     54     1944      0.00000
1998     55+    1943-     0.00000
1999     12-    1987+     0.00000
1999     13     1986      0.00000
1999     14     1985      0.00021
1999     15     1984      0.00070
1999     16     1983      0.00262
1999     17     1982      0.00661
1999     18     1981      0.01394
1999     19     1980      0.02444
1999     20     1979      0.03571
1999     21     1978      0.04492
1999     22     1977      0.05471
1999     23     1976      0.06209
1999     24     1975      0.07031
1999     25     1974      0.07917
1999     26     1973      0.08665
1999     27     1972      0.09097
1999     28     1971      0.09682
1999     29     1970      0.10123
1999     30     1969      0.10110
1999     31     1968      0.09767
1999     32     1967      0.09076
1999     33     1966      0.07969
1999     34     1965      0.06868
1999     35     1964      0.05652
1999     36     1963      0.04530
1999     37     1962      0.03425
1999     38     1961      0.02525
1999     39     1960      0.01885
1999     40     1959      0.01300
1999     41     1958      0.00834
1999     42     1957      0.00546
1999     43     1956      0.00302
1999     44     1955      0.00151
1999     45     1954      0.00066
1999     46     1953      0.00034
1999     47     1952      0.00011
1999     48     1951      0.00010
1999     49     1950      0.00005
1999     50     1949      0.00001
1999     51     1948      0.00000
1999     52     1947      0.00000
1999     53     1946      0.00000
1999     54     1945      0.00000
1999     55+    1944-     0.00000
2000     12-    1988+     0.00000
2000     13     1987      0.00000
2000     14     1986      0.00009
2000     15     1985      0.00078
2000     16     1984      0.00261
2000     17     1983      0.00698
2000     18     1982      0.01384
2000     19     1981      0.02513
2000     20     1980      0.03577
2000     21     1979      0.04547
2000     22     1978      0.05408
2000     23     1977      0.06233
2000     24     1976      0.06896
2000     25     1975      0.07908
2000     26     1974      0.08691
2000     27     1973      0.09254
2000     28     1972      0.09712
2000     29     1971      0.09990
2000     30     1970      0.10125
2000     31     1969      0.09734
2000     32     1968      0.09119
2000     33     1967      0.08137
2000     34     1966      0.07078
2000     35     1965      0.05818
2000     36     1964      0.04665
2000     37     1963      0.03572
2000     38     1962      0.02706
2000     39     1961      0.01990
2000     40     1960      0.01402
2000     41     1959      0.00894
2000     42     1958      0.00533
2000     43     1957      0.00329
2000     44     1956      0.00164
2000     45     1955      0.00075
2000     46     1954      0.00036
2000     47     1953      0.00010
2000     48     1952      0.00006
2000     49     1951      0.00003
2000     50     1950      0.00003
2000     51     1949      0.00001
2000     52     1948      0.00001
2000     53     1947      0.00000
2000     54     1946      0.00000
2000     55+    1945-     0.00000
2001     12-    1989+     0.00000
2001     13     1988      0.00000
2001     14     1987      0.00016
2001     15     1986      0.00088
2001     16     1985      0.00292
2001     17     1984      0.00734
2001     18     1983      0.01371
2001     19     1982      0.02462
2001     20     1981      0.03486
2001     21     1980      0.04373
2001     22     1979      0.05250
2001     23     1978      0.05989
2001     24     1977      0.06674
2001     25     1976      0.07471
2001     26     1975      0.08267
2001     27     1974      0.08886
2001     28     1973      0.09340
2001     29     1972      0.09678
2001     30     1971      0.09744
2001     31     1970      0.09452
2001     32     1969      0.08866
2001     33     1968      0.07969
2001     34     1967      0.06982
2001     35     1966      0.05858
2001     36     1965      0.04764
2001     37     1964      0.03648
2001     38     1963      0.02754
2001     39     1962      0.01960
2001     40     1961      0.01390
2001     41     1960      0.00910
2001     42     1959      0.00538
2001     43     1958      0.00320
2001     44     1957      0.00159
2001     45     1956      0.00085
2001     46     1955      0.00039
2001     47     1954      0.00017
2001     48     1953      0.00004
2001     49     1952      0.00002
2001     50     1951      0.00003
2001     51     1950      0.00003
2001     52     1949      0.00002
2001     53     1948      0.00001
2001     54     1947      0.00001
2001     55+    1946-     0.00000
2002     12-    1990+     0.00000
2002     13     1989      0.00000
2002     14     1988      0.00015
2002     15     1987      0.00087
2002     16     1986      0.00293
2002     17     1985      0.00723
2002     18     1984      0.01339
2002     19     1983      0.02294
2002     20     1982      0.03256
2002     21     1981      0.04204
2002     22     1980      0.04952
2002     23     1979      0.05795
2002     24     1978      0.06486
2002     25     1977      0.07301
2002     26     1976      0.07978
2002     27     1975      0.08674
2002     28     1974      0.09229
2002     29     1973      0.09682
2002     30     1972      0.09638
2002     31     1971      0.09472
2002     32     1970      0.08846
2002     33     1969      0.08095
2002     34     1968      0.07058
2002     35     1967      0.06071
2002     36     1966      0.04936
2002     37     1965      0.03848
2002     38     1964      0.02809
2002     39     1963      0.02074
2002     40     1962      0.01475
2002     41     1961      0.00974
2002     42     1960      0.00581
2002     43     1959      0.00331
2002     44     1958      0.00183
2002     45     1957      0.00089
2002     46     1956      0.00035
2002     47     1955      0.00015
2002     48     1954      0.00007
2002     49     1953      0.00006
2002     50     1952      0.00001
2002     51     1951      0.00001
2002     52     1950      0.00001
2002     53     1949      0.00001
2002     54     1948      0.00000
2002     55+    1947-     0.00000
2003     12-    1991+     0.00000
2003     13     1990      0.00000
2003     14     1989      0.00014
2003     15     1988      0.00076
2003     16     1987      0.00270
2003     17     1986      0.00671
2003     18     1985      0.01280
2003     19     1984      0.02198
2003     20     1983      0.03054
2003     21     1982      0.03896
2003     22     1981      0.04825
2003     23     1980      0.05481
2003     24     1979      0.06274
2003     25     1978      0.07180
2003     26     1977      0.07918
2003     27     1976      0.08571
2003     28     1975      0.09142
2003     29     1974      0.09576
2003     30     1973      0.09733
2003     31     1972      0.09526
2003     32     1971      0.08927
2003     33     1970      0.08209
2003     34     1969      0.07166
2003     35     1968      0.06242
2003     36     1967      0.05093
2003     37     1966      0.03970
2003     38     1965      0.02986
2003     39     1964      0.02182
2003     40     1963      0.01515
2003     41     1962      0.00981
2003     42     1961      0.00598
2003     43     1960      0.00356
2003     44     1959      0.00177
2003     45     1958      0.00085
2003     46     1957      0.00042
2003     47     1956      0.00020
2003     48     1955      0.00007
2003     49     1954      0.00005
2003     50     1953      0.00000
2003     51     1952      0.00001
2003     52     1951      0.00001
2003     53     1950      0.00001
2003     54     1949      0.00000
2003     55+    1948-     0.00000
2004     12-    1992+     0.00000
2004     13     1991      0.00000
2004     14     1990      0.00013
2004     15     1989      0.00070
2004     16     1988      0.00250
2004     17     1987      0.00602
2004     18     1986      0.01167
2004     19     1985      0.02079
