Germany, Cohort fertility rates by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        ASFR
1938     42     0.00254
1938     43     0.00148
1938     44     0.00082
1938     45     0.00039
1938     46     0.00017
1938     47     0.00010
1938     48     0.00006
1938     49     0.00003
1938     50     0.00002
1938     51     0.00001
1938     52     0.00000
1938     53     0.00000
1938     54     0.00000
1938     55+    0.00000
1939     12-          .
1939     13           .
1939     14           .
1939     15           .
1939     16           .
1939     17     0.02015
1939     18     0.04592
1939     19     0.07925
1939     20     0.11047
1939     21     0.13627
1939     22     0.15794
1939     23     0.17058
1939     24     0.17480
1939     25     0.17076
1939     26     0.16235
1939     27     0.14900
1939     28     0.13130
1939     29     0.11207
1939     30     0.09185
1939     31     0.07386
1939     32     0.05830
1939     33     0.04385
1939     34     0.03351
1939     35     0.02615
1939     36     0.02020
1939     37     0.01542
1939     38     0.01133
1939     39     0.00801
1939     40     0.00555
1939     41     0.00378
1939     42     0.00240
1939     43     0.00137
1939     44     0.00075
1939     45     0.00035
1939     46     0.00017
1939     47     0.00010
1939     48     0.00006
1939     49     0.00003
1939     50     0.00001
1939     51     0.00001
1939     52     0.00001
1939     53     0.00001
1939     54     0.00000
1939     55+    0.00000
1940     12-          .
1940     13           .
1940     14           .
1940     15           .
1940     16     0.00604
1940     17     0.02091
1940     18     0.04914
1940     19     0.08403
1940     20     0.11616
1940     21     0.14281
1940     22     0.16149
1940     23     0.17170
1940     24     0.17261
1940     25     0.16804
1940     26     0.15775
1940     27     0.14111
1940     28     0.12175
1940     29     0.10095
1940     30     0.08297
1940     31     0.06612
1940     32     0.04978
1940     33     0.03892
1940     34     0.03127
1940     35     0.02457
1940     36     0.01929
1940     37     0.01452
1940     38     0.01071
1940     39     0.00794
1940     40     0.00563
1940     41     0.00374
1940     42     0.00230
1940     43     0.00128
1940     44     0.00070
1940     45     0.00033
1940     46     0.00017
1940     47     0.00010
1940     48     0.00006
1940     49     0.00003
1940     50     0.00001
1940     51     0.00002
1940     52     0.00001
1940     53     0.00001
1940     54     0.00000
1940     55+    0.00000
1941     12-          .
1941     13           .
1941     14           .
1941     15     0.00127
1941     16     0.00595
1941     17     0.02197
1941     18     0.05193
1941     19     0.08854
1941     20     0.11998
1941     21     0.14493
1941     22     0.16312
1941     23     0.16898
1941     24     0.16923
1941     25     0.16347
1941     26     0.14978
1941     27     0.13112
1941     28     0.11015
1941     29     0.09254
1941     30     0.07525
1941     31     0.05750
1941     32     0.04534
1941     33     0.03710
1941     34     0.02996
1941     35     0.02377
1941     36     0.01831
1941     37     0.01387
1941     38     0.01049
1941     39     0.00781
1941     40     0.00543
1941     41     0.00351
1941     42     0.00216
1941     43     0.00126
1941     44     0.00067
1941     45     0.00032
1941     46     0.00017
1941     47     0.00010
1941     48     0.00007
1941     49     0.00004
1941     50     0.00003
1941     51     0.00002
1941     52     0.00001
1941     53     0.00001
1941     54     0.00000
1941     55+    0.00000
1942     12-          .
1942     13           .
1942     14     0.00021
1942     15     0.00141
1942     16     0.00694
1942     17     0.02451
1942     18     0.05559
1942     19     0.09214
1942     20     0.12302
1942     21     0.14656
1942     22     0.16042
1942     23     0.16675
1942     24     0.16612
1942     25     0.15560
1942     26     0.13859
1942     27     0.11788
1942     28     0.10090
1942     29     0.08436
1942     30     0.06645
1942     31     0.05372
1942     32     0.04481
1942     33     0.03727
1942     34     0.03046
1942     35     0.02403
1942     36     0.01863
1942     37     0.01481
1942     38     0.01133
1942     39     0.00819
1942     40     0.00559
1942     41     0.00354
1942     42     0.00217
1942     43     0.00134
1942     44     0.00075
1942     45     0.00036
1942     46     0.00018
1942     47     0.00012
1942     48     0.00008
1942     49     0.00005
1942     50     0.00003
1942     51     0.00002
1942     52     0.00001
1942     53     0.00000
1942     54     0.00000
1942     55+    0.00000
1943     12-          .
1943     13     0.00001
1943     14     0.00021
1943     15     0.00156
1943     16     0.00795
1943     17     0.02751
1943     18     0.05959
1943     19     0.09664
1943     20     0.12787
1943     21     0.14973
1943     22     0.16326
1943     23     0.16697
1943     24     0.15979
1943     25     0.14531
1943     26     0.12638
1943     27     0.10988
1943     28     0.09411
1943     29     0.07581
1943     30     0.06251
1943     31     0.05261
1943     32     0.04435
1943     33     0.03707
1943     34     0.02988
1943     35     0.02368
1943     36     0.01898
1943     37     0.01489
1943     38     0.01104
1943     39     0.00787
1943     40     0.00539
1943     41     0.00357
1943     42     0.00220
1943     43     0.00125
1943     44     0.00071
1943     45     0.00037
1943     46     0.00019
1943     47     0.00010
1943     48     0.00006
1943     49     0.00004
1943     50     0.00003
1943     51     0.00002
1943     52     0.00001
1943     53     0.00000
1943     54     0.00000
1943     55+    0.00000
1944     12-    0.00000
1944     13     0.00001
1944     14     0.00026
1944     15     0.00203
1944     16     0.00976
1944     17     0.03069
1944     18     0.06513
1944     19     0.10415
1944     20     0.13389
1944     21     0.15473
1944     22     0.16591
1944     23     0.16301
1944     24     0.14987
1944     25     0.13224
1944     26     0.11719
1944     27     0.10157
1944     28     0.08338
1944     29     0.07047
1944     30     0.06122
1944     31     0.05258
1944     32     0.04438
1944     33     0.03628
1944     34     0.02962
1944     35     0.02446
1944     36     0.01970
1944     37     0.01504
1944     38     0.01091
1944     39     0.00757
1944     40     0.00530
1944     41     0.00367
1944     42     0.00236
1944     43     0.00135
1944     44     0.00075
1944     45     0.00039
1944     46     0.00018
1944     47     0.00009
1944     48     0.00005
1944     49     0.00004
1944     50     0.00003
1944     51     0.00001
1944     52     0.00001
1944     53     0.00001
1944     54     0.00000
1944     55+    0.00000
1945     12-    0.00000
1945     13     0.00001
1945     14     0.00033
1945     15     0.00260
1945     16     0.01108
1945     17     0.03426
1945     18     0.07157
1945     19     0.11078
1945     20     0.14033
1945     21     0.16007
1945     22     0.16516
1945     23     0.15293
1945     24     0.13560
1945     25     0.12390
1945     26     0.11012
1945     27     0.09218
1945     28     0.07999
1945     29     0.07169
1945     30     0.06325
1945     31     0.05443
1945     32     0.04605
1945     33     0.03847
1945     34     0.03226
1945     35     0.02651
1945     36     0.02062
1945     37     0.01559
1945     38     0.01131
1945     39     0.00810
1945     40     0.00566
1945     41     0.00394
1945     42     0.00258
1945     43     0.00156
1945     44     0.00089
1945     45     0.00045
1945     46     0.00021
1945     47     0.00009
1945     48     0.00004
1945     49     0.00003
1945     50     0.00002
1945     51     0.00001
1945     52     0.00001
1945     53     0.00000
1945     54     0.00000
1945     55+    0.00000
1946     12-    0.00000
1946     13     0.00002
1946     14     0.00040
1946     15     0.00283
1946     16     0.01224
1946     17     0.03713
1946     18     0.07496
1946     19     0.11619
1946     20     0.14710
1946     21     0.16262
1946     22     0.15856
1946     23     0.14235
1946     24     0.13127
1946     25     0.11835
1946     26     0.10171
1946     27     0.09132
1946     28     0.08245
1946     29     0.07426
1946     30     0.06590
1946     31     0.05602
1946     32     0.04693
1946     33     0.03978
1946     34     0.03355
1946     35     0.02674
1946     36     0.02044
1946     37     0.01530
1946     38     0.01122
1946     39     0.00842
1946     40     0.00620
1946     41     0.00425
1946     42     0.00269
1946     43     0.00162
1946     44     0.00086
1946     45     0.00040
1946     46     0.00021
1946     47     0.00009
1946     48     0.00004
1946     49     0.00003
1946     50     0.00002
1946     51     0.00002
1946     52     0.00001
1946     53     0.00000
1946     54     0.00000
1946     55+    0.00000
1947     12-    0.00000
1947     13     0.00001
1947     14     0.00038
1947     15     0.00275
1947     16     0.01197
1947     17     0.03725
1947     18     0.07671
1947     19     0.11831
1947     20     0.14733
1947     21     0.15657
1947     22     0.14737
1947     23     0.13654
1947     24     0.12492
1947     25     0.10909
1947     26     0.09903
1947     27     0.09195
1947     28     0.08463
1947     29     0.07677
1947     30     0.06687
1947     31     0.05728
1947     32     0.04911
1947     33     0.04135
1947     34     0.03384
1947     35     0.02651
1947     36     0.02036
1947     37     0.01553
1947     38     0.01174
1947     39     0.00891
1947     40     0.00634
1947     41     0.00420
1947     42     0.00264
1947     43     0.00156
1947     44     0.00081
1947     45     0.00039
1947     46     0.00017
1947     47     0.00007
1947     48     0.00004
1947     49     0.00003
1947     50     0.00002
1947     51     0.00001
1947     52     0.00001
1947     53     0.00000
1947     54     0.00000
1947     55+    0.00000
1948     12-    0.00000
1948     13     0.00002
1948     14     0.00037
1948     15     0.00270
1948     16     0.01212
1948     17     0.03768
1948     18     0.07724
1948     19     0.11779
1948     20     0.14190
1948     21     0.14466
1948     22     0.13905
1948     23     0.12851
1948     24     0.11464
1948     25     0.10682
1948     26     0.10099
1948     27     0.09454
1948     28     0.08828
1948     29     0.07966
1948     30     0.06957
1948     31     0.06065
1948     32     0.05185
1948     33     0.04230
1948     34     0.03382
1948     35     0.02670
1948     36     0.02099
1948     37     0.01636
1948     38     0.01263
1948     39     0.00946
1948     40     0.00676
1948     41     0.00451
1948     42     0.00281
1948     43     0.00162
1948     44     0.00088
1948     45     0.00047
1948     46     0.00020
1948     47     0.00007
1948     48     0.00003
1948     49     0.00002
1948     50     0.00002
1948     51     0.00001
1948     52     0.00001
1948     53     0.00001
1948     54     0.00000
1948     55+    0.00000
1949     12-    0.00000
1949     13     0.00001
1949     14     0.00035
1949     15     0.00270
1949     16     0.01231
1949     17     0.03777
1949     18     0.07691
1949     19     0.11596
1949     20     0.13520
1949     21     0.13856
1949     22     0.13131
1949     23     0.11742
1949     24     0.11107
1949     25     0.10829
1949     26     0.10426
1949     27     0.09890
1949     28     0.09069
1949     29     0.08164
1949     30     0.07241
1949     31     0.06300
1949     32     0.05252
1949     33     0.04194
1949     34     0.03360
1949     35     0.02730
1949     36     0.02212
1949     37     0.01760
1949     38     0.01337
1949     39     0.00998
1949     40     0.00704
1949     41     0.00451
1949     42     0.00280
1949     43     0.00160
1949     44     0.00082
1949     45     0.00040
1949     46     0.00018
1949     47     0.00009
1949     48     0.00004
1949     49     0.00003
1949     50     0.00002
1949     51     0.00001
1949     52     0.00001
1949     53     0.00000
1949     54     0.00000
1949     55+    0.00000
1950     12-    0.00000
1950     13     0.00001
1950     14     0.00033
1950     15     0.00261
1950     16     0.01175
1950     17     0.03711
1950     18     0.07678
1950     19     0.11298
1950     20     0.13025
1950     21     0.12910
1950     22     0.11840
1950     23     0.11410
1950     24     0.11348
1950     25     0.11170
1950     26     0.10861
1950     27     0.10140
1950     28     0.09213
1950     29     0.08399
1950     30     0.07441
1950     31     0.06316
1950     32     0.05191
1950     33     0.04169
1950     34     0.03437
1950     35     0.02851
1950     36     0.02332
1950     37     0.01852
1950     38     0.01390
1950     39     0.01028
1950     40     0.00738
1950     41     0.00476
1950     42     0.00294
1950     43     0.00171
1950     44     0.00095
1950     45     0.00044
1950     46     0.00022
1950     47     0.00013
1950     48     0.00007
1950     49     0.00003
1950     50     0.00002
1950     51     0.00001
1950     52     0.00001
1950     53     0.00000
1950     54     0.00000
1950     55+    0.00000
1951     12-    0.00000
1951     13     0.00001
1951     14     0.00032
1951     15     0.00247
1951     16     0.01169
1951     17     0.03843
1951     18     0.07788
1951     19     0.11106
1951     20     0.11984
1951     21     0.11359
1951     22     0.11113
1951     23     0.11208
1951     24     0.11331
1951     25     0.11384
1951     26     0.10943
1951     27     0.10161
1951     28     0.09412
1951     29     0.08506
1951     30     0.07363
1951     31     0.06130
1951     32     0.05022
1951     33     0.04170
1951     34     0.03547
1951     35     0.02987
1951     36     0.02406
1951     37     0.01897
1951     38     0.01420
1951     39     0.01014
1951     40     0.00704
1951     41     0.00457
1951     42     0.00278
1951     43     0.00157
1951     44     0.00084
1951     45     0.00040
1951     46     0.00019
1951     47     0.00010
1951     48     0.00006
1951     49     0.00003
1951     50     0.00002
1951     51     0.00001
1951     52     0.00001
1951     53     0.00000
1951     54     0.00000
1951     55+    0.00000
1952     12-    0.00000
1952     13     0.00001
1952     14     0.00032
1952     15     0.00250
1952     16     0.01219
1952     17     0.03910
1952     18     0.07652
1952     19     0.10217
1952     20     0.10581
1952     21     0.10585
1952     22     0.10861
1952     23     0.11351
1952     24     0.11762
1952     25     0.11612
1952     26     0.11045
1952     27     0.10454
1952     28     0.09672
1952     29     0.08598
1952     30     0.07346
1952     31     0.06081
1952     32     0.05134
1952     33     0.04399
1952     34     0.03795
1952     35     0.03184
1952     36     0.02563
1952     37     0.02007
1952     38     0.01473
1952     39     0.01059
1952     40     0.00732
1952     41     0.00471
1952     42     0.00292
1952     43     0.00170
1952     44     0.00094
1952     45     0.00045
1952     46     0.00018
1952     47     0.00008
1952     48     0.00004
1952     49     0.00002
1952     50     0.00001
1952     51     0.00001
1952     52     0.00001
1952     53     0.00001
1952     54     0.00000
1952     55+    0.00000
1953     12-    0.00000
1953     13     0.00001
1953     14     0.00034
1953     15     0.00264
1953     16     0.01295
1953     17     0.04075
1953     18     0.07201
1953     19     0.08935
1953     20     0.09756
1953     21     0.10337
1953     22     0.10941
1953     23     0.11649
1953     24     0.11859
1953     25     0.11569
1953     26     0.11216
1953     27     0.10582
1953     28     0.09588
1953     29     0.08430
1953     30     0.07240
1953     31     0.06214
1953     32     0.05384
1953     33     0.04713
1953     34     0.04048
1953     35     0.03339
1953     36     0.02614
1953     37     0.01960
1953     38     0.01455
1953     39     0.01060
1953     40     0.00726
1953     41     0.00475
1953     42     0.00293
1953     43     0.00170
1953     44     0.00095
1953     45     0.00047
1953     46     0.00018
1953     47     0.00006
1953     48     0.00004
1953     49     0.00002
1953     50     0.00001
1953     51     0.00001
1953     52     0.00001
1953     53     0.00001
1953     54     0.00000
1953     55+    0.00000
1954     12-    0.00000
1954     13     0.00001
1954     14     0.00035
1954     15     0.00294
1954     16     0.01415
1954     17     0.03896
1954     18     0.06309
1954     19     0.08138
1954     20     0.09183
1954     21     0.10016
1954     22     0.10973
1954     23     0.11496
1954     24     0.11622
1954     25     0.11727
1954     26     0.11353
1954     27     0.10472
1954     28     0.09395
1954     29     0.08210
1954     30     0.07273
1954     31     0.06499
1954     32     0.05737
1954     33     0.04961
1954     34     0.04182
1954     35     0.03407
1954     36     0.02666
1954     37     0.02023
1954     38     0.01492
1954     39     0.01076
1954     40     0.00747
1954     41     0.00499
1954     42     0.00327
1954     43     0.00191
1954     44     0.00095
1954     45     0.00045
1954     46     0.00023
1954     47     0.00010
1954     48     0.00005
1954     49     0.00002
1954     50     0.00001
1954     51     0.00001
1954     52     0.00001
1954     53     0.00001
1954     54     0.00000
1954     55+    0.00000
1955     12-    0.00000
1955     13     0.00001
1955     14     0.00040
1955     15     0.00338
1955     16     0.01420
1955     17     0.03500
1955     18     0.05784
1955     19     0.07782
1955     20     0.09149
1955     21     0.10306
1955     22     0.11167
1955     23     0.11609
1955     24     0.11952
1955     25     0.11998
1955     26     0.11387
1955     27     0.10411
1955     28     0.09302
1955     29     0.08390
1955     30     0.07677
1955     31     0.06943
1955     32     0.06079
1955     33     0.05147
1955     34     0.04311
1955     35     0.03472
1955     36     0.02656
1955     37     0.02017
1955     38     0.01501
1955     39     0.01096
1955     40     0.00774
1955     41     0.00539
1955     42     0.00342
1955     43     0.00192
1955     44     0.00100
1955     45     0.00050
1955     46     0.00023
1955     47     0.00010
1955     48     0.00005
1955     49     0.00002
1955     50     0.00001
1955     51     0.00002
1955     52     0.00001
1955     53     0.00001
1955     54     0.00000
1955     55+    0.00000
1956     12-    0.00000
1956     13     0.00002
1956     14     0.00047
1956     15     0.00353
1956     16     0.01281
1956     17     0.03120
1956     18     0.05266
1956     19     0.07376
1956     20     0.09023
1956     21     0.10150
1956     22     0.10937
1956     23     0.11648
1956     24     0.12012
1956     25     0.11815
1956     26     0.11135
1956     27     0.10204
1956     28     0.09378
1956     29     0.08768
1956     30     0.08122
1956     31     0.07290
1956     32     0.06345
1956     33     0.05338
1956     34     0.04355
1956     35     0.03456
1956     36     0.02723
1956     37     0.02068
1956     38     0.01564
1956     39     0.01185
1956     40     0.00870
1956     41     0.00579
1956     42     0.00356
1956     43     0.00207
1956     44     0.00110
1956     45     0.00053
1956     46     0.00024
1956     47     0.00013
1956     48     0.00007
1956     49     0.00003
1956     50     0.00002
1956     51     0.00002
1956     52     0.00001
1956     53     0.00001
1956     54     0.00000
1956     55+    0.00000
1957     12-    0.00000
1957     13     0.00002
1957     14     0.00049
1957     15     0.00342
1957     16     0.01196
1957     17     0.02803
1957     18     0.04891
1957     19     0.07107
1957     20     0.08686
1957     21     0.09812
1957     22     0.10871
1957     23     0.11530
1957     24     0.11687
1957     25     0.11509
1957     26     0.10877
1957     27     0.10196
1957     28     0.09692
1957     29     0.09186
1957     30     0.08458
1957     31     0.07473
1957     32     0.06432
1957     33     0.05344
1957     34     0.04302
1957     35     0.03501
1957     36     0.02752
1957     37     0.02127
1957     38     0.01650
1957     39     0.01261
1957     40     0.00906
1957     41     0.00607
1957     42     0.00393
1957     43     0.00218
1957     44     0.00112
1957     45     0.00057
1957     46     0.00025
1957     47     0.00014
1957     48     0.00009
1957     49     0.00005
1957     50     0.00003
1957     51     0.00002
1957     52     0.00002
1957     53     0.00001
1957     54     0.00000
1957     55+    0.00000
1958     12-    0.00000
1958     13     0.00002
1958     14     0.00049
1958     15     0.00314
1958     16     0.01032
1958     17     0.02477
1958     18     0.04582
1958     19     0.06856
1958     20     0.08531
1958     21     0.09923
1958     22     0.10884
1958     23     0.11273
1958     24     0.11396
1958     25     0.11168
1958     26     0.10834
1958     27     0.10567
1958     28     0.10183
1958     29     0.09583
1958     30     0.08744
1958     31     0.07647
1958     32     0.06445
1958     33     0.05303
1958     34     0.04416
1958     35     0.03546
1958     36     0.02789
1958     37     0.02223
1958     38     0.01786
1958     39     0.01352
1958     40     0.00936
1958     41     0.00621
1958     42     0.00392
1958     43     0.00229
1958     44     0.00122
1958     45     0.00059
1958     46     0.00028
1958     47     0.00012
1958     48     0.00006
1958     49     0.00004
1958     50     0.00003
1958     51     0.00003
1958     52     0.00002
1958     53     0.00001
1958     54     0.00000
1958     55+    0.00000
1959     12-    0.00000
1959     13     0.00002
1959     14     0.00040
1959     15     0.00269
1959     16     0.00940
1959     17     0.02329
1959     18     0.04419
1959     19     0.06752
1959     20     0.08746
1959     21     0.10046
1959     22     0.10649
1959     23     0.10960
1959     24     0.11012
1959     25     0.11013
1959     26     0.11040
1959     27     0.10918
1959     28     0.10455
1959     29     0.09701
1959     30     0.08769
1959     31     0.07551
1959     32     0.06248
1959     33     0.05287
1959     34     0.04397
1959     35     0.03592
1959     36     0.02954
1959     37     0.02408
1959     38     0.01871
1959     39     0.01379
1959     40     0.00988
1959     41     0.00643
1959     42     0.00393
1959     43     0.00232
1959     44     0.00123
1959     45     0.00063
1959     46     0.00029
1959     47     0.00015
1959     48     0.00009
1959     49     0.00005
1959     50     0.00004
1959     51     0.00004
1959     52     0.00002
1959     53     0.00001
1959     54     0.00000
1959     55+    0.00000
1960     12-    0.00000
1960     13     0.00001
1960     14     0.00035
1960     15     0.00247
1960     16     0.00869
1960     17     0.02221
1960     18     0.04295
1960     19     0.06844
1960     20     0.08705
1960     21     0.09653
1960     22     0.10206
1960     23     0.10392
1960     24     0.10636
1960     25     0.11084
1960     26     0.11290
1960     27     0.11132
1960     28     0.10599
1960     29     0.09808
1960     30     0.08650
1960     31     0.07416
1960     32     0.06401
1960     33     0.05384
1960     34     0.04513
1960     35     0.03848
1960     36     0.03230
1960     37     0.02563
1960     38     0.01942
1960     39     0.01480
1960     40     0.01047
1960     41     0.00674
1960     42     0.00424
1960     43     0.00246
1960     44     0.00129
1960     45     0.00066
1960     46     0.00033
1960     47     0.00017
1960     48     0.00010
1960     49     0.00007
1960     50     0.00005
1960     51     0.00004
1960     52     0.00002
1960     53     0.00001
1960     54     0.00000
1960     55+    0.00000
1961     12-    0.00000
1961     13     0.00001
1961     14     0.00032
1961     15     0.00216
1961     16     0.00773
1961     17     0.02011
1961     18     0.04143
1961     19     0.06632
1961     20     0.08220
1961     21     0.09024
1961     22     0.09453
1961     23     0.09895
1961     24     0.10624
1961     25     0.11205
1961     26     0.11368
1961     27     0.11145
1961     28     0.10578
1961     29     0.09570
1961     30     0.08388
1961     31     0.07405
1961     32     0.06387
1961     33     0.05466
1961     34     0.04733
1961     35     0.04122
1961     36     0.03398
1961     37     0.02613
1961     38     0.02025
1961     39     0.01531
1961     40     0.01074
1961     41     0.00708
1961     42     0.00439
1961     43     0.00260
1961     44     0.00144
1961     45     0.00073
1961     46     0.00034
1961     47     0.00019
1961     48     0.00012
1961     49     0.00007
1961     50     0.00005
1961     51     0.00004
1961     52     0.00002
1961     53     0.00001
1961     54     0.00000
1961     55+    0.00000
1962     12-    0.00000
1962     13     0.00001
1962     14     0.00028
1962     15     0.00197
1962     16     0.00738
1962     17     0.02000
1962     18     0.03981
1962     19     0.06222
1962     20     0.07634
1962     21     0.08286
1962     22     0.08898
1962     23     0.09664
1962     24     0.10541
1962     25     0.11264
1962     26     0.11420
1962     27     0.11087
1962     28     0.10226
1962     29     0.09144
1962     30     0.08445
1962     31     0.07489
1962     32     0.06520
1962     33     0.05751
1962     34     0.05108
1962     35     0.04361
1962     36     0.03482
1962     37     0.02738
1962     38     0.02105
1962     39     0.01565
1962     40     0.01128
1962     41     0.00745
1962     42     0.00473
1962     43     0.00280
1962     44     0.00153
1962     45     0.00079
1962     46     0.00038
1962     47     0.00018
1962     48     0.00011
1962     49     0.00006
1962     50     0.00004
1962     51     0.00004
1962     52     0.00002
1962     53     0.00001
1962     54     0.00000
1962     55+          .
1963     12-    0.00000
1963     13     0.00001
1963     14     0.00026
1963     15     0.00185
1963     16     0.00702
1963     17     0.01817
1963     18     0.03584
1963     19     0.05573
1963     20     0.06860
1963     21     0.07641
1963     22     0.08531
1963     23     0.09550
1963     24     0.10500
1963     25     0.11128
1963     26     0.11214
1963     27     0.10557
1963     28     0.09676
1963     29     0.09216
1963     30     0.08522
1963     31     0.07584
1963     32     0.06901
1963     33     0.06201
1963     34     0.05390
1963     35     0.04500
1963     36     0.03652
1963     37     0.02875
1963     38     0.02193
1963     39     0.01644
1963     40     0.01174
1963     41     0.00783
1963     42     0.00506
1963     43     0.00305
1963     44     0.00168
1963     45     0.00085
1963     46     0.00042
1963     47     0.00021
1963     48     0.00013
1963     49     0.00008
1963     50     0.00006
1963     51     0.00004
1963     52     0.00003
1963     53     0.00001
1963     54           .
1963     55+          .
1964     12-    0.00000
1964     13     0.00001
1964     14     0.00029
1964     15     0.00200
1964     16     0.00665
1964     17     0.01659
1964     18     0.03225
1964     19     0.05002
1964     20     0.06304
1964     21     0.07288
1964     22     0.08339
1964     23     0.09371
1964     24     0.10171
1964     25     0.10742
1964     26     0.10531
1964     27     0.09905
1964     28     0.09603
1964     29     0.09199
1964     30     0.08572
1964     31     0.08004
1964     32     0.07396
1964     33     0.06492
1964     34     0.05547
1964     35     0.04677
1964     36     0.03786
1964     37     0.02960
1964     38     0.02295
1964     39     0.01775
1964     40     0.01270
1964     41     0.00837
1964     42     0.00538
1964     43     0.00323
1964     44     0.00181
1964     45     0.00092
1964     46     0.00043
1964     47     0.00023
1964     48     0.00014
1964     49     0.00008
1964     50     0.00006
1964     51     0.00005
1964     52     0.00003
1964     53           .
1964     54           .
1964     55+          .
1965     12-    0.00000
1965     13     0.00001
1965     14     0.00029
1965     15     0.00184
1965     16     0.00597
1965     17     0.01431
1965     18     0.02839
1965     19     0.04589
1965     20     0.05940
1965     21     0.07052
1965     22     0.08119
1965     23     0.08992
1965     24     0.09814
1965     25     0.09971
1965     26     0.09642
1965     27     0.09709
1965     28     0.09570
1965     29     0.09226
1965     30     0.08971
1965     31     0.08620
1965     32     0.07769
1965     33     0.06731
1965     34     0.05817
1965     35     0.04868
1965     36     0.03970
1965     37     0.03152
1965     38     0.02476
1965     39     0.01916
1965     40     0.01370
1965     41     0.00932
1965     42     0.00595
1965     43     0.00353
1965     44     0.00197
1965     45     0.00099
1965     46     0.00045
1965     47     0.00023
1965     48     0.00012
1965     49     0.00008
1965     50     0.00008
1965     51     0.00006
1965     52           .
1965     53           .
1965     54           .
1965     55+          .
1966     12-    0.00000
1966     13     0.00001
1966     14     0.00025
1966     15     0.00162
1966     16     0.00506
1966     17     0.01239
1966     18     0.02563
1966     19     0.04291
1966     20     0.05731
1966     21     0.06844
1966     22     0.07668
1966     23     0.08560
1966     24     0.08934
1966     25     0.08863
1966     26     0.09247
1966     27     0.09404
1966     28     0.09396
1966     29     0.09513
1966     30     0.09493
1966     31     0.08858
1966     32     0.07828
1966     33     0.06937
1966     34     0.05982
1966     35     0.05001
1966     36     0.04139
1966     37     0.03325
1966     38     0.02632
1966     39     0.02017
1966     40     0.01484
1966     41     0.01023
1966     42     0.00640
1966     43     0.00366
1966     44     0.00200
1966     45     0.00106
1966     46     0.00056
1966     47     0.00030
1966     48     0.00017
1966     49     0.00013
1966     50     0.00010
1966     51           .
1966     52           .
1966     53           .
1966     54           .
1966     55+          .
1967     12-    0.00000
1967     13     0.00001
1967     14     0.00025
1967     15     0.00142
1967     16     0.00451
1967     17     0.01161
1967     18     0.02443
1967     19     0.04124
1967     20     0.05515
1967     21     0.06368
1967     22     0.07256
1967     23     0.07767
1967     24     0.07835
1967     25     0.08395
1967     26     0.08811
1967     27     0.09095
1967     28     0.09589
1967     29     0.09925
1967     30     0.09606
1967     31     0.08840
1967     32     0.08040
1967     33     0.07080
1967     34     0.06117
1967     35     0.05247
1967     36     0.04381
1967     37     0.03541
1967     38     0.02792
1967     39     0.02175
1967     40     0.01619
1967     41     0.01087
1967     42     0.00667
1967     43     0.00383
1967     44     0.00207
1967     45     0.00107
1967     46     0.00054
1967     47     0.00028
1967     48     0.00018
1967     49     0.00014
1967     50           .
1967     51           .
1967     52           .
1967     53           .
1967     54           .
1967     55+          .
1968     12-    0.00000
1968     13     0.00001
1968     14     0.00023
1968     15     0.00140
1968     16     0.00441
1968     17     0.01113
1968     18     0.02369
1968     19     0.04062
1968     20     0.05282
1968     21     0.06286
1968     22     0.06850
1968     23     0.06981
1968     24     0.07562
1968     25     0.08124
1968     26     0.08538
1968     27     0.09214
1968     28     0.09872
1968     29     0.09956
1968     30     0.09525
1968     31     0.08952
1968     32     0.08093
1968     33     0.07107
1968     34     0.06297
1968     35     0.05499
1968     36     0.04552
1968     37     0.03641
1968     38     0.02956
1968     39     0.02365
1968     40     0.01745
1968     41     0.01154
1968     42     0.00711
1968     43     0.00407
1968     44     0.00219
1968     45     0.00116
1968     46     0.00062
1968     47     0.00035
1968     48     0.00021
1968     49           .
1968     50           .
1968     51           .
1968     52           .
1968     53           .
1968     54           .
1968     55+          .
1969     12-    0.00000
1969     13     0.00001
1969     14     0.00023
1969     15     0.00140
1969     16     0.00443
1969     17     0.01129
1969     18     0.02415
1969     19     0.03888
1969     20     0.05280
1969     21     0.06137
1969     22     0.06317
1969     23     0.06748
1969     24     0.07281
1969     25     0.07898
1969     26     0.08747
1969     27     0.09603
1969     28     0.09953
1969     29     0.09827
1969     30     0.09534
1969     31     0.08913
1969     32     0.08074
1969     33     0.07254
1969     34     0.06500
1969     35     0.05684
1969     36     0.04700
1969     37     0.03861
1969     38     0.03164
1969     39     0.02477
1969     40     0.01822
1969     41     0.01213
1969     42     0.00739
1969     43     0.00435
1969     44     0.00234
1969     45     0.00121
1969     46     0.00067
1969     47     0.00036
1969     48           .
1969     49           .
1969     50           .
1969     51           .
1969     52           .
1969     53           .
1969     54           .
1969     55+          .
1970     12-    0.00000
1970     13     0.00001
1970     14     0.00025
1970     15     0.00144
1970     16     0.00461
1970     17     0.01190
1970     18     0.02280
1970     19     0.03993
1970     20     0.05376
1970     21     0.05750
1970     22     0.06108
1970     23     0.06553
1970     24     0.07146
1970     25     0.08121
1970     26     0.09146
1970     27     0.09607
1970     28     0.09759
1970     29     0.09858
1970     30     0.09481
1970     31     0.08807
1970     32     0.08173
1970     33     0.07531
1970     34     0.06714
1970     35     0.05784
