East Germany, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY   Cohort       Total
1980    52    1928         1.15
1980    53    1927         0.58
1980    54    1926         0.31
1980    55+   1925-        0.09
1981    12-   1969+        0.00
1981    13    1968         0.00
1981    14    1967         0.00
1981    15    1966       106.00
1981    16    1965       575.00
1981    17    1964      2186.00
1981    18    1963      6608.00
1981    19    1962     15000.00
1981    20    1961     22886.00
1981    21    1960     24832.00
1981    22    1959     24865.00
1981    23    1958     22476.00
1981    24    1957     20580.00
1981    25    1956     19002.00
1981    26    1955     16891.00
1981    27    1954     13868.00
1981    28    1953     11367.00
1981    29    1952      8874.00
1981    30    1951      7372.00
1981    31    1950      5523.00
1981    32    1949      3920.00
1981    33    1948      2603.00
1981    34    1947      1986.00
1981    35    1946      1212.00
1981    36    1945       951.00
1981    37    1944      1073.00
1981    38    1943       751.00
1981    39    1942       618.00
1981    40    1941       477.00
1981    41    1940       353.00
1981    42    1939       264.00
1981    43    1938       142.00
1981    44    1937        95.00
1981    45    1936        37.00
1981    46    1935        20.79
1981    47    1934        13.09
1981    48    1933         6.59
1981    49    1932         3.96
1981    50    1931         2.42
1981    51    1930         1.52
1981    52    1929         0.86
1981    53    1928         0.48
1981    54    1927         0.24
1981    55+   1926-        0.08
1982    12-   1970+        0.00
1982    13    1969         0.00
1982    14    1968         0.00
1982    15    1967        96.00
1982    16    1966       545.00
1982    17    1965      2098.00
1982    18    1964      6478.00
1982    19    1963     14738.00
1982    20    1962     22287.00
1982    21    1961     25312.00
1982    22    1960     25209.00
1982    23    1959     23950.00
1982    24    1958     20652.00
1982    25    1957     18658.00
1982    26    1956     16384.00
1982    27    1955     13948.00
1982    28    1954     11375.00
1982    29    1953      9297.00
1982    30    1952      7447.00
1982    31    1951      5786.00
1982    32    1950      4547.00
1982    33    1949      3230.00
1982    34    1948      2148.00
1982    35    1947      1579.00
1982    36    1946       968.00
1982    37    1945       776.00
1982    38    1944       818.00
1982    39    1943       566.00
1982    40    1942       399.00
1982    41    1941       335.00
1982    42    1940       214.00
1982    43    1939       135.00
1982    44    1938        57.00
1982    45    1937        48.00
1982    46    1936         9.91
1982    47    1935         5.49
1982    48    1934         2.99
1982    49    1933         1.43
1982    50    1932         0.87
1982    51    1931         0.56
1982    52    1930         0.37
1982    53    1929         0.22
1982    54    1928         0.12
1982    55+   1927-        0.04
1983    12-   1971+        0.00
1983    13    1970         0.00
1983    14    1969         0.00
1983    15    1968        91.00
1983    16    1967       443.00
1983    17    1966      1794.00
1983    18    1965      5728.00
1983    19    1964     13538.00
1983    20    1963     21221.00
1983    21    1962     23817.00
1983    22    1961     24881.00
1983    23    1960     23731.00
1983    24    1959     22033.00
1983    25    1958     18360.00
1983    26    1957     15842.00
1983    27    1956     13277.00
1983    28    1955     10988.00
1983    29    1954      8954.00
1983    30    1953      7184.00
1983    31    1952      5658.00
1983    32    1951      4606.00
1983    33    1950      3546.00
1983    34    1949      2398.00
1983    35    1948      1607.00
1983    36    1947      1189.00
1983    37    1946       684.00
1983    38    1945       561.00
1983    39    1944       521.00
1983    40    1943       385.00
1983    41    1942       261.00
1983    42    1941       189.00
1983    43    1940       121.00
1983    44    1939        82.00
1983    45    1938        43.00
1983    46    1937         9.95
1983    47    1936         5.67
1983    48    1935         3.29
1983    49    1934         1.86
1983    50    1933         0.91
1983    51    1932         0.56
1983    52    1931         0.37
1983    53    1930         0.24
1983    54    1929         0.12
1983    55+   1928-        0.04
1984    12-   1972+        0.00
1984    13    1971         0.00
1984    14    1970         0.00
1984    15    1969        73.00
1984    16    1968       491.00
1984    17    1967      1718.00
1984    18    1966      5202.00
1984    19    1965     12418.00
1984    20    1964     19705.00
1984    21    1963     23413.00
1984    22    1962     23996.00
1984    23    1961     23756.00
1984    24    1960     21430.00
1984    25    1959     19105.00
1984    26    1958     15490.00
1984    27    1957     12703.00
1984    28    1956     10678.00
1984    29    1955      8662.00
1984    30    1954      7115.00
1984    31    1953      5651.00
1984    32    1952      4428.00
1984    33    1951      3556.00
1984    34    1950      2664.00
1984    35    1949      1826.00
1984    36    1948      1203.00
1984    37    1947       931.00
1984    38    1946       502.00
1984    39    1945       391.00
1984    40    1944       362.00
1984    41    1943       248.00
1984    42    1942       157.00
1984    43    1941       126.00
1984    44    1940        68.00
1984    45    1939        48.00
1984    46    1938         8.48
1984    47    1937         4.46
1984    48    1936         2.59
1984    49    1935         1.53
1984    50    1934         0.89
1984    51    1933         0.45
1984    52    1932         0.28
1984    53    1931         0.18
1984    54    1930         0.10
1984    55+   1929-        0.03
1985    12-   1973+        0.00
1985    13    1972         0.00
1985    14    1971         0.00
1985    15    1970        83.00
1985    16    1969       456.00
1985    17    1968      1562.00
1985    18    1967      4708.00
1985    19    1966     11296.00
1985    20    1965     17847.00
1985    21    1964     21908.00
1985    22    1963     23759.00
1985    23    1962     23198.00
1985    24    1961     22319.00
1985    25    1960     19854.00
1985    26    1959     17164.00
1985    27    1958     13407.00
1985    28    1957     10670.00
1985    29    1956      8655.00
1985    30    1955      7214.00
1985    31    1954      5814.00
1985    32    1953      4618.00
1985    33    1952      3749.00
1985    34    1951      2906.00
1985    35    1950      2140.00
1985    36    1949      1491.00
1985    37    1948       956.00
1985    38    1947       663.00
1985    39    1946       339.00
1985    40    1945       248.00
1985    41    1944       248.00
1985    42    1943       144.00
1985    43    1942       100.00
1985    44    1941        80.00
1985    45    1940        33.00
1985    46    1939         8.28
1985    47    1938         4.49
1985    48    1937         2.53
1985    49    1936         1.55
1985    50    1935         0.96
1985    51    1934         0.58
1985    52    1933         0.30
1985    53    1932         0.18
1985    54    1931         0.10
1985    55+   1930-        0.04
1986    12-   1974+        0.00
1986    13    1973         0.00
1986    14    1972         0.00
1986    15    1971        66.00
1986    16    1970       392.00
1986    17    1969      1376.00
1986    18    1968      4153.00
1986    19    1967     10341.00
1986    20    1966     16485.00
1986    21    1965     20133.00
1986    22    1964     22466.00
1986    23    1963     23109.00
1986    24    1962     21795.00
1986    25    1961     20277.00
1986    26    1960     17184.00
1986    27    1959     14030.00
1986    28    1958     10714.00
1986    29    1957      8604.00
1986    30    1956      7089.00
1986    31    1955      5819.00
1986    32    1954      4668.00
1986    33    1953      3669.00
1986    34    1952      2934.00
1986    35    1951      2250.00
1986    36    1950      1666.00
1986    37    1949      1157.00
1986    38    1948       673.00
1986    39    1947       456.00
1986    40    1946       233.00
1986    41    1945       167.00
1986    42    1944       153.00
1986    43    1943        98.00
1986    44    1942        65.00
1986    45    1941        31.00
1986    46    1940         6.80
1986    47    1939         3.92
1986    48    1938         2.16
1986    49    1937         1.26
1986    50    1936         0.79
1986    51    1935         0.50
1986    52    1934         0.30
1986    53    1933         0.15
1986    54    1932         0.08
1986    55+   1931-        0.03
1987    12-   1975+        0.00
1987    13    1974         0.00
1987    14    1973         0.00
1987    15    1972        68.00
1987    16    1971       347.00
1987    17    1970      1246.00
1987    18    1969      3674.00
1987    19    1968      9261.00
1987    20    1967     15080.00
1987    21    1966     19031.00
1987    22    1965     21156.00
1987    23    1964     22788.00
1987    24    1963     23241.00
1987    25    1962     20883.00
1987    26    1961     18309.00
1987    27    1960     15285.00
1987    28    1959     12288.00
1987    29    1958      9254.00
1987    30    1957      7606.00
1987    31    1956      6102.00
1987    32    1955      5109.00
1987    33    1954      3909.00
1987    34    1953      3242.00
1987    35    1952      2587.00
1987    36    1951      1882.00
1987    37    1950      1405.00
1987    38    1949       897.00
1987    39    1948       502.00
1987    40    1947       334.00
1987    41    1946       173.00
1987    42    1945       112.00
1987    43    1944        94.00
1987    44    1943        47.00
1987    45    1942        30.00
1987    46    1941         7.07
1987    47    1940         4.19
1987    48    1939         2.45
1987    49    1938         1.37
1987    50    1937         0.80
1987    51    1936         0.51
1987    52    1935         0.32
1987    53    1934         0.19
1987    54    1933         0.08
1987    55+   1932-        0.03
1988    12-   1976+        0.00
1988    13    1975         0.00
1988    14    1974         0.00
1988    15    1973        61.00
1988    16    1972       335.00
1988    17    1971      1117.00
1988    18    1970      3247.00
1988    19    1969      8345.00
1988    20    1968     13644.00
1988    21    1967     17129.00
1988    22    1966     19568.00
1988    23    1965     21132.00
1988    24    1964     21683.00
1988    25    1963     20871.00
1988    26    1962     18290.00
1988    27    1961     15221.00
1988    28    1960     12051.00
1988    29    1959      9802.00
1988    30    1958      7399.00
1988    31    1957      5956.00
1988    32    1956      4743.00
1988    33    1955      3925.00
1988    34    1954      3155.00
1988    35    1953      2420.00
1988    36    1952      1894.00
1988    37    1951      1378.00
1988    38    1950       972.00
1988    39    1949       565.00
1988    40    1948       352.00
1988    41    1947       233.00
1988    42    1946       100.00
1988    43    1945        62.00
1988    44    1944        48.00
1988    45    1943        24.00
1988    46    1942         4.16
1988    47    1941         3.05
1988    48    1940         1.92
1988    49    1939         1.19
1988    50    1938         0.69
1988    51    1937         0.43
1988    52    1936         0.28
1988    53    1935         0.17
1988    54    1934         0.09
1988    55+   1933-        0.03
1989    12-   1977+        0.00
1989    13    1976         0.00
1989    14    1975         0.00
1989    15    1974        68.00
1989    16    1973       268.00
1989    17    1972       896.00
1989    18    1971      3053.00
1989    19    1970      7132.00
1989    20    1969     11860.00
1989    21    1968     14962.00
1989    22    1967     17088.00
1989    23    1966     18969.00
1989    24    1965     19844.00
1989    25    1964     19499.00
1989    26    1963     17466.00
1989    27    1962     14549.00
1989    28    1961     12017.00
1989    29    1960      9236.00
1989    30    1959      7442.00
1989    31    1958      5572.00
1989    32    1957      4541.00
1989    33    1956      3543.00
1989    34    1955      2917.00
1989    35    1954      2373.00
1989    36    1953      1799.00
1989    37    1952      1335.00
1989    38    1951       979.00
1989    39    1950       671.00
1989    40    1949       389.00
1989    41    1948       201.00
1989    42    1947       120.00
1989    43    1946        71.00
1989    44    1945        31.00
1989    45    1944        13.00
1989    46    1943         6.09
1989    47    1942         3.80
1989    48    1941         3.06
1989    49    1940         2.04
1989    50    1939         1.30
1989    51    1938         0.76
1989    52    1937         0.46
1989    53    1936         0.28
1989    54    1935         0.15
1989    55+   1934-        0.05
1990    12-   1978+        0.00
1990    13    1977         0.99
1990    14    1976        46.49
1990    15    1975        62.00
1990    16    1974       259.00
1990    17    1973       759.00
1990    18    1972      2387.00
1990    19    1971      6152.00
1990    20    1970     10255.00
1990    21    1969     12682.00
1990    22    1968     14094.00
1990    23    1967     15287.00
1990    24    1966     16106.00
1990    25    1965     15393.00
1990    26    1964     14153.00
1990    27    1963     11733.00
1990    28    1962      9754.00
1990    29    1961      7661.00
1990    30    1960      6085.00
1990    31    1959      4925.00
1990    32    1958      3483.00
1990    33    1957      2894.00
1990    34    1956      2297.00
1990    35    1955      1851.00
1990    36    1954      1385.00
1990    37    1953      1072.00
1990    38    1952       847.00
1990    39    1951       543.00
1990    40    1950       412.00
1990    41    1949       203.00
1990    42    1948       121.00
1990    43    1947        63.00
1990    44    1946        38.00
1990    45    1945        13.00
1990    46    1944         5.00
1990    47    1943         3.00
1990    48    1942         2.00
1990    49    1941         2.00
1990    50    1940         0.66
1990    51    1939         0.41
1990    52    1938         0.24
1990    53    1937         0.13
1990    54    1936         0.07
1990    55+   1935-        0.03
1991    12-   1979+        0.00
1991    13    1978         0.90
1991    14    1977        61.10
1991    15    1976        93.00
1991    16    1975       299.00
1991    17    1974       781.00
1991    18    1973      1672.00
1991    19    1972      4138.00
1991    20    1971      6939.00
1991    21    1970      8395.00
1991    22    1969      8970.00
1991    23    1968      9074.00
1991    24    1967      9187.00
1991    25    1966      8898.00
1991    26    1965      7972.00
1991    27    1964      6652.00
1991    28    1963      5354.00
1991    29    1962      4276.00
1991    30    1961      3481.00
1991    31    1960      2815.00
1991    32    1959      2211.00
1991    33    1958      1745.00
1991    34    1957      1328.00
1991    35    1956      1140.00
1991    36    1955       963.00
1991    37    1954       757.00
1991    38    1953       597.00
1991    39    1952       461.00
1991    40    1951       328.00
1991    41    1950       223.00
1991    42    1949       122.00
1991    43    1948        54.00
1991    44    1947        35.00
1991    45    1946        15.00
1991    46    1945         9.00
1991    47    1944         4.00
1991    48    1943         2.00
1991    49    1942         3.00
1991    50    1941         0.86
1991    51    1940         0.53
1991    52    1939         0.32
1991    53    1938         0.18
1991    54    1937         0.09
1991    55+   1936-        0.03
1992    12-   1980+        0.00
1992    13    1979         0.58
1992    14    1978        36.88
1992    15    1977        73.00
1992    16    1976       263.00
1992    17    1975       589.00
1992    18    1974      1375.00
1992    19    1973      2470.00
1992    20    1972      4135.00
1992    21    1971      6017.00
1992    22    1970      6495.00
1992    23    1969      7065.00
1992    24    1968      7183.00
1992    25    1967      6987.00
1992    26    1966      6639.00
1992    27    1965      5898.00
1992    28    1964      5035.00
1992    29    1963      4095.00
1992    30    1962      3407.00
1992    31    1961      2767.00
1992    32    1960      2332.00
1992    33    1959      1752.00
1992    34    1958      1400.00
1992    35    1957      1143.00
1992    36    1956       890.00
1992    37    1955       690.00
1992    38    1954       572.00
1992    39    1953       450.00
1992    40    1952       326.00
1992    41    1951       202.00
1992    42    1950       120.00
1992    43    1949        70.00
1992    44    1948        33.00
1992    45    1947        15.00
1992    46    1946         7.00
1992    47    1945         2.00
1992    48    1944         2.00
1992    49    1943         3.00
1992    50    1942         0.58
1992    51    1941         0.44
1992    52    1940         0.27
1992    53    1939         0.16
1992    54    1938         0.07
1992    55+   1937-        0.03
1993    12-   1981+        0.00
1993    13    1980         0.39
1993    14    1979        27.27
1993    15    1978        82.00
1993    16    1977       215.00
1993    17    1976       508.00
1993    18    1975       978.00
1993    19    1974      1693.00
1993    20    1973      2687.00
1993    21    1972      4078.00
1993    22    1971      5417.00
1993    23    1970      5990.00
1993    24    1969      6240.00
1993    25    1968      6558.00
1993    26    1967      6307.00
1993    27    1966      5889.00
1993    28    1965      5165.00
1993    29    1964      4336.00
1993    30    1963      3586.00
1993    31    1962      2975.00
1993    32    1961      2366.00
1993    33    1960      1832.00
1993    34    1959      1590.00
1993    35    1958      1162.00
1993    36    1957       897.00
1993    37    1956       681.00
1993    38    1955       540.00
1993    39    1954       402.00
1993    40    1953       300.00
1993    41    1952       220.00
1993    42    1951       142.00
1993    43    1950        74.00
1993    44    1949        43.00
1993    45    1948        17.00
1993    46    1947         7.00
1993    47    1946         3.00
1993    48    1945         1.00
1993    49    1944         1.00
1993    50    1943         0.14
1993    51    1942         0.08
1993    52    1941         0.06
1993    53    1940         0.04
1993    54    1939         0.02
1993    55+   1938-        0.00
1994    12-   1982+        0.00
1994    13    1981         0.40
1994    14    1980        28.60
1994    15    1979        77.00
1994    16    1978       251.00
1994    17    1977       560.00
1994    18    1976       860.00
1994    19    1975      1498.00
1994    20    1974      2178.00
1994    21    1973      3109.00
1994    22    1972      4251.00
1994    23    1971      5418.00
1994    24    1970      5846.00
1994    25    1969      6288.00
1994    26    1968      6179.00
1994    27    1967      5899.00
1994    28    1966      5518.00
1994    29    1965      4618.00
1994    30    1964      3967.00
1994    31    1963      3218.00
1994    32    1962      2558.00
1994    33    1961      2054.00
1994    34    1960      1658.00
1994    35    1959      1324.00
1994    36    1958       950.00
1994    37    1957       826.00
1994    38    1956       596.00
1994    39    1955       432.00
1994    40    1954       372.00
1994    41    1953       237.00
1994    42    1952       162.00
1994    43    1951        83.00
1994    44    1950        57.00
1994    45    1949        19.00
1994    46    1948        11.00
1994    47    1947         7.00
1994    48    1946         2.00
1994    49    1945         0.00
1994    50    1944         0.00
1994    51    1943         0.00
1994    52    1942         0.00
1994    53    1941         0.00
1994    54    1940         0.00
1994    55+   1939-        0.00
1995    12-   1983+        0.00
1995    13    1982         0.38
1995    14    1981        25.97
1995    15    1980        81.00
1995    16    1979       255.00
1995    17    1978       549.00
1995    18    1977       980.00
1995    19    1976      1476.00
1995    20    1975      2162.00
1995    21    1974      2900.00
1995    22    1973      3735.00
1995    23    1972      4698.00
1995    24    1971      6127.00
1995    25    1970      6373.00
1995    26    1969      6699.00
1995    27    1968      6357.00
1995    28    1967      6120.00
1995    29    1966      5488.00
1995    30    1965      4613.00
1995    31    1964      3790.00
1995    32    1963      3207.00
1995    33    1962      2460.00
1995    34    1961      1865.00
1995    35    1960      1537.00
1995    36    1959      1299.00
1995    37    1958       872.00
1995    38    1957       649.00
1995    39    1956       495.00
1995    40    1955       310.00
1995    41    1954       223.00
1995    42    1953       174.00
1995    43    1952       104.00
1995    44    1951        57.00
1995    45    1950        31.00
1995    46    1949        13.00
1995    47    1948         2.00
1995    48    1947         2.00
1995    49    1946         2.00
1995    50    1945         0.23
1995    51    1944         0.19
1995    52    1943         0.11
1995    53    1942         0.06
1995    54    1941         0.04
1995    55+   1940-        0.01
1996    12-   1984+        0.00
1996    13    1983         0.44
1996    14    1982        32.26
1996    15    1981       105.00
1996    16    1980       321.00
1996    17    1979       585.00
1996    18    1978      1080.00
1996    19    1977      1701.00
1996    20    1976      2194.00
1996    21    1975      2900.00
1996    22    1974      3770.00
1996    23    1973      4620.00
1996    24    1972      5686.00
1996    25    1971      7046.00
1996    26    1970      7358.00
1996    27    1969      7236.00
1996    28    1968      6860.00
1996    29    1967      6601.00
1996    30    1966      5565.00
1996    31    1965      4722.00
1996    32    1964      3883.00
1996    33    1963      2986.00
1996    34    1962      2358.00
1996    35    1961      1980.00
1996    36    1960      1457.00
1996    37    1959      1123.00
1996    38    1958       754.00
1996    39    1957       594.00
1996    40    1956       459.00
1996    41    1955       281.00
1996    42    1954       182.00
1996    43    1953        93.00
1996    44    1952        69.00
1996    45    1951        34.00
1996    46    1950         5.00
1996    47    1949         9.00
1996    48    1948         0.00
1996    49    1947         1.00
1996    50    1946         0.11
1996    51    1945         0.07
1996    52    1944         0.06
1996    53    1943         0.04
1996    54    1942         0.02
1996    55+   1941-        0.01
1997    12-   1985+        0.00
1997    13    1984         0.33
1997    14    1983        22.66
1997    15    1982        84.00
1997    16    1981       276.00
1997    17    1980       682.00
1997    18    1979      1091.00
1997    19    1978      1883.00
1997    20    1977      2547.00
1997    21    1976      3146.00
1997    22    1975      3680.00
1997    23    1974      4456.00
1997    24    1973      5333.00
1997    25    1972      6524.00
1997    26    1971      7771.00
1997    27    1970      7765.00
1997    28    1969      7703.00
1997    29    1968      7007.00
1997    30    1967      6199.00
1997    31    1966      5528.00
1997    32    1965      4500.00
1997    33    1964      3640.00
1997    34    1963      2929.00
1997    35    1962      2294.00
1997    36    1961      1824.00
1997    37    1960      1310.00
1997    38    1959      1026.00
1997    39    1958       675.00
1997    40    1957       465.00
1997    41    1956       307.00
1997    42    1955       195.00
1997    43    1954       130.00
1997    44    1953        50.00
1997    45    1952        34.00
1997    46    1951        12.00
1997    47    1950         4.00
1997    48    1949         0.00
1997    49    1948         0.00
1997    50    1947         0.00
1997    51    1946         0.00
1997    52    1945         0.00
1997    53    1944         0.00
1997    54    1943         0.00
1997    55+   1942-        0.00
1998    12-   1986+        0.00
1998    13    1985         0.32
1998    14    1984        22.19
1998    15    1983        92.00
1998    16    1982       279.00
1998    17    1981       666.00
1998    18    1980      1278.00
1998    19    1979      1957.00
1998    20    1978      2851.00
1998    21    1977      3607.00
1998    22    1976      3868.00
1998    23    1975      4313.00
1998    24    1974      5145.00
1998    25    1973      5872.00
1998    26    1972      6849.00
1998    27    1971      7925.00
1998    28    1970      7641.00
1998    29    1969      7274.00
1998    30    1968      6666.00
1998    31    1967      5849.00
1998    32    1966      4855.00
1998    33    1965      4071.00
1998    34    1964      3286.00
1998    35    1963      2623.00
1998    36    1962      1948.00
1998    37    1961      1584.00
1998    38    1960      1084.00
1998    39    1959       766.00
1998    40    1958       509.00
1998    41    1957       355.00
1998    42    1956       214.00
1998    43    1955       127.00
1998    44    1954        59.00
1998    45    1953        35.00
1998    46    1952        20.00
1998    47    1951         6.00
1998    48    1950         3.00
1998    49    1949         2.00
1998    50    1948         0.23
1998    51    1947         0.13
1998    52    1946         0.05
1998    53    1945         0.04
1998    54    1944         0.03
1998    55+   1943-        0.01
1999    12-   1987+        0.00
1999    13    1986         0.33
1999    14    1985        22.42
1999    15    1984        93.00
1999    16    1983       305.00
1999    17    1982       694.00
1999    18    1981      1286.00
1999    19    1980      2233.00
1999    20    1979      2963.00
1999    21    1978      3835.00
1999    22    1977      4406.00
1999    23    1976      4456.00
1999    24    1975      4908.00
1999    25    1974      5718.00
1999    26    1973      6580.00
1999    27    1972      7027.00
1999    28    1971      7856.00
1999    29    1970      7572.00
1999    30    1969      6867.00
1999    31    1968      6066.00
1999    32    1967      5288.00
1999    33    1966      4403.00
1999    34    1965      3636.00
1999    35    1964      2973.00
1999    36    1963      2286.00
1999    37    1962      1740.00
1999    38    1961      1295.00
1999    39    1960       903.00
1999    40    1959       645.00
1999    41    1958       410.00
1999    42    1957       256.00
1999    43    1956       152.00
1999    44    1955        69.00
1999    45    1954        31.00
1999    46    1953        13.00
1999    47    1952         8.00
1999    48    1951         5.00
1999    49    1950         1.00
1999    50    1949         0.12
1999    51    1948         0.06
1999    52    1947         0.04
1999    53    1946         0.02
1999    54    1945         0.00
1999    55+   1944-        0.00
2000    12-   1988+        0.00
2000    13    1987         0.33
2000    14    1986        24.66
2000    15    1985       123.00
2000    16    1984       316.00
2000    17    1983       700.00
2000    18    1982      1395.00
2000    19    1981      2274.00
2000    20    1980      3165.00
2000    21    1979      3924.00
2000    22    1978      4543.00
2000    23    1977      5091.00
2000    24    1976      5277.00
2000    25    1975      5722.00
2000    26    1974      6241.00
2000    27    1973      6647.00
2000    28    1972      7102.00
2000    29    1971      8015.00
2000    30    1970      7349.00
2000    31    1969      6559.00
2000    32    1968      5683.00
2000    33    1967      4723.00
2000    34    1966      4000.00
2000    35    1965      3432.00
2000    36    1964      2553.00
2000    37    1963      2060.00
2000    38    1962      1391.00
2000    39    1961      1075.00
2000    40    1960       726.00
2000    41    1959       475.00
2000    42    1958       291.00
2000    43    1957       167.00
2000    44    1956        85.00
2000    45    1955        43.00
2000    46    1954        17.00
2000    47    1953         8.00
2000    48    1952         2.00
2000    49    1951         2.00
2000    50    1950         1.00
2000    51    1949         0.00
2000    52    1948         0.00
2000    53    1947         0.00
2000    54    1946         0.00
2000    55+   1945-        0.00
2001    12-   1989+        0.00
2001    13    1988         0.39
2001    14    1987        30.60
2001    15    1986       122.00
2001    16    1985       359.00
2001    17    1984       748.00
2001    18    1983      1432.00
2001    19    1982      2375.00
2001    20    1981      3008.00
2001    21    1980      4016.00
2001    22    1979      4333.00
2001    23    1978      4956.00
2001    24    1977      5608.00
2001    25    1976      5664.00
2001    26    1975      5892.00
2001    27    1974      6109.00
2001    28    1973      6309.00
2001    29    1972      6688.00
2001    30    1971      7143.00
2001    31    1970      6357.00
2001    32    1969      5550.00
2001    33    1968      4779.00
2001    34    1967      4042.00
2001    35    1966      3297.00
2001    36    1965      2599.00
2001    37    1964      2035.00
2001    38    1963      1530.00
2001    39    1962      1107.00
2001    40    1961       817.00
2001    41    1960       483.00
2001    42    1959       298.00
2001    43    1958       169.00
2001    44    1957        88.00
2001    45    1956        51.00
2001    46    1955        15.00
2001    47    1954        14.00
2001    48    1953         2.00
2001    49    1952         1.00
2001    50    1951         0.00
2001    51    1950         0.00
2001    52    1949         0.00
2001    53    1948         0.00
2001    54    1947         0.00
2001    55+   1946-        0.00
2002    12-   1990+        0.00
2002    13    1989         0.51
2002    14    1988        39.49
2002    15    1987       128.00
2002    16    1986       376.00
2002    17    1985       838.00
2002    18    1984      1331.00
2002    19    1983      2252.00
2002    20    1982      2927.00
2002    21    1981      3656.00
2002    22    1980      4296.00
2002    23    1979      4812.00
2002    24    1978      5447.00
2002    25    1977      5905.00
2002    26    1976      5907.00
2002    27    1975      5941.00
2002    28    1974      6112.00
2002    29    1973      6033.00
2002    30    1972      6239.00
2002    31    1971      6686.00
2002    32    1970      5626.00
2002    33    1969      4775.00
2002    34    1968      4075.00
2002    35    1967      3414.00
2002    36    1966      2640.00
2002    37    1965      2189.00
2002    38    1964      1603.00
2002    39    1963      1145.00
2002    40    1962       806.00
2002    41    1961       512.00
2002    42    1960       302.00
2002    43    1959       164.00
2002    44    1958       108.00
2002    45    1957        39.00
2002    46    1956        16.00
2002    47    1955         6.00
2002    48    1954         3.00
2002    49    1953         1.00
2002    50    1952         0.00
2002    51    1951         0.00
2002    52    1950         0.00
2002    53    1949         0.00
2002    54    1948         0.00
2002    55+   1947-        0.00
2003    12-   1991+        0.00
2003    13    1990         0.34
2003    14    1989        30.66
2003    15    1988       110.00
2003    16    1987       355.00
2003    17    1986       762.00
2003    18    1985      1359.00
2003    19    1984      2090.00
2003    20    1983      2831.00
2003    21    1982      3663.00
2003    22    1981      4214.00
2003    23    1980      4897.00
2003    24    1979      5301.00
2003    25    1978      6010.00
2003    26    1977      6523.00
2003    27    1976      6189.00
2003    28    1975      6106.00
2003    29    1974      6056.00
2003    30    1973      5756.00
2003    31    1972      5742.00
2003    32    1971      5728.00
2003    33    1970      5022.00
2003    34    1969      4167.00
2003    35    1968      3545.00
2003    36    1967      2858.00
2003    37    1966      2195.00
2003    38    1965      1664.00
2003    39    1964      1243.00
2003    40    1963       854.00
2003    41    1962       635.00
2003    42    1961       348.00
2003    43    1960       177.00
2003    44    1959       110.00
2003    45    1958        51.00
2003    46    1957        23.00
2003    47    1956         8.00
2003    48    1955         6.00
2003    49    1954         0.00
2003    50    1953         1.00
2003    51    1952         0.45
2003    52    1951         0.28
2003    53    1950         0.17
2003    54    1949         0.08
2003    55+   1948-        0.03
2004    12-   1992+        0.00
2004    13    1991         0.26
2004    14    1990        30.74
2004    15    1989       108.00
2004    16    1988       338.00
2004    17    1987       742.00
2004    18    1986      1320.00
2004    19    1985      1972.00
2004    20    1984      2768.00
2004    21    1983      3577.00
2004    22    1982      4160.00
2004    23    1981      4647.00
2004    24    1980      5661.00
2004    25    1979      6211.00
2004    26    1978      6717.00
2004    27    1977      6955.00
2004    28    1976      6508.00
2004    29    1975      6264.00
2004    30    1974      5738.00
2004    31    1973      5445.00
2004    32    1972      5384.00
2004    33    1971      5303.00
2004    34    1970      4457.00
2004    35    1969      3710.00
2004    36    1968      3013.00
2004    37    1967      2335.00
2004    38    1966      1772.00
2004    39    1965      1371.00
2004    40    1964       927.00
2004    41    1963       586.00
2004    42    1962       423.00
2004    43    1961       231.00
2004    44    1960       112.00
2004    45    1959        66.00
2004    46    1958        21.00
2004    47    1957        10.00
2004    48    1956         1.00
2004    49    1955         0.00
2004    50    1954         0.00
2004    51    1953         0.00
2004    52    1952         0.00
2004    53    1951         0.00
2004    54    1950         0.00
2004    55+   1949-        0.00
2005    12-   1993+        0.00
2005    13    1992         0.24
2005    14    1991        20.76
2005    15    1990       101.00
2005    16    1989       290.00
2005    17    1988       727.00
2005    18    1987      1189.00
2005    19    1986      2002.00
2005    20    1985      2830.00
2005    21    1984      3508.00
2005    22    1983      4019.00
2005    23    1982      4616.00
2005    24    1981      5095.00
2005    25    1980      6105.00
2005    26    1979      6496.00
2005    27    1978      6810.00
2005    28    1977      6844.00
2005    29    1976      6206.00
2005    30    1975      5726.00
2005    31    1974      5359.00
2005    32    1973      4929.00
2005    33    1972      4634.00
2005    34    1971      4541.00
2005    35    1970      3780.00
2005    36    1969      2979.00
2005    37    1968      2255.00
2005    38    1967      1834.00
2005    39    1966      1364.00
2005    40    1965      1003.00
2005    41    1964       629.00
2005    42    1963       390.00
2005    43    1962       228.00
2005    44    1961       128.00
2005    45    1960        46.00
2005    46    1959        28.00
2005    47    1958         8.00
2005    48    1957         5.00
2005    49    1956         2.00
2005    50    1955         0.00
2005    51    1954         0.00
2005    52    1953         0.00
2005    53    1952         0.00
2005    54    1951         0.00
2005    55+   1950-        0.00
2006    12-   1994+        0.00
2006    13    1993         0.19
2006    14    1992        16.81
2006    15    1991        92.00
2006    16    1990       317.00
