Germany, Live births by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        Total          B1          B2          B3          B4         B5p
1966     55+           .           .           .           .           .           .
1967     12-           .           .           .           .           .           .
1967     13            .           .           .           .           .           .
1967     14            .           .           .           .           .           .
1967     15            .           .           .           .           .           .
1967     16            .           .           .           .           .           .
1967     17            .           .           .           .           .           .
1967     18            .           .           .           .           .           .
1967     19            .           .           .           .           .           .
1967     20            .           .           .           .           .           .
1967     21            .           .           .           .           .           .
1967     22            .           .           .           .           .           .
1967     23            .           .           .           .           .           .
1967     24            .           .           .           .           .           .
1967     25            .           .           .           .           .           .
1967     26            .           .           .           .           .           .
1967     27            .           .           .           .           .           .
1967     28            .           .           .           .           .           .
1967     29            .           .           .           .           .           .
1967     30            .           .           .           .           .           .
1967     31            .           .           .           .           .           .
1967     32            .           .           .           .           .           .
1967     33            .           .           .           .           .           .
1967     34            .           .           .           .           .           .
1967     35            .           .           .           .           .           .
1967     36            .           .           .           .           .           .
1967     37            .           .           .           .           .           .
1967     38            .           .           .           .           .           .
1967     39            .           .           .           .           .           .
1967     40            .           .           .           .           .           .
1967     41            .           .           .           .           .           .
1967     42      4445.75     1267.90     1477.65      913.49      435.15      351.55
1967     43      2547.98      715.62      817.68      520.98      259.20      234.51
1967     44      1379.34      376.78      416.01      284.61      139.76      162.19
1967     45       712.31      201.91      206.84      143.79       70.55       89.21
1967     46       358.88      113.87      106.25       71.17       26.96       40.63
1967     47       188.21       73.99       50.43       30.58       14.37       18.84
1967     48       120.36       57.23       30.10       16.13        8.95        7.95
1967     49        91.88       45.20       27.38        9.89        2.89        6.53
1967     50            .           .           .           .           .           .
1967     51            .           .           .           .           .           .
1967     52            .           .           .           .           .           .
1967     53            .           .           .           .           .           .
1967     54            .           .           .           .           .           .
1967     55+           .           .           .           .           .           .
1968     12-           .           .           .           .           .           .
1968     13            .           .           .           .           .           .
1968     14            .           .           .           .           .           .
1968     15            .           .           .           .           .           .
1968     16            .           .           .           .           .           .
1968     17            .           .           .           .           .           .
1968     18            .           .           .           .           .           .
1968     19            .           .           .           .           .           .
1968     20            .           .           .           .           .           .
1968     21            .           .           .           .           .           .
1968     22            .           .           .           .           .           .
1968     23            .           .           .           .           .           .
1968     24            .           .           .           .           .           .
1968     25            .           .           .           .           .           .
1968     26            .           .           .           .           .           .
1968     27            .           .           .           .           .           .
1968     28            .           .           .           .           .           .
1968     29            .           .           .           .           .           .
1968     30            .           .           .           .           .           .
1968     31            .           .           .           .           .           .
1968     32            .           .           .           .           .           .
1968     33            .           .           .           .           .           .
1968     34            .           .           .           .           .           .
1968     35            .           .           .           .           .           .
1968     36            .           .           .           .           .           .
1968     37            .           .           .           .           .           .
1968     38            .           .           .           .           .           .
1968     39            .           .           .           .           .           .
1968     40            .           .           .           .           .           .
1968     41      7463.41     2212.42     2556.06     1509.08      633.88      551.97
1968     42      4592.17     1304.37     1544.72      941.15      426.06      375.87
1968     43      2632.45      741.32      854.15      540.06      255.41      241.50
1968     44      1420.51      418.37      430.54      281.68      140.36      149.56
1968     45       751.97      248.34      214.56      142.47       68.41       78.20
1968     46       403.32      144.87      118.35       63.48       34.61       42.01
1968     47       226.16       90.05       70.94       28.25       18.03       18.90
1968     48       135.00       56.16       41.97       20.07        8.47        8.32
1968     49            .           .           .           .           .           .
1968     50            .           .           .           .           .           .
1968     51            .           .           .           .           .           .
1968     52            .           .           .           .           .           .
1968     53            .           .           .           .           .           .
1968     54            .           .           .           .           .           .
1968     55+           .           .           .           .           .           .
1969     12-           .           .           .           .           .           .
1969     13            .           .           .           .           .           .
1969     14            .           .           .           .           .           .
1969     15            .           .           .           .           .           .
1969     16            .           .           .           .           .           .
1969     17            .           .           .           .           .           .
1969     18            .           .           .           .           .           .
1969     19            .           .           .           .           .           .
1969     20            .           .           .           .           .           .
1969     21            .           .           .           .           .           .
1969     22            .           .           .           .           .           .
1969     23            .           .           .           .           .           .
1969     24            .           .           .           .           .           .
1969     25            .           .           .           .           .           .
1969     26            .           .           .           .           .           .
1969     27            .           .           .           .           .           .
1969     28            .           .           .           .           .           .
1969     29            .           .           .           .           .           .
1969     30            .           .           .           .           .           .
1969     31            .           .           .           .           .           .
1969     32            .           .           .           .           .           .
1969     33            .           .           .           .           .           .
1969     34            .           .           .           .           .           .
1969     35            .           .           .           .           .           .
1969     36            .           .           .           .           .           .
1969     37            .           .           .           .           .           .
1969     38            .           .           .           .           .           .
1969     39            .           .           .           .           .           .
1969     40     11225.24     3456.17     3983.33     2217.72      911.08      656.94
1969     41      7464.72     2231.20     2583.97     1503.90      664.43      481.22
1969     42      4553.68     1296.80     1553.84      933.36      435.11      334.57
1969     43      2686.07      764.12      862.77      549.35      257.29      252.54
1969     44      1448.30      434.89      432.72      289.74      142.12      148.82
1969     45       754.39      245.90      223.79      136.07       71.30       77.35
1969     46       416.38      154.34      119.82       59.10       34.34       48.77
1969     47       227.08       95.79       62.90       32.23       16.34       19.81
1969     48            .           .           .           .           .           .
1969     49            .           .           .           .           .           .
1969     50            .           .           .           .           .           .
1969     51            .           .           .           .           .           .
1969     52            .           .           .           .           .           .
1969     53            .           .           .           .           .           .
1969     54            .           .           .           .           .           .
1969     55+           .           .           .           .           .           .
1970     12-           .           .           .           .           .           .
1970     13            .           .           .           .           .           .
1970     14            .           .           .           .           .           .
1970     15            .           .           .           .           .           .
1970     16            .           .           .           .           .           .
1970     17            .           .           .           .           .           .
1970     18            .           .           .           .           .           .
1970     19            .           .           .           .           .           .
1970     20            .           .           .           .           .           .
1970     21            .           .           .           .           .           .
1970     22            .           .           .           .           .           .
1970     23            .           .           .           .           .           .
1970     24            .           .           .           .           .           .
1970     25            .           .           .           .           .           .
1970     26            .           .           .           .           .           .
1970     27            .           .           .           .           .           .
1970     28            .           .           .           .           .           .
1970     29            .           .           .           .           .           .
1970     30            .           .           .           .           .           .
1970     31            .           .           .           .           .           .
1970     32            .           .           .           .           .           .
1970     33            .           .           .           .           .           .
1970     34            .           .           .           .           .           .
1970     35            .           .           .           .           .           .
1970     36            .           .           .           .           .           .
1970     37            .           .           .           .           .           .
1970     38            .           .           .           .           .           .
1970     39     15075.32     4516.32     5625.84     3094.11     1106.70      732.36
1970     40     11113.48     3292.53     4012.18     2273.67      903.86      631.23
1970     41      7312.89     2119.93     2568.82     1488.98      656.98      478.18
1970     42      4550.35     1322.54     1561.44      897.68      422.43      346.26
1970     43      2653.75      762.47      875.49      512.55      254.88      248.36
1970     44      1465.45      428.56      442.70      286.30      144.75      163.14
1970     45       836.74      259.73      242.48      155.27       79.06      100.19
1970     46       459.96      154.49      131.13       88.16       39.38       46.79
1970     47            .           .           .           .           .           .
1970     48            .           .           .           .           .           .
1970     49            .           .           .           .           .           .
1970     50            .           .           .           .           .           .
1970     51            .           .           .           .           .           .
1970     52            .           .           .           .           .           .
1970     53            .           .           .           .           .           .
1970     54            .           .           .           .           .           .
1970     55+           .           .           .           .           .           .
1971     12-           .           .           .           .           .           .
1971     13            .           .           .           .           .           .
1971     14            .           .           .           .           .           .
1971     15            .           .           .           .           .           .
1971     16            .           .           .           .           .           .
1971     17            .           .           .           .           .           .
1971     18            .           .           .           .           .           .
1971     19            .           .           .           .           .           .
1971     20            .           .           .           .           .           .
1971     21            .           .           .           .           .           .
1971     22            .           .           .           .           .           .
1971     23            .           .           .           .           .           .
1971     24            .           .           .           .           .           .
1971     25            .           .           .           .           .           .
1971     26            .           .           .           .           .           .
1971     27            .           .           .           .           .           .
1971     28            .           .           .           .           .           .
1971     29            .           .           .           .           .           .
1971     30            .           .           .           .           .           .
1971     31            .           .           .           .           .           .
1971     32            .           .           .           .           .           .
1971     33            .           .           .           .           .           .
1971     34            .           .           .           .           .           .
1971     35            .           .           .           .           .           .
1971     36            .           .           .           .           .           .
1971     37            .           .           .           .           .           .
1971     38     19422.00     5981.22     7592.79     3746.20     1291.01      810.78
1971     39     15243.29     4600.18     5848.39     3006.60     1081.30      706.83
1971     40     10971.20     3310.99     4060.26     2138.25      855.39      606.30
1971     41      7306.09     2142.93     2611.08     1457.40      644.08      450.61
1971     42      4685.90     1375.48     1629.63      923.75      424.21      332.83
1971     43      2767.28      824.93      906.72      554.70      241.67      239.26
1971     44      1515.39      475.18      461.17      301.30      135.20      142.55
1971     45       832.24      283.19      241.57      143.16       81.47       82.86
1971     46            .           .           .           .           .           .
1971     47            .           .           .           .           .           .
1971     48            .           .           .           .           .           .
1971     49            .           .           .           .           .           .
1971     50            .           .           .           .           .           .
1971     51            .           .           .           .           .           .
1971     52            .           .           .           .           .           .
1971     53            .           .           .           .           .           .
1971     54            .           .           .           .           .           .
1971     55+           .           .           .           .           .           .
1972     12-           .           .           .           .           .           .
1972     13            .           .           .           .           .           .
1972     14            .           .           .           .           .           .
1972     15            .           .           .           .           .           .
1972     16            .           .           .           .           .           .
1972     17            .           .           .           .           .           .
1972     18            .           .           .           .           .           .
1972     19            .           .           .           .           .           .
1972     20            .           .           .           .           .           .
1972     21            .           .           .           .           .           .
1972     22            .           .           .           .           .           .
1972     23            .           .           .           .           .           .
1972     24            .           .           .           .           .           .
1972     25            .           .           .           .           .           .
1972     26            .           .           .           .           .           .
1972     27            .           .           .           .           .           .
1972     28            .           .           .           .           .           .
1972     29            .           .           .           .           .           .
1972     30            .           .           .           .           .           .
1972     31            .           .           .           .           .           .
1972     32            .           .           .           .           .           .
1972     33            .           .           .           .           .           .
1972     34            .           .           .           .           .           .
1972     35            .           .           .           .           .           .
1972     36            .           .           .           .           .           .
1972     37     22956.15     7361.20     9076.35     4271.93     1375.40      871.26
1972     38     18573.03     5704.27     7208.60     3662.13     1211.63      786.41
1972     39     14546.74     4386.92     5505.57     2942.71     1031.09      680.45
1972     40     10670.53     3202.45     3925.32     2158.99      818.02      565.74
1972     41      7280.67     2141.46     2608.16     1488.47      594.40      448.18
1972     42      4594.09     1347.45     1562.82      933.42      404.26      346.13
1972     43      2699.74      775.61      895.89      523.07      254.77      250.41
1972     44      1596.44      467.61      507.73      309.53      148.13      163.45
1972     45            .           .           .           .           .           .
1972     46            .           .           .           .           .           .
1972     47            .           .           .           .           .           .
1972     48            .           .           .           .           .           .
1972     49            .           .           .           .           .           .
1972     50            .           .           .           .           .           .
1972     51            .           .           .           .           .           .
1972     52            .           .           .           .           .           .
1972     53            .           .           .           .           .           .
1972     54            .           .           .           .           .           .
1972     55+           .           .           .           .           .           .
1973     12-           .           .           .           .           .           .
1973     13            .           .           .           .           .           .
1973     14            .           .           .           .           .           .
1973     15            .           .           .           .           .           .
1973     16            .           .           .           .           .           .
1973     17            .           .           .           .           .           .
1973     18            .           .           .           .           .           .
1973     19            .           .           .           .           .           .
1973     20            .           .           .           .           .           .
1973     21            .           .           .           .           .           .
1973     22            .           .           .           .           .           .
1973     23            .           .           .           .           .           .
1973     24            .           .           .           .           .           .
1973     25            .           .           .           .           .           .
1973     26            .           .           .           .           .           .
1973     27            .           .           .           .           .           .
1973     28            .           .           .           .           .           .
1973     29            .           .           .           .           .           .
1973     30            .           .           .           .           .           .
1973     31            .           .           .           .           .           .
1973     32            .           .           .           .           .           .
1973     33            .           .           .           .           .           .
1973     34            .           .           .           .           .           .
1973     35            .           .           .           .           .           .
1973     36     26751.54     8859.54    10674.87     4822.26     1507.59      887.28
1973     37     22099.97     6920.78     8794.14     4158.73     1381.32      844.99
1973     38     17633.64     5294.73     6899.89     3483.34     1213.69      741.99
1973     39     14075.79     4194.88     5323.31     2843.84     1035.96      677.79
1973     40     10518.91     3146.75     3823.45     2112.03      848.36      588.32
1973     41      7139.27     2066.26     2510.67     1449.18      638.41      474.76
1973     42      4569.95     1304.98     1574.84      909.86      422.17      358.10
1973     43      2761.09      785.14      910.44      532.70      267.47      265.35
1973     44            .           .           .           .           .           .
1973     45            .           .           .           .           .           .
1973     46            .           .           .           .           .           .
1973     47            .           .           .           .           .           .
1973     48            .           .           .           .           .           .
1973     49            .           .           .           .           .           .
1973     50            .           .           .           .           .           .
1973     51            .           .           .           .           .           .
1973     52            .           .           .           .           .           .
1973     53            .           .           .           .           .           .
1973     54            .           .           .           .           .           .
1973     55+           .           .           .           .           .           .
1974     12-           .           .           .           .           .           .
1974     13            .           .           .           .           .           .
1974     14            .           .           .           .           .           .
1974     15            .           .           .           .           .           .
1974     16            .           .           .           .           .           .
1974     17            .           .           .           .           .           .
1974     18            .           .           .           .           .           .
1974     19            .           .           .           .           .           .
1974     20            .           .           .           .           .           .
1974     21            .           .           .           .           .           .
1974     22            .           .           .           .           .           .
1974     23            .           .           .           .           .           .
1974     24            .           .           .           .           .           .
1974     25            .           .           .           .           .           .
1974     26            .           .           .           .           .           .
1974     27            .           .           .           .           .           .
1974     28            .           .           .           .           .           .
1974     29            .           .           .           .           .           .
1974     30            .           .           .           .           .           .
1974     31            .           .           .           .           .           .
1974     32            .           .           .           .           .           .
1974     33            .           .           .           .           .           .
1974     34            .           .           .           .           .           .
1974     35     31476.95    11052.63    12694.67     5307.74     1544.93      876.99
1974     36     27469.40     9070.87    11029.70     4966.77     1503.99      898.06
1974     37     22623.93     7067.44     9062.65     4313.43     1389.17      791.26
1974     38     18410.15     5544.98     7241.30     3654.42     1252.56      716.88
1974     39     14869.65     4503.21     5663.88     2928.65     1071.45      702.47
1974     40     11317.89     3412.19     4167.14     2211.13      890.00      637.42
1974     41      7798.65     2257.36     2770.04     1556.11      686.24      528.90
1974     42      4964.77     1376.98     1698.01     1007.40      491.13      391.24
1974     43            .           .           .           .           .           .
1974     44            .           .           .           .           .           .
1974     45            .           .           .           .           .           .
1974     46            .           .           .           .           .           .
1974     47            .           .           .           .           .           .
1974     48            .           .           .           .           .           .
1974     49            .           .           .           .           .           .
1974     50            .           .           .           .           .           .
1974     51            .           .           .           .           .           .
1974     52            .           .           .           .           .           .
1974     53            .           .           .           .           .           .
1974     54            .           .           .           .           .           .
1974     55+           .           .           .           .           .           .
1975     12-           .           .           .           .           .           .
1975     13            .           .           .           .           .           .
1975     14            .           .           .           .           .           .
1975     15            .           .           .           .           .           .
1975     16            .           .           .           .           .           .
1975     17            .           .           .           .           .           .
1975     18            .           .           .           .           .           .
1975     19            .           .           .           .           .           .
1975     20            .           .           .           .           .           .
1975     21            .           .           .           .           .           .
1975     22            .           .           .           .           .           .
1975     23            .           .           .           .           .           .
1975     24            .           .           .           .           .           .
1975     25            .           .           .           .           .           .
1975     26            .           .           .           .           .           .
1975     27            .           .           .           .           .           .
1975     28            .           .           .           .           .           .
1975     29            .           .           .           .           .           .
1975     30            .           .           .           .           .           .
1975     31            .           .           .           .           .           .
1975     32            .           .           .           .           .           .
1975     33            .           .           .           .           .           .
1975     34     35668.68    13277.54    14545.51     5380.96     1612.30      852.36
1975     35     32110.69    11348.85    13028.15     5306.26     1548.49      878.94
1975     36     27580.58     9119.17    11238.13     4870.46     1482.54      870.29
1975     37     23229.76     7205.52     9445.10     4362.74     1392.49      823.90
1975     38     19404.38     5891.79     7671.55     3768.65     1261.18      811.21
1975     39     15678.95     4719.32     5972.76     3085.99     1151.39      749.49
1975     40     11862.56     3528.38     4323.62     2361.32      960.57      688.65
1975     41      8067.20     2316.81     2830.23     1645.07      699.34      575.75
1975     42            .           .           .           .           .           .
1975     43            .           .           .           .           .           .
1975     44            .           .           .           .           .           .
1975     45            .           .           .           .           .           .
1975     46            .           .           .           .           .           .
1975     47            .           .           .           .           .           .
1975     48            .           .           .           .           .           .
1975     49            .           .           .           .           .           .
1975     50            .           .           .           .           .           .
1975     51            .           .           .           .           .           .
1975     52            .           .           .           .           .           .
1975     53            .           .           .           .           .           .
1975     54            .           .           .           .           .           .
1975     55+           .           .           .           .           .           .
1976     12-           .           .           .           .           .           .
1976     13            .           .           .           .           .           .
1976     14            .           .           .           .           .           .
1976     15            .           .           .           .           .           .
1976     16            .           .           .           .           .           .
1976     17            .           .           .           .           .           .
1976     18            .           .           .           .           .           .
1976     19            .           .           .           .           .           .
1976     20            .           .           .           .           .           .
1976     21            .           .           .           .           .           .
1976     22            .           .           .           .           .           .
1976     23            .           .           .           .           .           .
1976     24            .           .           .           .           .           .
1976     25            .           .           .           .           .           .
1976     26            .           .           .           .           .           .
1976     27            .           .           .           .           .           .
1976     28            .           .           .           .           .           .
1976     29            .           .           .           .           .           .
1976     30            .           .           .           .           .           .
1976     31            .           .           .           .           .           .
1976     32            .           .           .           .           .           .
1976     33     40316.52    16181.00    16279.65     5525.27     1542.74      787.85
1976     34     37344.36    14010.18    15372.94     5536.91     1558.07      866.27
1976     35     33537.63    11871.53    13859.99     5342.70     1578.00      885.41
1976     36     29389.93     9755.36    12142.08     5091.75     1561.42      839.34
1976     37     25096.78     7911.47    10281.34     4622.82     1464.76      816.38
1976     38     20864.33     6358.18     8337.04     4020.69     1315.93      832.50
1976     39     16978.24     5044.89     6525.75     3378.07     1183.86      845.66
1976     40     12704.11     3669.35     4713.10     2559.19      998.07      764.39
1976     41            .           .           .           .           .           .
1976     42            .           .           .           .           .           .
1976     43            .           .           .           .           .           .
1976     44            .           .           .           .           .           .
1976     45            .           .           .           .           .           .
1976     46            .           .           .           .           .           .
1976     47            .           .           .           .           .           .
1976     48            .           .           .           .           .           .
1976     49            .           .           .           .           .           .
1976     50            .           .           .           .           .           .
1976     51            .           .           .           .           .           .
1976     52            .           .           .           .           .           .
1976     53            .           .           .           .           .           .
1976     54            .           .           .           .           .           .
1976     55+           .           .           .           .           .           .
1977     12-           .           .           .           .           .           .
1977     13            .           .           .           .           .           .
1977     14            .           .           .           .           .           .
1977     15            .           .           .           .           .           .
1977     16            .           .           .           .           .           .
1977     17            .           .           .           .           .           .
1977     18            .           .           .           .           .           .
1977     19            .           .           .           .           .           .
1977     20            .           .           .           .           .           .
1977     21            .           .           .           .           .           .
1977     22            .           .           .           .           .           .
1977     23            .           .           .           .           .           .
1977     24            .           .           .           .           .           .
1977     25            .           .           .           .           .           .
1977     26            .           .           .           .           .           .
1977     27            .           .           .           .           .           .
1977     28            .           .           .           .           .           .
1977     29            .           .           .           .           .           .
1977     30            .           .           .           .           .           .
1977     31            .           .           .           .           .           .
1977     32     43938.13    18926.96    17227.01     5450.52     1511.32      822.32
1977     33     41690.22    16723.12    16919.16     5643.89     1544.43      859.63
1977     34     38285.49    14305.77    15997.46     5532.79     1569.55      879.91
1977     35     34831.86    12202.80    14583.61     5554.96     1601.06      889.44
1977     36     30943.96    10298.35    12726.64     5382.25     1630.20      906.51
1977     37     26488.29     8418.67    10640.68     4925.53     1599.78      903.64
1977     38     22293.13     6755.92     8689.49     4378.87     1532.92      935.93
1977     39     18066.55     5275.03     6878.79     3572.56     1400.41      939.76
1977     40            .           .           .           .           .           .
1977     41            .           .           .           .           .           .
1977     42            .           .           .           .           .           .
1977     43            .           .           .           .           .           .
1977     44            .           .           .           .           .           .
1977     45            .           .           .           .           .           .
1977     46            .           .           .           .           .           .
1977     47            .           .           .           .           .           .
1977     48            .           .           .           .           .           .
1977     49            .           .           .           .           .           .
1977     50            .           .           .           .           .           .
1977     51            .           .           .           .           .           .
1977     52            .           .           .           .           .           .
1977     53            .           .           .           .           .           .
1977     54            .           .           .           .           .           .
1977     55+           .           .           .           .           .           .
1978     12-           .           .           .           .           .           .
1978     13            .           .           .           .           .           .
1978     14            .           .           .           .           .           .
1978     15            .           .           .           .           .           .
1978     16            .           .           .           .           .           .
1978     17            .           .           .           .           .           .
1978     18            .           .           .           .           .           .
1978     19            .           .           .           .           .           .
1978     20            .           .           .           .           .           .
1978     21            .           .           .           .           .           .
1978     22            .           .           .           .           .           .
1978     23            .           .           .           .           .           .
1978     24            .           .           .           .           .           .
1978     25            .           .           .           .           .           .
1978     26            .           .           .           .           .           .
1978     27            .           .           .           .           .           .
1978     28            .           .           .           .           .           .
1978     29            .           .           .           .           .           .
1978     30            .           .           .           .           .           .
1978     31     46051.38    21311.80    17324.13     5225.21     1449.53      740.71
1978     32     44683.54    19157.74    17736.35     5492.61     1505.00      791.85
1978     33     42213.01    16780.05    17437.35     5625.72     1537.62      832.28
1978     34     39932.50    14948.41    16755.74     5749.14     1626.50      852.72
1978     35     36938.25    13187.98    15304.65     5858.02     1673.60      913.99
1978     36     32732.18    10951.57    13418.26     5635.19     1722.70     1004.45
1978     37     28218.39     8765.95    11487.78     5207.33     1716.06     1041.28
1978     38     23536.13     6954.05     9302.15     4607.89     1605.90     1066.15
1978     39            .           .           .           .           .           .
1978     40            .           .           .           .           .           .
1978     41            .           .           .           .           .           .
1978     42            .           .           .           .           .           .
1978     43            .           .           .           .           .           .
1978     44            .           .           .           .           .           .
1978     45            .           .           .           .           .           .
1978     46            .           .           .           .           .           .
1978     47            .           .           .           .           .           .
1978     48            .           .           .           .           .           .
1978     49            .           .           .           .           .           .
1978     50            .           .           .           .           .           .
1978     51            .           .           .           .           .           .
1978     52            .           .           .           .           .           .
1978     53            .           .           .           .           .           .
1978     54            .           .           .           .           .           .
1978     55+           .           .           .           .           .           .
1979     12-           .           .           .           .           .           .
